,PC1,PC2,PC3,target
0,-0.6948803862866956,0.12257407558197081,-0.26953565804240526,-1.9522421698175405
1,-0.6680357100431016,0.07222409885365204,-0.2890026347171038,-3.643740095168605
2,-0.6855455665859272,0.1058090334904934,-0.2721936854867669,-3.8481108569043765
3,-0.7276904072413735,0.18605142301484084,-0.2365604415497182,-5.117463256140816
4,-0.677650017665558,0.0918034003965116,-0.27639077916823535,0.1472055391981069
5,-0.6574963458133026,0.05400032685292027,-0.29047637658685277,4.211306575025362
6,-0.6164061423886105,-0.023400659375914526,-0.3208228460213299,6.350220665285636
7,-0.6574271536528214,0.054651890320566485,-0.2842451404945086,7.509310079127052
8,-0.6789080629687708,0.09584674904281745,-0.2651769846284314,7.473613054804152
9,-0.6870715924028281,0.11182551640800348,-0.257684303628624,5.238652540721885
10,-0.6953182119427805,0.1278893039817163,-0.25044672905781046,1.5562577207799357
11,-0.7725222516959734,0.2743528196631201,-0.18827918243825775,1.1181657690107798
12,-0.8165700339851951,0.35795046336535574,-0.15533270757244905,0.011993425104335072
13,-0.7506552229413251,0.23317792627412634,-0.2115905883733997,1.0812450221562775
14,-0.7173163012189834,0.16973706420941792,-0.23893550466115085,1.1286754463414896
15,-0.6969634584233744,0.13078302010965756,-0.2546099698311784,-0.2473670205898071
16,-0.6624869368227141,0.06511572920839521,-0.28095887476088194,-0.8420262326733015
17,-0.7239865458348687,0.1811158900287717,-0.22941759614799936,-2.1237437968756177
18,-0.7352332020402073,0.20212864640094788,-0.2205702365196526,-2.1569829161991487
19,-0.7259180540937481,0.18416679021178842,-0.2285380698320755,-1.8312844616911514
20,-0.6439366333906072,0.02863188548695999,-0.2942781199539892,-1.833256127381007
21,-0.560370203204077,-0.12991174188982826,-0.35839420234470276,-1.8344183936164267
22,-0.5100895892971032,-0.2252678206432286,-0.3933083938590508,-2.1454759062809248
23,-0.6043510648309567,-0.046778351974508976,-0.31144572703516704,-2.3188037471632583
24,-0.5013605003675301,-0.24113873728929006,-0.39163054010562265,-2.5304430861836447
25,-0.5723809222207703,-0.10616389404580287,-0.32911766146695715,-2.022860196908729
26,-0.4903434334274442,-0.2604953990269006,-0.39231114327800404,-2.144193786482542
27,-0.5206669547203548,-0.20215767967627646,-0.3628975647957835,-1.4824408975606342
28,-0.3591478024256068,-0.5065430693566452,-0.48870823963925614,-2.3816877100368683
29,-0.6773516808082112,0.09684043755275364,-0.22514694067530458,-4.480611144998268
30,-1.2575193824470028,1.196159049536505,0.23590863130857026,-8.81534857666895
31,-1.998959099951044,2.5995939210726093,0.806132031452572,-11.245406714245089
32,-2.3332058411698746,3.2303164024953417,1.0275071879861937,-10.550744740502445
33,-2.356699559921712,3.2698763744870303,0.9947892002889749,-9.031160769256529
34,-1.9947738783881475,2.5774678878428836,0.6599262501196483,-8.002083276874343
35,-1.2932352761628352,1.2404820704144497,0.07187273883159818,-7.5518219436017455
36,-1.2024726612510006,1.0573435641004267,-0.0004391109549807471,-7.106761836439334
37,-0.81548075636289,0.31505011595752347,-0.30744694098971376,-9.6547089570324
38,-1.0772044815331578,0.800378089148755,-0.08344033446989546,-9.655716872783067
39,-1.0615271327645361,0.7629296992268397,-0.09320239209004627,-8.479713916179438
40,-0.6131309622082501,-0.09188966726885857,-0.4494313032337688,-7.0227817896515194
41,-0.47780099141412863,-0.3540151477964331,-0.5405519717533038,-6.58839194347278
42,-0.06100103489394993,-1.14651784680058,-0.8547886457093931,-5.6665241008047245
43,-0.022064256520463905,-1.2228147028633543,-0.8552761472400813,-5.664781832069281
44,-0.02866643280736723,-1.2106407219453583,-0.8223961548041936,-3.9180446605514763
45,0.06374572560962041,-1.3836876919901784,-0.8726644335256583,-2.4915553798249435
46,0.12017481489234742,-1.4871599537623792,-0.8939696783858242,-3.264716544024694
47,0.12636752541257515,-1.4942592836391086,-0.8760909144634036,-1.9608987181510056
48,0.2882945367314016,-1.7944736921070226,-0.9851170444370982,-1.4357109012011142
49,0.28575599888615494,-1.7828123210043894,-0.9592659170215881,-3.0073398080958422
50,0.21171253934388293,-1.6348997448941238,-0.87900212385353,-2.744427074924746
51,0.21688033723909678,-1.635875292145888,-0.8667740367051396,-3.5567688973437366
52,0.16584026939317678,-1.53018033479087,-0.8108812040782175,-4.406454996822016
53,0.10599012770649323,-1.4075305918432237,-0.750954208168417,-2.455639694161797
54,0.051432210017948114,-1.2948172993063676,-0.6981316279145471,-2.6835231184387376
55,0.07846855916970018,-1.336450345342317,-0.712797764065418,-1.5965630584917232
56,0.14761650485509806,-1.4579303913953936,-0.7602496693849593,-2.4761307177270377
57,0.032181107962881844,-1.2307254997250563,-0.6580268015869191,-2.4754254282633004
58,0.003869830665546171,-1.1682058405768811,-0.6299984960366373,-1.9463486126356035
59,0.10633060892146831,-1.3531521381293827,-0.7073642489134098,-3.676269958505736
60,0.1078767865459923,-1.3477103214284427,-0.7003453792111124,-2.2467467965797923
61,0.3297490277708728,-1.7586548054186832,-0.8696552878901814,-1.8652499670284854
62,0.29388638163791925,-1.682535531198078,-0.8256314911476298,-2.1287738732523787
63,0.297440769624427,-1.680415257665741,-0.815703480274404,-1.6964442730616216
64,0.34160468806118316,-1.7547440058916954,-0.8390334679989817,0.31470589597949084
65,0.29641145818773496,-1.6600267526753125,-0.7902661080246091,0.3970953170927263
66,0.47007902277576147,-1.9785857732148202,-0.9187636661232339,-2.063276515505312
67,0.4193482762466769,-1.8731042913431057,-0.8625405708069893,-3.390775017134899
68,0.39405909662953403,-1.8152396573202023,-0.8296899126833843,-2.0957108935267192
69,0.3263308310296017,-1.6770146001634334,-0.7646733981940844,-3.655255252231592
70,0.250099263859416,-1.5226915577120044,-0.6958235470489682,-3.2029119999871307
71,0.31032194926705375,-1.626327143954947,-0.7387720061907447,-2.6545538589119073
72,0.3377214187202308,-1.668278978559634,-0.7532111998456683,-2.543340070017189
73,0.2830565336636703,-1.5553477779165517,-0.701328551144783,-2.0752868134997096
74,0.32376359414163847,-1.6226520164065144,-0.7277716126596777,-4.068038636266723
75,0.3034879508163931,-1.5749697221409897,-0.7040940557589255,-4.878427812152224
76,0.31039623106264935,-1.5787284472628964,-0.7030270475031113,-5.420414804625684
77,0.3106689587498615,-1.5700960580977488,-0.696509097180384,-6.962948775682655
78,0.12501321305786098,-1.210415575652659,-0.5417006978070362,-6.905756439622786
79,0.17021190878988574,-1.2869236313147914,-0.5777629653153078,-7.125846744240701
80,0.14153170049666142,-1.224470164248063,-0.5525094312814799,-8.003868306541921
81,0.09226381741822325,-1.1235051800951306,-0.5114309139833618,-8.382373791931608
82,0.06340150740277825,-1.0614677632321021,-0.4879150051157837,-8.263068349583127
83,0.1174789107011146,-1.156510151400618,-0.5310154932689142,-8.681119731935944
84,0.28360040050836444,-1.4635547789716505,-0.6610360209785713,-6.224964292405347
85,0.35669537574325655,-1.5950674162581546,-0.7107823050023675,-6.547940244732992
86,0.2927423863145696,-1.467501494518629,-0.6492301682222602,-4.862623670861561
87,0.31630561879890234,-1.5048404750859259,-0.6606020601140328,-5.783989625305516
88,0.3261841768853814,-1.5162135048989402,-0.6606358327029609,-7.524195648150097
89,0.12224960324343562,-1.1237129937041441,-0.4901840322974405,-8.146154638424528
90,0.28626512998244685,-1.4259148919951146,-0.620841625067639,-6.519913987974448
91,0.46103150975610824,-1.7487890720380168,-0.7537185068645075,-5.690702546297186
92,0.5699102432387942,-1.9471216539406284,-0.8282004018446593,-5.602732215579852
93,0.3972117746291255,-1.6133337266160723,-0.6753628333688556,-5.173205554225191
94,0.48167909670510234,-1.7644539047380865,-0.7350806557417772,-5.9630741658562
95,0.4985842765808578,-1.7879493145138163,-0.7382962024127099,-5.619062296116591
96,0.4738408147283505,-1.7325792016950348,-0.7083963646476837,-5.926100415177217
97,0.4101674418288858,-1.6035182161803847,-0.6489737200474058,-5.539119743775351
98,0.40356268751314833,-1.5821153187424684,-0.6377126490435926,-4.000384113016132
