,PC1,PC2,PC3,target
0,-1.671596693946791,-0.7581483359526573,0.19061792631743218,1.6023017580145311
1,-1.6644827733638596,-0.7689508772631207,0.18778212963248272,0.7116307670817198
2,-1.6861394948823711,-0.7321995041876468,0.2037570599476613,2.364411240304208
3,-1.7082620418156398,-0.6945807000858444,0.21931285224469213,1.96730240606622
4,-1.712719245498904,-0.6861301069188168,0.22273624328592023,3.996223100885812
5,-1.702705065989547,-0.701678699147118,0.21667871068173408,2.3937616614123547
6,-1.7103889412908095,-0.6881025261075362,0.22247435151198441,0.4950853361741059
7,-1.7001469483475404,-0.7041856434931916,0.21639800065903936,-2.3760795189388886
8,-1.7148539638776206,-0.6791352966075017,0.2268694347428473,-0.8331996329815756
9,-1.7225844117226226,-0.6656007731480038,0.23237616744798817,-1.980613235207467
10,-1.712332891438696,-0.6818191929529899,0.2260123197573755,-3.4195051839481154
11,-1.70179810460545,-0.6986129047120191,0.21980728985040077,-5.240522037362327
12,-1.687426093800245,-0.7217965441229423,0.2114177826794002,-5.123866390448774
13,-1.6980650982815413,-0.7037017747638409,0.21965822459820256,-4.9097623365691225
14,-1.6945530475504482,-0.7089132644739224,0.2183206806590866,-4.020831613550642
15,-1.6909919053821387,-0.7142125520080336,0.21702229584953883,-3.744310832155707
16,-1.6621689689402308,-0.7612417685823949,0.19936353869866089,-4.0539565300647045
17,-1.6653463184921464,-0.7554754841439589,0.20326875438552408,-3.6251420865298694
18,-1.665135576890506,-0.7551935783996342,0.20474675334719966,-4.5172324936592245
19,-1.6722576485775966,-0.7427395332386357,0.21088891598557252,-4.410117414432943
20,-1.675974521553686,-0.735831302088588,0.21453503005888352,-3.753182459061081
21,-1.643740436269904,-0.7882790537483665,0.19465856269588483,-3.4255814836876386
22,-1.6506371212117539,-0.7761813917166119,0.20108984964609977,-2.903680312388645
23,-1.6469984108778555,-0.7813717805717983,0.20034089477342534,-3.211443276797965
24,-1.654204593888805,-0.7686027595851066,0.20665371760859028,-4.138184679007773
25,-1.6940685773436213,-0.7018215997568081,0.233901758317356,-4.35591846041176
26,-1.7021531814997533,-0.6873911498027144,0.23933582258376077,-4.078338860749373
27,-1.7570999754911698,-0.5956704701689086,0.2750820292952042,-4.2814325739943895
28,-1.7551007641745855,-0.5979793805184241,0.27237654850058657,-4.400433142905471
29,-1.7851184957698525,-0.5476888712011813,0.2908000928269746,-4.109638037209161
30,-1.7648429573012956,-0.5805916877121016,0.27590921594032486,-0.4738503629952507
31,-1.7185925630550718,-0.656707331324,0.24498378518930683,0.7936906855239447
32,-1.6641369891472375,-0.7466358427911859,0.21018334348782522,0.4034946588499173
33,-1.7062038272408018,-0.6772847226950166,0.23959355861999204,-0.09782349103243863
34,-1.6627018739598243,-0.7489174344747904,0.21202578975963074,-1.3796074426104437
35,-1.604072457464157,-0.8456115365581228,0.17582832915266453,2.5397023681342814
36,-1.505008978721623,-1.0090553824699637,0.11484618993310602,1.587480350321833
37,-1.5165790111255866,-0.9897711882033499,0.1281732542178355,1.7724366406892818
38,-1.5183534620914427,-0.9860612431650905,0.13420178461810164,1.1278542308614816
39,-1.5424080673248204,-0.9451495451323959,0.1541869939151342,2.0733935512755206
40,-1.5240607894198812,-0.9738738303044927,0.14557327998665007,2.3602222868368257
41,-1.5164950432171291,-0.984681348982026,0.1442406607376236,2.174546598858024
42,-1.530754519925523,-0.9592992608030533,0.15703014758197822,3.0651094587680614
43,-1.505791112978407,-0.9984488830365986,0.14371396330301842,2.8727685043515656
44,-1.5130309922616214,-0.9844245078814935,0.1518520628930807,2.061138205131224
45,-1.5061948547812865,-0.9934873906226097,0.1504245742398716,2.9004587402254827
46,-1.5246423566541119,-0.9607509992359295,0.16544655081531418,3.7082918256951363
47,-1.5399357007917662,-0.9330992526766181,0.17774011507136428,3.889606200811652
48,-1.5374779507323326,-0.9347238628753958,0.17799808795205607,3.4403764256209253
49,-1.5493620684204499,-0.9127453939191341,0.18761867634634263,3.8760644279245025
50,-1.5505851527507346,-0.9083845402995767,0.1899544977860673,3.271718885029534
51,-1.6130870376606885,-0.8029516368785,0.23205483510912409,3.367787468475675
52,-1.6043925994809052,-0.8149603714885832,0.22618040228892514,5.463009618260788
53,-1.6312737319181716,-0.7685344334543756,0.24386199394653654,4.314529227694638
54,-1.622270023392451,-0.7814614279338209,0.23763229347379836,3.6559134584327535
55,-1.7029803631518743,-0.6465555004264368,0.2901115207652206,3.097109746095557
56,-1.6981872960168825,-0.6527211960846807,0.2849580207362395,2.718742049042972
57,-1.7288301286981729,-0.600793284944254,0.3033299928591419,2.0614782659552024
58,-1.6693386966201065,-0.6978662736146175,0.2626127991671859,4.571858214061932
59,-1.5578148105065526,-0.88131616139194,0.1901235125302958,1.2820138470625317
60,-1.6139355994818585,-0.7883910608304868,0.22970574485635323,2.362147657023924
61,-1.5920339580455698,-0.8238124645258668,0.2167417256579993,1.5818615830767282
