,PC1,PC2,PC3,target
0,-3.333176803809567,-1.0940546775908602,-0.3616505290081383,2.904760301627156
1,-3.3811694729513357,-1.1845794866456256,-0.3301338307129199,5.155233952984651
2,-3.3900451094701447,-1.1959191398914593,-0.3299064626357279,3.490581445447071
3,-3.402065132539357,-1.2131479266784622,-0.3270452739966265,3.93484076598019
4,-3.3706872815042788,-1.1424449211950432,-0.3576800125707591,2.699042616614497
5,-3.4280073221498313,-1.2502910193753909,-0.3184040764226734,2.293336634032317
6,-3.41429427571086,-1.2148026790693285,-0.3355287466609937,2.2218067623993156
7,-3.4070664198049205,-1.1920563722570374,-0.3468465998888108,2.473836866761316
8,-3.381492207038087,-1.132084943789342,-0.3718624005871174,1.5908494882185835
9,-3.3660612781950077,-1.0924178123739987,-0.38805885718744954,1.6241321843021854
10,-3.3969811411785953,-1.1462814862110473,-0.3678377180899971,1.6240198164851594
11,-3.3997710787899287,-1.1435454318731524,-0.37024992700962284,1.6953692443064252
12,-3.363057383702626,-1.0610622237539549,-0.40316279570581565,1.760840318410647
13,-3.4153233468899065,-1.1580500071712223,-0.36600419073119933,2.229994581389356
14,-3.3501968022332282,-1.0183807732703254,-0.42122174202640633,0.7172686521058181
15,-3.473943771809033,-1.2596632209758631,-0.3281853426016112,-1.0015317313247205
16,-3.41340820699586,-1.1295311814817102,-0.3814573680345104,0.3327087553377431
17,-3.2797368211632776,-0.8513363513357317,-0.48917297051830955,-1.5474613999079894
18,-3.4127866881146214,-1.111143498555975,-0.3864123853078808,-2.41192371514126
19,-3.4912252284627603,-1.2615831171458456,-0.3301829141549821,-0.8125159720685844
20,-3.323363995192111,-0.9150396230766972,-0.46671617778168073,-1.9063196042423358
21,-3.388933552633667,-1.0388880852047049,-0.4172165858147433,-2.058222983848145
22,-3.4021910910564683,-1.0576943626643827,-0.4103511347444895,-2.800349537250901
23,-3.5519343215042216,-1.3520786964775615,-0.29818583791220543,0.4254859179185071
24,-3.460308007745695,-1.1596545895945716,-0.3771881138966753,-1.813091977234453
25,-3.513433183676005,-1.2586489163548908,-0.340849543737089,-3.0791173634507785
26,-3.7858989612296474,-1.8004646558105148,-0.1360944914182462,-3.595181060576179
27,-3.657434366399663,-1.5334689333269602,-0.2494105383655725,-4.431304320163393
28,-3.668696029601012,-1.546987772223517,-0.24958302631653284,-4.198560777772174
29,-3.6042626812178606,-1.40728962274954,-0.3081283831432722,-3.2577602724971917
30,-3.548973454610802,-1.2855178866424657,-0.3571720036695243,-3.1505230605441703
31,-3.532058932953799,-1.2410391593114487,-0.37464276836272986,-2.7815578156443386
32,-3.529376647434422,-1.225423001143998,-0.3805908701060202,-1.6798644335724957
33,-3.4265465763300984,-1.0078645170592684,-0.4640411445285938,-1.7899220374293332
34,-3.4583595986374527,-1.0620774745373764,-0.44020746227423213,-1.3878329113664847
35,-3.4590814490432997,-1.0541836485052356,-0.4417330473983674,-0.8527577497880686
36,-3.427940657070638,-0.9823158578068383,-0.46812667265260005,-2.4686323780150072
37,-3.486129905227434,-1.0910175268324698,-0.42453328821486863,-0.6648591691207696
38,-3.4668170441864627,-1.043822165737905,-0.442847374985162,0.3938904637128783
39,-3.4328993016501306,-0.9671718873985733,-0.47186987048189405,3.277967257771008
40,-3.187207361238125,-0.4629451624345081,-0.6640197034844676,3.704687180211645
41,-3.195647553035748,-0.47149588504026213,-0.652136620319665,4.034504109378165
42,-3.130359606159615,-0.33229215922725897,-0.6985643119908178,4.689767797700831
43,-3.1187854429541213,-0.3022531263935456,-0.702159354528408,4.213594238942516
44,-3.1152938610817493,-0.289476420592356,-0.6999400237957838,4.335222963010381
45,-3.0769202056134386,-0.20697244420690208,-0.7253920260634408,5.3160029907186725
46,-3.074527723434909,-0.1976798242394861,-0.7224056925143193,3.2900210910886036
47,-3.162453072098755,-0.37149408164646525,-0.6499088621634497,3.739235589269024
48,-3.3706883598686104,-0.7891244582482572,-0.48719355087695887,5.71423668117325
49,-3.1919918001982044,-0.42559680626718444,-0.6309601010581344,2.5229053631605094
50,-3.360535818305559,-0.7625008423997148,-0.4994579725587923,6.197604503858832
51,-3.1665982294308854,-0.3674570028234571,-0.6543658573313699,6.203088941807282
52,-3.0905826148816464,-0.2096342488503951,-0.7115908498988649,6.9333590124618585
53,-3.0494849046305585,-0.12245729005873908,-0.7397470562525177,6.453706051038913
54,-3.087143885447989,-0.19485093081466115,-0.7060302989372953,6.238201290833848
55,-3.0831417387868796,-0.183671214907499,-0.7063162107620281,5.67582235615504
56,-3.118847874481266,-0.25303570536677755,-0.6759706827356217,5.514321454291601
57,-3.133972286429119,-0.28112042844038954,-0.6629508083341452,4.375386665846574
58,-3.1601752188989836,-0.3316902771200205,-0.641894053211232,3.354191955952409
59,-3.2047025608236597,-0.4193650416125517,-0.6074248962677591,3.390308308352101
60,-3.2319283955829574,-0.4720554610748215,-0.5876754409924153,4.016725167862568
61,-3.130362584362404,-0.264158464615925,-0.6686183113959281,2.492545543127256
62,-3.2917695904270388,-0.5873863940754331,-0.5420039778714124,1.7750666663068932
63,-3.3772051003239243,-0.7575454759572042,-0.479344533196811,-0.12094583997672241
64,-3.4097061794014594,-0.8203988159952437,-0.45993042188693517,-0.8149010197565362
65,-3.470494451525395,-0.9398253765864794,-0.41887070060771325,-2.0179980892647222
66,-3.441903159745223,-0.8779947038082165,-0.44844948325234063,-1.3175426658657756
67,-3.5013823278750356,-0.9934295984655476,-0.4080113477569878,-0.5646485990919186
68,-3.460953225113224,-0.9064900666777971,-0.4464907464251282,-0.15058609573956205
