spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,LDN,NY,Asia,target,Date,CCY,logret,Predictions,erf_signal,scaled_signal,scaled_signal_erf,strat_returns,strat_returns_sum,strat_returns_erf,strat_returns_sum_erf
0.3934214964765511,-1.5245988813834415,-1.4057575958548743,-0.04631478726280886,-1.871630138472962,-0.5455798345156628,0.0,0.0,1,0.00267811589315333,2014-10-13 06:00:00,1.26835,-0.0007093316816962902,-1.0,-0.4621171572600098,,,,,,
0.26508932459478246,-1.5475529507588477,-1.419954156224986,-0.017468028328303884,-1.8707675991198192,-0.5466548355513076,1.0,0.0,0,0.0034690774728178475,2014-10-13 07:00:00,1.26785,-0.00039429067619106695,1.0,0.4621171572600098,,,,,,
-0.09952437317792318,-1.6284839359917622,-1.4699655749088902,-0.027922697633488595,-1.8703047815151024,-0.547796307515634,1.0,0.0,0,0.0022467047940123363,2014-10-13 08:00:00,1.26615,-0.0013417523717776105,1.0,0.4621171572600098,,,,,,
0.10155776714433087,-1.5809234402211985,-1.4408089742620096,-0.017270068488331826,-1.8696159007877777,-0.5488972745249469,1.0,0.0,0,0.0005126890653187255,2014-10-13 09:00:00,1.2671,0.0007500247070237608,1.0,0.4621171572600098,,,,,,
0.1775111010178891,-1.5601309175295646,-1.4280999773492906,-0.00032804506446224236,-1.8688321347580816,-0.5499799884301466,1.0,0.0,0,-0.0026058132243539723,2014-10-13 10:00:00,1.2675,0.00031563166047579583,1.0,0.4621171572600098,-0.8333333333333334,-0.3850976310500081,-0.0002630263837298299,-0.0002630263837298299,-0.00012154900473360944,-0.00012154900473360944
0.2800042594661191,-1.5321443286198142,-1.4109220566860672,0.024804037237053864,-1.867919113327953,-0.5510384342170719,1.0,0.0,0,-0.0026439904118435243,2014-10-13 11:00:00,1.26805,0.0004338309310611688,1.0,0.4621171572600098,-0.75,-0.34658786794500723,-0.00032537319829587663,-0.0005883995820257066,-0.0001503605374450879,-0.00027190954217869737
0.39742930779044605,-1.499409057089422,-1.3907733500645663,0.058670577460075174,-1.8668545345896914,-0.5520686249587176,1.0,0.0,0,-0.00299933134593259,2014-10-13 12:00:00,1.2687,0.0005124667501530678,1.0,0.4621171572600098,-0.6666666666666666,-0.3080781048400065,-0.00034164450010204517,-0.0009300440821277517,-0.0001578797851806742,-0.00042978932735937157
0.4063188299668312,-1.490970817214718,-1.3855701478566154,0.08958998507406504,-1.8657571505775934,-0.5530907725748603,0.5,0.5,0,-0.002368266352612094,2014-10-13 13:00:00,1.26885,0.00011822427158070249,-1.0,-0.4621171572600098,-0.5833333333333334,-0.26956834173500566,-6.896415842207645e-05,-0.0009990082405498281,-3.1869520842838926e-05,-0.0004616588482022105
0.26232357959707314,-1.5188504088800463,-1.4027659435211555,0.10288078424448742,-1.8648033507452844,-0.5541351317490435,0.5,0.5,0,-0.0022096840463224987,2014-10-13 14:00:00,1.26825,-0.0004729809713337752,-1.0,-0.4621171572600098,-0.5,-0.23105857863000487,0.0002364904856668876,-0.0007625177548829405,0.00010928631095542117,-0.0003523725372467893
0.3124382422805416,-1.5030786182701596,-1.3930715222856835,0.11978093049672714,-1.863780507044996,-0.5551653715359548,0.5,0.5,0,-0.0010652359321064809,2014-10-13 15:00:00,1.26855,0.00023651844954153398,-1.0,-0.4621171572600098,-0.5,-0.23105857863000487,-0.00011825922477076699,-0.0008807769796537075,-5.464961677083937e-05,-0.00040702215401762867
0.18592644490456273,-1.5284998971285602,-1.4087713651158509,0.12246434131729364,-1.8628888782205375,-0.5562157923296907,0.5,0.5,0,-0.0021305144964063683,2014-10-13 16:00:00,1.268,-0.0004336598991697416,-1.0,-0.4621171572600098,-0.5,-0.23105857863000487,0.0002168299495848708,-0.0006639470300688368,0.00010020083991099173,-0.00030682131410663695
0.3133702638246641,-1.4957712192293307,-1.3886308895802781,0.13764643867796342,-1.8618455897192796,-0.5572379750783529,0.5,0.5,0,-0.0004343448371378699,2014-10-13 17:00:00,1.26865,0.0005124869526552943,-1.0,-0.4621171572600098,-0.5,-0.23105857863000487,-0.00025624347632764716,-0.000920190506396484,-0.0001184145068469549,-0.0004252358209535918
-0.12993654473892063,-1.5962184126129932,-1.4506147735947086,0.10758198436552853,-1.8612975978469066,-0.558342846058826,0.0,1.0,0,-0.0016184107584470498,2014-10-13 18:00:00,1.26655,-0.001656674408567177,-1.0,-0.4621171572600098,-0.5,-0.23105857863000487,0.0008283372042835885,-9.18533021128955e-05,0.0003827888340962359,-4.2446986857355945e-05
0.11951735123376982,-1.5390634782000538,-1.415509657861778,0.105868351578247,-1.8604774607358499,-0.5593992180669182,0.0,1.0,0,-0.00252684910190907,2014-10-13 19:00:00,1.2677,0.0009075664034216836,-1.0,-0.4621171572600098,-0.5,-0.23105857863000487,-0.0004537832017108418,-0.0005456365038237372,-0.0002097010031869598,-0.0002521479900443157
0.17876127885492613,-1.5232251365319271,-1.405812406306163,0.11038289427708547,-1.859587175083728,-0.5604414506170279,0.0,1.0,0,-0.0027618877292089694,2014-10-13 20:00:00,1.268,0.00023662105249019902,-1.0,-0.4621171572600098,-0.5,-0.23105857863000487,-0.00011831052624509951,-0.0006639470300688368,-5.467332406232116e-05,-0.0003068213141066369
0.3777211154172943,-1.4735496750463883,-1.3752171372799629,0.13416531159540038,-1.8584629766217444,-0.5614413447016837,0.0,1.0,0,-0.007398695694745502,2014-10-13 21:00:00,1.269,0.0007883327172165111,-1.0,-0.4621171572600098,-0.5,-0.23105857863000487,-0.00039416635860825555,-0.0010581133886770923,-0.00018215103712757662,-0.0004889723512342135
1.629656517350192,-1.172351642194013,-1.1893710586884907,0.27881496643570747,-1.8558860935768617,-0.5621893255261738,0.0,1.0,0,-0.0066141973411828,2014-10-13 22:00:00,1.2752,0.004873840321562739,-1.0,-0.4621171572600098,-0.5,-0.23105857863000487,-0.0024369201607813695,-0.003495033549458462,-0.0011261426171698923,-0.001615114968404106
1.3327638703378653,-1.220584109268759,-1.218661177881723,0.377544401301981,-1.853559942872444,-0.5629761433007464,0.0,0.0,1,-0.0070919488765394745,2014-10-13 23:00:00,1.2742,-0.0007844983535627015,-1.0,-0.4621171572600098,-0.5,-0.23105857863000487,0.00039224917678135074,-0.0031027843726771113,0.00018126507451177683,-0.0014338498938923291
1.130765879832486,-1.2517235501107769,-1.2374808176798364,0.4452912677205576,-1.8514001503597792,-0.563787616482701,0.0,0.0,1,-0.006268871437620318,2014-10-14 00:00:00,1.27355,-0.0005102541568857422,-1.0,-0.4621171572600098,-0.5,-0.23105857863000487,0.0002551270784428711,-0.0028476572942342402,0.00011789860023007109,-0.001315951293662258
0.7910027579103622,-1.319065268238751,-1.2786835071074836,0.4722186298101842,-1.8495813296041352,-0.5646539372644918,0.0,0.0,1,-0.00666445671118355,2014-10-14 01:00:00,1.27215,-0.0010998940496834142,-1.0,-0.4621171572600098,-0.5,-0.23105857863000487,0.0005499470248417071,-0.002297710269392533,0.0002541399557634496,-0.0010618113378988085
0.7607992209361256,-1.3184197667858548,-1.2780478186296576,0.4936958487587549,-1.8477717359766317,-0.5655185603831403,0.0,0.0,1,-0.0071354253821629765,2014-10-14 02:00:00,1.27215,0.0,-1.0,-0.4621171572600098,-0.5,-0.23105857863000487,-0.0,-0.002297710269392533,-0.0,-0.0010618113378988085
0.8766745436698525,-1.2838877431886548,-1.256509861111209,0.524776016055771,-1.8458069576309943,-0.5663532677127766,0.0,0.0,1,-0.006661829631925694,2014-10-14 03:00:00,1.27285,0.0005500982456992376,-1.0,-0.4621171572600098,-0.5,-0.23105857863000487,-0.0002750491228496188,-0.002572759392242152,-0.00012710491875812503,-0.0011889162566569335
0.8020549319237175,-1.2930282849370625,-1.261864336698965,0.5455528705413636,-1.8438996898738533,-0.5671943985437169,0.0,0.0,1,-0.006071616192020992,2014-10-14 04:00:00,1.27265,-0.00015714005139386145,-1.0,-0.4621171572600098,-0.5,-0.23105857863000487,7.857002569693072e-05,-0.002494189366545221,3.630855692091154e-05,-0.0011526076997360219
0.6511303151316767,-1.3214987865208323,-1.2791594273436564,0.5497177333020808,-1.8421433297886602,-0.5680580666399567,0.0,0.0,1,-0.006466134582470148,2014-10-14 05:00:00,1.27205,-0.00047156836650211203,-1.0,-0.4621171572600098,-0.5,-0.23105857863000487,0.00023578418325105602,-0.0022584051832941652,0.00010895991649085121,-0.0010436477832451707
0.6737823608282377,-1.3111459729751718,-1.272551485460255,0.5563249091704388,-1.8403487167435713,-0.5689119779980044,0.0,0.0,1,-0.005719372655966956,2014-10-14 06:00:00,1.27225,0.0001572141653202186,-1.0,-0.4621171572600098,-0.5,-0.23105857863000487,-7.86070826601093e-05,-0.0023370122659542745,-3.632568157939231e-05,-0.001079973464824563
0.44948804286191696,-1.3589171514393705,-1.3017841873990663,0.5407048323614616,-1.8387979285174532,-0.5698045281682391,1.0,0.0,0,-0.004140629375438556,2014-10-14 07:00:00,1.27125,-0.00078631810617244,-1.0,-0.4621171572600098,-0.5,-0.23105857863000487,0.00039315905308622,-0.0019438532128680545,0.00018168554396324124,-0.0008982879208613219
0.30028615283230753,-1.3920089857417526,-1.322035935909376,0.5128309120634564,-1.837418360937184,-0.5707235511556825,1.0,0.0,0,-0.004182125562080454,2014-10-14 08:00:00,1.27055,-0.0005507907921130928,-1.0,-0.4621171572600098,-0.5,-0.23105857863000487,0.0002753953960565464,-0.0016684578168115081,0.0001272649375481457,-0.0007710229833131762
0.1798796066212998,-1.4201573210994345,-1.3392895240767688,0.4769122539054884,-1.8361850541011582,-0.5716649682305008,1.0,0.0,0,-0.0022498973354389907,2014-10-14 09:00:00,1.26995,-0.0004723479717817503,-1.0,-0.4621171572600098,-0.5833333333333334,-0.26956834173500566,0.0002755363168726877,-0.0013929214999388205,0.00012733005947509967,-0.0006436929238380765
-0.18006555329652293,-1.5063134836811796,-1.3923669602232285,0.41018509271700326,-1.835378450561412,-0.5726771151692037,1.0,0.0,0,-0.00011860754753271422,2014-10-14 10:00:00,1.26815,-0.001418384068217815,-1.0,-0.4621171572600098,-0.6666666666666666,-0.3080781048400065,0.0009455893788118767,-0.0004473321211269438,0.0004369730756718029,-0.0002067198481662736
-0.8473173909496603,-1.6696528772303976,-1.4931829479474403,0.2858429493256525,-1.8353703843488982,-0.573824363047273,1.0,0.0,0,-0.0008301544168570285,2014-10-14 11:00:00,1.26475,-0.002684671358611529,-1.0,-0.4621171572600098,-0.75,-0.34658786794500723,0.0020135035189586467,0.0015661713978317028,0.0009304745223141957,0.0007237546741479221
-0.658054301821539,-1.6388017000158952,-1.4744679118570518,0.19494271328134002,-1.8352146142047412,-0.5749452080427055,1.0,0.0,0,0.0015797167694146996,2014-10-14 12:00:00,1.26535,0.00047428956266351574,-1.0,-0.4621171572600098,-0.8333333333333334,-0.3850976310500081,-0.00039524130221959647,0.0011709300956121063,-0.00018264778701346427,0.0005411068871344579
-0.6690764123380076,-1.651614310647636,-1.482639804921819,0.11361135250955906,-1.8351237086965397,-0.5760759781542915,0.5,0.5,0,0.007205748501651364,2014-10-14 13:00:00,1.26505,-0.0002371166625083632,-1.0,-0.4621171572600098,-0.9166666666666666,-0.423607394155009,0.00021735694063266625,0.0013882870362447726,0.00010044437151590044,0.0006415512586503583
-0.5804822731758431,-1.640178334832603,-1.4758749779112699,0.050405664126038474,-1.8349797071715217,-0.5771964985777563,0.5,0.5,0,0.00927934940518104,2014-10-14 14:00:00,1.26525,0.00015808402198672078,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.00015808402198672078,0.0012302030142580518,-7.30533388487323e-05,0.000568497919801626
-0.43883622040174486,-1.614249443605443,-1.4601548471583607,0.008317499877772465,-1.8347126228438244,-0.5782946928342643,0.5,0.5,0,0.007276191862632779,2014-10-14 15:00:00,1.26575,0.0003951007558311293,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.0003951007558311293,0.0008351022584269225,-0.00018258283811596273,0.00038591508168566325
-0.22618412005402133,-1.5690422115243803,-1.4325052585033193,-0.00820159182110519,-1.8342296720869502,-0.5793544781323254,0.5,0.5,0,0.009473527484059933,2014-10-14 16:00:00,1.26665,0.0007107882150462763,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.0007107882150462763,0.00012431404338064623,-0.00032846742935110175,5.74476523345615e-05
-0.3554410114241529,-1.601445820431297,-1.4526571930407142,-0.03590614773545166,-1.8339084307695528,-0.5804404243925573,0.5,0.5,0,0.010333471122378195,2014-10-14 17:00:00,1.26595,-0.000552791611644593,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.000552791611644593,0.0006771056550252392,0.0002554544881303787,0.0003129021404649402
-0.3239955655646829,-1.5974272754274215,-1.4503950758668005,-0.057648217503728595,-1.833571351530553,-0.5815222482044561,0.0,1.0,0,0.009945245987742012,2014-10-14 18:00:00,1.266,3.949525070132132e-05,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-3.949525070132132e-05,0.0006376104043239179,-1.825143297936602e-05,0.0002946507074855742
-0.3774891103889274,-1.6128820226850697,-1.4601269561259955,-0.0825221042192668,-1.8333129926511516,-0.5826161044649611,0.0,1.0,0,0.01006931100554053,2014-10-14 19:00:00,1.26565,-0.00027649951788749627,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.00027649951788749627,0.0009141099222114142,0.00012777517118993303,0.0004224258786755072
-0.5310372054702774,-1.652542334869171,-1.4848047696342273,-0.12003961972946932,-1.8332502541131013,-0.5837421359356771,0.0,1.0,0,0.011978542834132903,2014-10-14 20:00:00,1.2648,-0.0006718172909718213,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.0006718172909718213,0.0015859272131832354,0.0003104582967020189,0.0007328841753775261
-0.35893164796475163,-1.6170529766216994,-1.4631915664838,-0.1366312589572015,-1.8330176327320218,-0.5848378079510923,0.0,1.0,0,0.014042199749675875,2014-10-14 21:00:00,1.2655,0.0005532940899166118,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.0005532940899166118,0.0010326331232666237,-0.0002556866919610289,0.0004771974834164972
-0.28040371897845073,-1.6010267399667863,-1.453532085755709,-0.14400647717042842,-1.832710480031909,-0.5859192969817876,0.0,1.0,0,0.012482988394573367,2014-10-14 22:00:00,1.2658,0.00023703235602620665,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.00023703235602620665,0.0007956007672404171,-0.00010953671854547318,0.00036766076487102406
-0.26862082408923,-1.5995664522812278,-1.4528337444586545,-0.1498223919075103,-1.8323998394648442,-0.586998719421639,0.0,0.0,1,0.01409497039596199,2014-10-14 23:00:00,1.2658,0.0,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.0,0.0007956007672404171,-0.0,0.00036766076487102406
-0.5139225857994673,-1.6586606864375766,-1.4894724777825625,-0.17958631555529636,-1.8323792486226664,-0.588126467605671,0.0,0.0,1,0.013981847442416866,2014-10-15 00:00:00,1.26455,-0.0009880056922424163,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.0009880056922424163,0.0017836064594828334,0.0004565743818557736,0.0008242351467267976
-0.5603092262193119,-1.6739775682677263,-1.4992052564537872,-0.2108859086416773,-1.8324348326689055,-0.5892661740169866,0.0,0.0,1,0.015936279485271397,2014-10-15 01:00:00,1.2642,-0.0002768166107642578,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.0002768166107642578,0.002060423070247091,0.00012792170524872945,0.000952156851975527
-0.6357345963267941,-1.696508401326849,-1.513409504467231,-0.2464305186643726,-1.8326011132162303,-0.5904238619508181,0.0,0.0,1,0.015194936926454619,2014-10-15 02:00:00,1.2637,-0.0003955852735632315,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.0003955852735632315,0.0024560083438103226,0.00018280674207296385,0.0011349635940484909
-0.5848201280953963,-1.6899058889505392,-1.5096843667505209,-0.2733019364181234,-1.8327362537801102,-0.591575313422497,0.0,0.0,1,0.01441077260155398,2014-10-15 03:00:00,1.2638,7.912957471981065e-05,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-7.912957471981065e-05,0.002376878769090512,-3.656713412471244e-05,0.0010983964599237785
-0.47679329945660803,-1.6688051946733418,-1.4970089559455289,-0.28691526542727847,-1.8327701671879038,-0.5927084502558565,0.0,0.0,1,0.013824200048371335,2014-10-15 04:00:00,1.2642,0.00031645569884342084,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.00031645569884342084,0.002060423070247091,-0.0001462396079482514,0.000952156851975527
-0.42751163169874934,-1.659914511281368,-1.491825728555159,-0.2946200712680545,-1.8327625894739799,-0.5938333893874091,0.0,0.0,1,0.014256500666684954,2014-10-15 05:00:00,1.26435,0.00011864507340259012,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.00011864507340259012,0.001941777996844501,-5.482792404371015e-05,0.0008973289279318169
-0.4738667104810802,-1.672825579805598,-1.5000744813973361,-0.30652342584225906,-1.8328194119280008,-0.5949682783137598,0.0,0.0,1,0.013710953558934582,2014-10-15 06:00:00,1.26405,-0.000237304225128937,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.000237304225128937,0.002179082221973438,0.00010966235392237377,0.0010069912818541906
-0.4664152910324861,-1.6735672475875631,-1.5008428814305246,-0.316819722279619,-1.8328813044304186,-0.5961030186960201,1.0,0.0,0,0.011121049876317837,2014-10-15 07:00:00,1.264,-3.955617966924785e-05,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,3.955617966924785e-05,0.002218638401642686,1.827958930081901e-05,0.0010252708711550097
-0.18300004884947826,-1.608880941596119,-1.4612820345030484,-0.2984990083482022,-1.8326312628326498,-0.5971831955007411,1.0,0.0,0,0.011556732396433752,2014-10-15 08:00:00,1.2653,0.0010279524884153068,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.0010279524884153068,0.001190685913227379,-0.0004750344817448348,0.0005502363894101749
-0.31682678517233615,-1.638910578394123,-1.480007882354142,-0.2959928754425486,-1.8325299243052335,-0.5982875092557179,1.0,0.0,0,0.011394567510141859,2014-10-15 09:00:00,1.26465,-0.0005138441584236486,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.0005138441584236486,0.0017045300716510277,0.00023745620176539864,0.0007876925911755735
-0.17530293857980753,-1.6058349624073003,-1.4598827935821568,-0.2802736904963397,-1.832270745020548,-0.5993635163934661,1.0,0.0,0,0.0083471624114377,2014-10-15 10:00:00,1.2653,0.0005138441584236486,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.0005138441584236486,0.001190685913227379,-0.00023745620176539864,0.0005502363894101749
-0.31902643311273204,-1.6383012064399993,-1.4801055934094156,-0.28095619084239415,-1.8321720966467714,-0.6004656827633624,1.0,0.0,0,0.007878398900381464,2014-10-15 11:00:00,1.2646,-0.0005533815707052525,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.0005533815707052525,0.0017440674839326316,0.00025572711833439044,0.0008059635077445653
-0.3714561092601526,-1.6512670030563132,-1.488359456553314,-0.2870878663721563,-1.8321386004555098,-0.6015778357619106,1.0,0.0,0,0.005509438988188639,2014-10-15 12:00:00,1.2643,-0.00023725730666079858,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.00023725730666079858,0.00198132479059343,0.00010964067209325464,0.00091560417983782
0.20487542254412805,-1.5163309020532172,-1.4054828083615063,-0.23606821325498423,-1.8314535994695516,-0.6025770252178723,0.5,0.5,0,0.00039226454823775405,2014-10-15 13:00:00,1.26705,0.002172754523763365,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.002172754523763365,-0.00019142973316993482,-0.0010040671439453528,-8.846296410753283e-05
1.6899252678415613,-1.158769804730572,-1.1852213151895596,-0.04500303228282965,-1.8290429375688346,-0.6032780575644194,0.5,0.5,0,-0.0023117773750058563,2014-10-15 14:00:00,1.2744,0.005784115754223385,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.005784115754223385,-0.005975545487393321,-0.0026729391296045485,-0.002761402093712081
2.226003859007096,-1.0059504167588549,-1.0906125822561918,0.17642396427363655,-1.8259081863729494,-0.6038507686656835,0.5,0.5,0,0.001683666875146113,2014-10-15 15:00:00,1.27755,0.0024687016593608053,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.0024687016593608053,-0.008444247146754126,-0.0011408293929468846,-0.0039022314866589657
1.7526343037017253,-1.0864238866956637,-1.1395301833309774,0.32551663706265266,-1.8231830319213846,-0.6044888691813189,0.5,0.5,0,0.002383698203770314,2014-10-15 16:00:00,1.2759,-0.0012923693275019856,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.0012923693275019856,-0.007151877819252141,0.0005972260397552482,-0.0033050054469037173
2.0850260108985825,-0.9847232154025483,-1.0763312789450143,0.49048393510678145,-1.8199832530305609,-0.6050410913934534,0.5,0.5,0,0.002654488813252605,2014-10-15 17:00:00,1.278,0.0016445440097825614,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.0016445440097825614,-0.008796421829034702,-0.0007599720027896952,-0.004064977449693413
2.2079999506997376,-0.9293943497324373,-1.0415614925524186,0.649074750678056,-1.816536098729332,-0.6055458811027146,0.0,1.0,0,0.0019928498477488526,2014-10-15 18:00:00,1.27915,0.0008994388890195826,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.0008994388890195826,-0.009695860718054285,-0.000415646142522831,-0.0044806235922162435
1.9194194368353013,-0.9712494025413386,-1.066585130067513,0.7617052585921512,-1.8133132480068417,-0.6060839278135239,0.0,1.0,0,0.0018767600128601252,2014-10-15 19:00:00,1.2783,-0.0006647246525236794,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.0006647246525236794,-0.009031136065530606,0.00030718066678489054,-0.0041734429254313525
1.684854065760072,-1.0056966755617667,-1.0871100276297925,0.8392556901184043,-1.8102775014910575,-0.6066491247388502,0.0,1.0,0,-0.0002733147236037388,2014-10-15 20:00:00,1.2776,-0.000547752273173302,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.000547752273173302,-0.008483383792357304,0.00025312572336155467,-0.003920317202069798
