Accuracy_Score,Info_Ratio,data_size,ntree,run_time,test_date_st,train_date_st
38.12778165496891,0.08600833608674828,25000,3,0 days 00:00:00.549574000,2006-10-17 01:00:00,2002-10-18 04:00:00
