spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,LDN,NY,Asia,target,Date,CCY,logret,Predictions,erf_signal,scaled_signal,scaled_signal_erf,strat_returns,strat_returns_sum,strat_returns_erf,strat_returns_sum_erf
0.9943254900212918,1.0766246969841369,1.6509256087723991,0.21241515930970672,1.1008296204155399,2.130582660612321,0.5,0.5,0,-0.004876417936267862,2017-11-30 15:00:00,1.1904,0.003787405108077846,1.0,0.4621171572600098,,,,,,
1.2929359885601466,1.1523561495681995,1.69175677021601,0.3309646483962299,1.1020914513059932,2.1306168606504974,0.5,0.5,0,0.0005880129532272752,2017-11-30 16:00:00,1.1923,0.0015948297332588626,1.0,0.4621171572600098,,,,,,
0.8031967589615121,1.0612612630848455,1.6434176600452917,0.3868434647456504,1.1029582084006566,2.130587024405236,0.5,0.5,0,0.0012605573331868085,2017-11-30 17:00:00,1.1901,-0.001846877623692095,1.0,0.4621171572600098,,,,,,
0.5927887573129171,1.0232719572874256,1.6233815203992559,0.4153468060703413,1.1036583793640105,2.130530640384984,0.0,1.0,0,-0.0015120970623031232,2017-11-30 18:00:00,1.1892,-0.0007565250644514522,1.0,0.4621171572600098,,,,,,
0.9635510881104435,1.1073246375302743,1.6685862916025775,0.47757811558773905,1.1047130242841487,2.1305339184838767,0.0,1.0,0,-0.00033624748131194453,2017-11-30 19:00:00,1.1913,0.0017643356813728528,1.0,0.4621171572600098,,,,,,
0.6333991060580352,1.0447998851229603,1.6354811016512896,0.49990101269994286,1.10549545826409,2.130493350616458,0.0,1.0,0,-0.0009246417672184573,2017-11-30 20:00:00,1.1898,-0.0012599220515102374,1.0,0.4621171572600098,,,,,,
0.6841417148980128,1.059698216658602,1.6437130045303854,0.5249558163082587,1.1063371803514515,2.130463589256457,0.0,1.0,0,-0.0006302388813889373,2017-11-30 21:00:00,1.1902,0.00033613445694635763,1.0,0.4621171572600098,,,,,,
0.6949076777446477,1.0664226947318518,1.6475894289877782,0.5484655022545855,1.1072030279328025,2.13043886717335,0.0,1.0,0,0.000504519665946725,2017-11-30 22:00:00,1.1904,0.00016802486807571126,1.0,0.4621171572600098,,,,,,
0.39441931561135407,1.0060518319763652,1.6155913409946234,0.5396617223155735,1.1078068622563468,2.1303718147496005,0.0,0.0,1,-0.0034519082897804514,2017-11-30 23:00:00,1.18895,-0.0012188204169211456,-1.0,-0.4621171572600098,,,,,,
0.5471116788818169,1.039378777286214,1.633626995718234,0.5474214364408524,1.1085495519895172,2.1303285416545736,0.0,0.0,1,-0.003195965714461872,2017-12-01 00:00:00,1.1898,0.000714661091899077,-1.0,-0.4621171572600098,,,,,,
