ESI_Global_normalised_madiff,EDI_EURUSD_spread_spotvma,EDI_G10_normalised_spotvma,EDI_Global_normalised_madiff,Date,RF,target,Predictions,scaled_signal,trend_buy_sell,strat_returns,strat_returns_sum,nonfiltered_ret
22.045967097132603,-10.659883456046856,-1.5641237446388452,1.4164012904780066,2018-09-12,-0.002290061,-0.010484017000000002,1.0,0.3333333333333333,1,-0.002290061,0.02059442479999999,0.041892362799999985
21.812780107523675,-9.118803315627481,-2.0747744470440512,1.3360633410681828,2018-09-13,-0.004795139,-0.010405505000000002,1.0,0.3333333333333333,1,-0.004795139,0.01579928579999999,0.03709722379999998
21.53355334386629,-9.244250940019956,-1.9779980466385856,1.2384979379256436,2018-09-14,-0.0008745110000000001,-0.006999845000000003,1.0,0.3333333333333333,1,-0.0008745110000000001,0.01492477479999999,0.03622271279999998
20.742779366314203,-8.58110917979089,-2.1294513226439844,0.9835055675730188,2018-09-17,-0.002900627,-0.005742623000000002,1.0,0.3333333333333333,1,-0.002900627,0.01202414779999999,0.03332208579999998
20.491269661890467,-8.672720618158468,-1.9808040180577409,0.9157749583531256,2018-09-18,0.0010315670000000002,-0.007383807000000002,1.0,0.3333333333333333,1,0.0010315670000000002,0.013055714799999991,0.034353652799999974
20.236354965869765,-8.180490178276884,-1.480166257751689,0.8731726159178379,2018-09-19,-9.139800000000016e-05,-0.0014266750000000022,1.0,0.3333333333333333,1,-9.139800000000016e-05,0.012964316799999992,0.034262254799999975
19.99727690887229,-8.581998826516408,-0.9290933706119252,0.8518595694404212,2018-09-20,-0.008271954,-0.0005039920000000024,1.0,0.3333333333333333,1,-0.008271954,0.004692362799999992,0.025990300799999977
19.71794208195071,-10.035141746596238,-1.2483954587278523,0.8184382748661392,2018-09-21,-0.0002329289999999999,-0.0005654610000000023,1.0,0.3333333333333333,1,-0.0002329289999999999,0.004459433799999992,0.025757371799999977
18.909269224706804,-9.216748254685493,-1.0029257416308042,0.7383551685956888,2018-09-24,0.00011703400000000005,-0.004062203000000003,1.0,0.3333333333333333,1,0.00011703400000000005,0.004576467799999992,0.025874405799999976
18.647370269497095,-9.382723149625603,-0.7931789817888449,0.7322166108457395,2018-09-25,-0.0007296039999999999,-0.002999532000000003,1.0,0.42857142857142855,1,-0.0007296039999999999,0.0038468637999999923,0.025144801799999977
18.388083956207566,-9.250659919932163,-0.8918964582006783,0.7218293319570819,2018-09-26,0.001732701,-0.011766114000000003,-1.0,0.5238095238095238,1,0.001732701,0.005579564799999992,0.026877502799999977
18.152595715325113,-8.58840612758927,-1.0236263700080706,0.7176976011195961,2018-09-27,0.006252282,-0.008580553000000003,-1.0,0.6190476190476191,1,0.006252282,0.011831846799999992,0.03312978479999998
17.93317814190548,-9.410770190944929,-2.115415721274285,0.6800439215025733,2018-09-28,-0.000993759,-0.0037583740000000036,-1.0,0.6190476190476191,1,-0.000993759,0.010838087799999991,0.03213602579999998
17.17742089309874,-8.100856934493672,-2.784063183128435,0.4595697347666885,2018-10-01,-0.002444858,0.0007002349999999961,-1.0,0.6190476190476191,1,-0.002444858,0.008393229799999992,0.02969116779999998
16.8913894201455,-7.977828383065911,-2.7520820590074155,0.3786610165687421,2018-10-02,-0.002268219,0.0006338629999999958,-1.0,0.6190476190476191,1,-0.002268219,0.006125010799999992,0.02742294879999998
16.613682401133794,-12.283216618810613,-0.5748253410856101,0.38726885579197295,2018-10-03,-0.005367056999999999,-0.0011564320000000052,-1.0,0.6190476190476191,1,-0.005367056999999999,0.0007579537999999929,0.02205589179999998
16.368067930067912,-12.599707383779785,-0.21295427501627628,0.4029417881652648,2018-10-04,0.002568049000000001,-0.002440929000000005,-1.0,0.5238095238095238,1,0.002568049000000001,0.003326002799999994,0.02462394079999998
16.132164514247535,-10.628407089491716,-0.2394849353226043,0.3991591351692705,2018-10-05,0.0007435789999999996,-0.000592153000000005,-1.0,0.42857142857142855,1,0.0007435789999999996,0.004069581799999993,0.02536751979999998
15.457700753490355,-10.618517351924408,-0.4889686957271362,0.38115287118981195,2018-10-08,-0.002479467,0.00047825299999999533,-1.0,0.3333333333333333,1,-0.002479467,0.0015901147999999934,0.022888052799999982
15.234255798987968,-10.513154183726837,-0.7118523070448219,0.3626720494329447,2018-10-09,-6.365100000000022e-05,-0.0035709390000000034,-1.0,0.23809523809523808,1,-6.365100000000022e-05,0.0015264637999999932,0.02282440179999998
15.018514379690592,-10.213562990626373,-0.09497012298434447,0.3682904683277286,2018-10-10,0.0020038979999999987,-0.004676970000000003,-1.0,0.14285714285714285,1,0.0020038979999999987,0.0035303617999999917,0.02482829979999998
14.805616947988035,-8.266205747349016,-1.3360655076713464,0.3500846330477429,2018-10-11,0.0002344870000000001,-0.0037280620000000016,-1.0,0.047619047619047616,1,0.0002344870000000001,0.003764848799999992,0.02506278679999998
14.597926908965945,-7.349803175021566,-1.240922501377801,0.39188994584668535,2018-10-12,0.0015504199999999994,0.0025802379999999986,-1.0,-0.047619047619047616,0,0.0,0.003764848799999992,0.02661320679999998
14.000096427182662,-5.556955190196391,-2.345454720006062,0.4532228816370321,2018-10-15,-0.0007959989999999995,0.0007564319999999979,-1.0,-0.14285714285714285,0,-0.0,0.003764848799999992,0.02581720779999998
13.814052791509814,-8.116181253464601,-2.3113883065903376,0.44619242548361626,2018-10-16,0.000505033,-0.0016838000000000035,-1.0,-0.23809523809523808,0,0.0,0.003764848799999992,0.02632224079999998
13.614496759955204,-7.514501454961962,-2.866599895200272,0.4156241834101877,2018-10-17,0.002288789000000001,0.007240180999999995,-1.0,-0.3333333333333333,0,0.0,0.003764848799999992,0.02861102979999998
13.391898028872356,-7.570792684549633,-3.8391997253846206,0.34749462227162553,2018-10-18,-0.0017325819999999994,0.012449024999999996,-1.0,-0.42857142857142855,0,-0.0,0.003764848799999992,0.02687844779999998
13.116297854133814,-7.498425659511467,-4.531320817191087,0.2302950363357752,2018-10-19,-0.0023148220000000002,0.016402679999999996,-1.0,-0.5238095238095238,0,-0.0,0.003764848799999992,0.024563625799999978
12.34857779768152,-7.261045857042098,-4.270706576347866,-0.09934166813195587,2018-10-22,0.0006897539999999999,0.015269106999999994,-1.0,-0.6190476190476191,0,0.0,0.003764848799999992,0.02525337979999998
12.111451436423769,-7.193704914534936,-4.245908791465624,-0.20181538322179904,2018-10-23,5.556500000000002e-05,0.020771550999999992,-1.0,-0.7142857142857143,0,0.0,0.003764848799999992,0.02530894479999998
11.80517592313771,-9.194714015124866,-6.828260969930284,-0.4009738507851637,2018-10-24,-0.004226346000000001,0.013749389999999995,-1.0,-0.8095238095238095,0,-0.0,0.003764848799999992,0.021082598799999977
11.466735861940606,-9.034430892826988,-6.987923202346363,-0.6237315499137139,2018-10-25,0.0027953719999999995,0.017317936999999995,-1.0,-0.9047619047619048,0,0.0,0.003764848799999992,0.023877970799999978
11.145440309103924,-9.056397679060158,-6.686170549964073,-0.8322587139476525,2018-10-26,-0.0025143,0.018051162999999995,-1.0,-1.0,0,-0.0,0.003764848799999992,0.021363670799999977
10.257043715939602,-8.661038368055403,-6.351654351959004,-1.39495494011922,2018-10-29,0.002191802,0.016365717,-1.0,-1.0,0,0.0,0.003764848799999992,0.023555472799999977
9.960369642101377,-11.435287328113274,-8.043119991590654,-1.614901812656143,2018-10-30,0.0023773209999999995,0.014183439999999999,-1.0,-1.0,0,0.0,0.003764848799999992,0.025932793799999975
9.644025504147358,-13.159838733897624,-7.929701445839679,-1.8753907172505249,2018-10-31,0.0021903899999999995,0.019566239,-1.0,-1.0,0,0.0,0.003764848799999992,0.028123183799999976
9.315248378972996,-11.848349360357432,-8.715673295949706,-2.142303942546846,2018-11-01,-0.005433428999999999,0.017211335,-1.0,-1.0,0,-0.0,0.003764848799999992,0.022689754799999975
8.95627591710025,-13.036789618621867,-7.617444885914964,-2.386242575921784,2018-11-02,0.0007777540000000001,0.017318887,-1.0,-1.0,0,0.0,0.003764848799999992,0.023467508799999974
7.9660574879707795,-13.521357807741758,-6.7320264342577145,-3.0269249305242742,2018-11-05,-0.000540918,0.018598758,-1.0,-1.0,0,-0.0,0.003764848799999992,0.022926590799999973
7.637198043090991,-11.702550087741322,-5.801350763739711,-3.1745085395085937,2018-11-06,-0.0006306910000000001,0.017631338,-1.0,-1.0,0,-0.0,0.003764848799999992,0.022295899799999973
7.320652706519247,-11.852984860109252,-5.7647002313626245,-3.3192031430471896,2018-11-07,0.001006755,0.018666533,-1.0,-1.0,0,0.0,0.003764848799999992,0.023302654799999975
