ESI_Global_normalised_madiff,EDI_EURUSD_spread_spotvma,EDI_G10_normalised_spotvma,EDI_Global_normalised_madiff,Date,LSTM1_erf,target,Predictions,scaled_signal,trend_buy_sell,strat_returns,strat_returns_sum,nonfiltered_ret
97.03832573587331,14.280675003384545,15.786099201586135,33.0366447242141,2011-01-06,-0.013780264,0.03510238500000014,0.0357591443683334,0.020303500102235892,1,-0.013780264,-0.015755392,-0.049091626
96.84769505949349,9.769683460732262,17.84704055415138,33.27033271346983,2011-01-07,-0.010488537,0.036528050000000145,0.04065218528758343,0.023525385092426368,1,-0.010488537,-0.026243929,-0.059580163
96.16140993071986,9.555406227616055,17.01379885783402,33.82724057144007,2011-01-10,0.0042224079999999995,0.04421103700000014,0.04087268030458344,0.026459436577624777,1,0.0042224079999999995,-0.022021521,-0.055357755
95.88946682590323,9.484994237522963,16.744355941634062,33.99484885659197,2011-01-11,0.0029070070000000005,0.021029330000000138,0.04092381500225009,0.0297664442779462,1,0.0029070070000000005,-0.019114514,-0.052450748
95.557165567218,9.415093158610444,16.488760759041142,34.07806596488834,2011-01-12,0.009156036999999999,0.008587947000000136,0.04144053251641676,0.0331813849702597,1,0.009156036999999999,-0.009958477,-0.043294711
95.23616498576493,8.464996735353491,16.374755424584215,34.1525724551193,2011-01-13,0.00727043,0.003545828000000138,0.0429112683775001,0.036783941455485886,1,0.00727043,-0.0026880470000000007,-0.036024281
94.9508056643634,9.261171410043037,15.578297510895581,34.193803466525225,2011-01-14,-0.001060291,0.0006238350000001358,0.04184317146016677,0.038464129989379314,1,-0.001060291,-0.003748338000000001,-0.037084571999999996
94.05633268973068,9.05791632978282,15.043044005190588,34.27493685340072,2011-01-17,0.002839232000000001,0.010962701000000135,0.04309123019266678,0.0398252269882563,1,0.002839232000000001,-0.0009091059999999998,-0.03424533999999999
93.75037933924006,10.307738747350061,17.9364865505126,34.40826789385619,2011-01-18,-0.002751010999999999,0.018052228000000135,0.04168099261525009,0.041158271847358915,1,-0.002751010999999999,-0.0036601169999999988,-0.03699635099999999
93.43884158395315,10.319945663841413,17.561647802178335,34.523961854421,2011-01-19,-0.002067653,0.028908999000000133,0.041697971855250086,0.042537053414921845,1,-0.002067653,-0.005727769999999998,-0.03906400399999999
93.11692737095983,9.999669706849524,17.25257959881854,34.650023561299726,2011-01-20,-0.0010537829999999993,0.008251245000000134,0.04207756081725008,0.04284932801613216,1,-0.0010537829999999993,-0.0067815529999999975,-0.040117786999999995
92.91521702659227,10.800513388234467,17.874490494969283,34.796662188308765,2011-01-21,0.018597401,0.0032873880000001323,0.041743640450250086,0.04278309517160438,1,0.018597401,0.011815848000000002,-0.021520385999999996
92.25835339732748,10.498152745928536,17.220712692225533,35.163091612024445,2011-01-24,0.002580413000000001,0.00913839200000013,0.04174208843350009,0.042504983493727395,1,0.002580413000000001,0.014396261000000004,-0.018939972999999995
92.01607907619837,8.955019538352705,16.503657650107314,35.23537745421332,2011-01-25,0.004909188000000001,0.013355077000000132,0.0420524400237501,0.04263833057320755,1,0.004909188000000001,0.019305449000000006,-0.014030784999999994
91.7414446862742,8.515247951382829,16.57857997721265,35.306975007493136,2011-01-26,0.001808322,0.004103846000000131,0.04331086834108344,0.042669827958144065,1,0.001808322,0.021113771000000007,-0.012222462999999994
91.50900177239625,10.479410023431964,15.158369231367853,35.31866613449706,2011-01-27,0.0038419609999999996,0.023799487000000133,0.04399500377458341,0.04245798102989407,1,0.0038419609999999996,0.024955732000000008,-0.008380501999999995
91.27047910887087,10.92678898578792,13.93106189376302,35.272261042023224,2011-01-28,-0.013447503000000005,0.011128466000000135,0.050257917979166705,0.04241171626782151,1,-0.013447503000000005,0.011508229000000003,-0.021828004999999998
90.53819372795178,8.981616345782314,13.94727093023164,35.124343254924604,2011-01-31,0.009165321999999998,0.005223838000000133,0.04685167643816673,0.04245374317299612,1,0.009165321999999998,0.020673551000000002,-0.012662683
90.32677667414123,7.427487327001419,15.083466489704067,35.16987994092966,2011-02-01,0.015393098999999999,0.018572176000000135,0.046777657533083425,0.042779009711416745,1,0.015393098999999999,0.03606665,0.0027304159999999994
90.09480067736479,6.612233567830764,15.476288371942386,35.21150885001779,2011-02-02,-0.002289679000000001,0.041554801000000134,0.04161751641975011,0.042906132005345314,1,-0.002289679000000001,0.033776970999999996,0.00044073699999999834
89.88008961459154,5.503853240432821,16.472096492003722,35.285732299816004,2011-02-03,-0.01987428,0.04429684900000013,0.04045314445275012,0.04292143609141278,1,-0.01987428,0.013902690999999995,-0.019433543000000005
89.73022114173305,1.6230529460288992,19.41230466735661,35.46754320924215,2011-02-04,-0.004508503,0.037286271000000135,0.03912719837466666,0.04267481755125008,1,-0.004508503,0.009394187999999994,-0.023942046000000005
89.20596857483031,0.7199272838418711,17.93428052273579,35.88855302546274,2011-02-07,-0.0005357320000000007,0.03196791800000013,0.03978644110175011,0.04246440507825405,1,-0.0005357320000000007,0.008858455999999994,-0.024477778000000006
89.0022369182243,-0.5018396760350505,16.91807426734426,35.97110750094559,2011-02-08,0.005648073000000004,0.010784102000000129,0.040393801633750115,0.04262478860236516,1,0.005648073000000004,0.014506528999999997,-0.018829705000000002
88.78415477406223,-0.4024481226461623,16.446699386375574,36.03139435856246,2011-02-09,0.010589993999999998,0.03522534000000013,0.040143244213750116,0.04258356268875405,1,0.010589993999999998,0.025096522999999996,-0.008239711000000004
88.55921655346278,-0.27942752027553786,16.307443689201044,36.064423432106366,2011-02-10,-0.014025670000000004,0.05033659300000014,0.03975079797875012,0.042560758942523896,1,-0.014025670000000004,0.011070852999999992,-0.022265381000000008
88.27655593782431,-0.164541162537597,16.10467388796438,36.090868884440816,2011-02-11,-0.0051709530000000024,0.05399596600000013,0.03938816366875013,0.04252358890497628,1,-0.0051709530000000024,0.005899899999999989,-0.02743633400000001
87.36517813412834,0.08149668507552432,16.133830558708354,36.22599371857555,2011-02-14,-0.006102409999999997,0.04782176700000013,0.0364767915550001,0.042443125355563584,1,-0.006102409999999997,-0.00020251000000000817,-0.03353874400000001
87.0580060877781,-1.7377053211503959,14.796442977672648,36.26781425831146,2011-02-15,-8.276100000000096e-05,0.05139478300000014,0.03539764661700011,0.042275358464670725,1,-8.276100000000096e-05,-0.00028527100000000913,-0.03362150500000001
86.73488159006091,-0.8714452095562022,13.542343859341848,36.26129517211695,2011-02-16,0.007587855,0.06507129600000014,0.028442543509750094,0.04201981656442469,1,0.007587855,0.007302583999999991,-0.02603365000000001
86.43509960072711,-2.174385515903135,14.742730581079917,36.31095695765976,2011-02-17,0.005021874000000001,0.05940572300000014,0.03588138751700012,0.04165345544177389,1,0.005021874000000001,0.012324457999999993,-0.02101177600000001
86.14235415526116,-2.87577973841137,14.746693661296565,36.362145112438434,2011-02-18,0.009802988,0.05851882900000014,0.03482448216700011,0.04102305310341675,1,0.009802988,0.022127445999999995,-0.01120878800000001
85.31444862584324,-1.1445694102456019,15.154222993673985,36.5105536454104,2011-02-21,-0.0020603529999999987,0.05117158100000014,0.03532404647950011,0.04074607289683342,1,-0.0020603529999999987,0.020067092999999998,-0.013269141000000009
