ESI_EURUSD_spread_madiff,ESI_G10_normalised_madiff,ESI_Global_normalised_madiff,EDI_EURUSD_spread_madiff,EDI_G10_normalised_madiff,EDI_Global_normalised_madiff,Date,LSTM1_erf,target,Predictions,scaled_signal,trend_buy_sell,strat_returns,strat_returns_sum,nonfiltered_ret
5.103953567321753,-178.52066284683903,-214.56636428294894,-22.46133229342444,-41.952421108631036,-66.24920873478659,2009-04-06,-0.009345203,-0.0063784669999999676,-0.03202577833022224,-0.013861571703682527,0,-0.0,0.0,0.04980583199999998
5.813939291947548,-179.46920705507796,-215.79862575688645,-22.549441886632643,-41.936553624158634,-66.24452239882112,2009-04-07,-0.013492429000000005,0.006155017000000033,-0.049621454710000026,-0.013879140418084643,0,-0.0,0.0,0.03631340299999997
6.485547264230718,-180.3394263843417,-217.0150857475241,-22.66386313617378,-41.92568642047978,-66.2824542915209,2009-04-08,-0.003487130000000001,0.044551631000000036,-0.05120638721888891,-0.014521308016137555,0,-0.0,0.0,0.032826272999999975
6.882890743810152,-180.993866265584,-218.05128149735353,-23.05505711382756,-41.64447356499868,-66.07521084185673,2009-04-09,-0.010377886000000005,0.03556592900000004,-0.05191787153000002,-0.01610893818116401,0,-0.0,0.0,0.022448386999999972
7.258729668159674,-181.5745206379824,-219.03259586554898,-23.421398056613363,-41.36796102166454,-65.8467764919499,2009-04-10,0.003714634999999999,0.022398223000000033,-0.05236769401000002,-0.017901471210582005,0,0.0,0.0,0.026163021999999973
8.266940810505105,-182.9086904726105,-221.40257546737098,-24.382688123615125,-40.56492892301938,-65.14182485043979,2009-04-13,0.019705342,0.026623158000000032,-0.05195707571000003,-0.019733346663386237,0,0.0,0.0,0.045868363999999974
8.600046426485108,-183.2457773832021,-222.06633024408046,-24.52106435253337,-40.40539958882886,-65.01945493162567,2009-04-14,-0.010297727,0.03698921000000003,-0.05224169048333337,-0.021583962266772484,0,-0.0,0.0,0.035570636999999974
8.926450370303002,-183.58337107457615,-222.74770815690587,-24.719172470072856,-40.192546793891694,-64.88352057524543,2009-04-15,-0.0053119560000000005,0.02646025000000003,-0.05190746507000003,-0.023269528160486774,0,-0.0,0.0,0.030258680999999975
9.223322834428416,-183.95502105446548,-223.56334067578368,-24.88331079199975,-39.872352997800185,-64.50769969833503,2009-04-16,-0.005094873999999999,0.04966528800000003,-0.05318570296777782,-0.025339067929470906,0,-0.0,0.0,0.025163806999999976
9.50320547270897,-184.26641293467446,-224.33691426978515,-25.03358162901285,-39.55921724551252,-64.15924526911888,2009-04-17,-0.016191442,0.06749999700000003,-0.053879283852222265,-0.027391612929248684,0,-0.0,0.0,0.008972364999999975
10.248632728183594,-184.8675971722358,-226.1797699451371,-25.407661451831242,-38.657645661458616,-63.06943645374676,2009-04-20,-0.009334658000000001,0.08364626900000002,-0.052481604758888946,-0.029459323429873025,0,-0.0,0.0,-0.00036229300000002566
10.669499863817236,-184.85818068684372,-226.57247560912938,-25.374174172748877,-38.28383471837451,-62.598902659547434,2009-04-21,0.0004040470000000005,0.09149361100000002,-0.052481604758888946,-0.031555818814518535,0,0.0,0.0,4.175399999997481e-05
11.066825162274485,-184.83170215896916,-226.9847138352305,-25.336629906275935,-37.92665441799322,-62.10002046557182,2009-04-22,0.007723271000000001,0.09124423300000001,-0.0529062245655556,-0.033561707037576737,0,0.0,0.0,0.007765024999999976
11.423751280238493,-184.8417051815121,-227.40689513846587,-25.26480176420485,-37.552600726705435,-61.571108663661974,2009-04-23,0.011243158,0.082627669,-0.0529062245655556,-0.03555661256222225,0,0.0,0.0,0.019008182999999977
11.577485644084506,-184.97612053644343,-227.98890683740382,-25.05887445523836,-37.10315422065919,-60.98894281668488,2009-04-24,0.009490537,0.105700151,-0.0531227020455556,-0.03754725591099474,0,0.0,0.0,0.028498719999999977
11.978595493655092,-185.09745929115314,-229.30351429779307,-24.468373445380454,-35.837429276664686,-59.34101720730362,2009-04-27,-0.024644082999999997,0.07652840000000001,-0.053394473545555585,-0.03952821463564024,0,-0.0,0.0,0.0038546369999999802
12.048343385014617,-185.11271330634747,-229.67521408203442,-24.32901295928829,-35.3253685650321,-58.72433383719657,2009-04-28,0.011125527,0.07940957800000001,-0.053109858772222254,-0.04147316452303707,0,0.0,0.0,0.01498016399999998
12.126469584601553,-185.4390127434111,-230.26834050530442,-23.98122710093364,-34.963068972228825,-58.24193604912886,2009-04-29,0.008036241999999999,0.10815591300000002,-0.05421696001222225,-0.0434173966367831,0,0.0,0.0,0.02301640599999998
12.255089292815823,-185.71411168396003,-230.83414914277242,-23.698112811496824,-34.54728188603467,-57.67355121893252,2009-04-30,-0.0024653730000000016,0.10477026600000001,-0.054550910458888935,-0.045072058758306915,0,-0.0,0.0,0.020551032999999976
12.384051089009885,-185.9897514511526,-231.41822593863358,-23.489664418178677,-34.11115799031859,-57.05161381412527,2009-05-01,0.003903866,0.10396718400000002,-0.05446493243222227,-0.046768620677714326,0,0.0,0.0,0.024454898999999974
12.71892029621037,-186.493632370598,-232.71022951100517,-22.910257398774327,-32.8947083320774,-55.30750733588786,2009-05-04,0.017379965,0.09845846800000001,-0.050790074953333375,-0.048463920606328086,0,0.0,0.0,0.04183486399999997
12.830196476060905,-186.57176691706192,-233.0383326650827,-22.765660912672327,-32.49909859791256,-54.74194295720089,2009-05-05,-0.011892738000000005,0.10120526400000002,-0.0504395356666667,-0.05015875077039158,0,-0.0,0.0,0.029942125999999965
12.932984752605932,-186.58710162471402,-233.2836149210463,-22.62317540779684,-32.062575066738184,-54.14521278024062,2009-05-06,-7.189999999999036e-06,0.07007824100000003,-0.050440706033333366,-0.05165409403577782,0,-0.0,0.0,0.029934935999999964
13.116036722853096,-186.5604086109253,-233.5058311312375,-22.40606938254983,-31.527799356954628,-53.441491469474066,2009-05-07,0.009046354,0.03536126100000003,-0.01888395741688891,-0.05253093962322756,0,0.0,0.0,0.03898128999999996
13.988332892191837,-186.88904905393863,-234.04053561562316,-22.220036964208845,-30.90386869914104,-52.64184146994423,2009-05-08,0.028018728,0.05700783800000003,-0.014584421876888892,-0.05256995159100534,0,0.0,0.0,0.06700001799999997
16.33207117184935,-187.5332870743108,-235.19192413057542,-21.68713312644622,-29.173790728420464,-50.40518151511012,2009-05-11,-0.005271067000000001,0.04244558400000003,-0.01437527511355556,-0.05103078826710058,0,-0.0,0.0,0.06172895099999996
16.786195435345913,-187.5061445417908,-235.3851933779104,-21.55787535663359,-28.567191231696647,-49.65415938572213,2009-05-12,0.006537635999999997,0.06180878200000003,-0.013383850346888892,-0.04925300495028577,0,0.0,0.0,0.06826658699999996
17.220263777209937,-187.44508592392262,-235.60581778513827,-21.322083833210108,-28.045666279700537,-49.00800316874604,2009-05-13,-0.0060727920000000005,0.04715244000000003,-0.015666667270222236,-0.04744384214569318,0,-0.0,0.0,0.06219379499999996
17.675028030192863,-187.37806136257427,-235.8072414079171,-21.067513518034566,-27.565075949153883,-48.40235516893768,2009-05-14,0.0050540959999999975,0.03966889600000003,-0.014739015929111114,-0.04560702189030693,0,0.0,0.0,0.06724789099999996
17.818467802545232,-187.3715410817684,-236.1677312206113,-20.95931997812812,-27.015634063535586,-47.76672669849428,2009-05-15,-0.015623834,0.03652300500000003,-0.014522560729111112,-0.04386535411825402,0,-0.0,0.0,0.05162405699999996
18.18351430095774,-187.1074602519418,-236.85232035711155,-20.638849510984272,-25.49062288719332,-45.972425843292896,2009-05-18,0.0070135959999999995,0.038444712000000034,-0.01489687278511111,-0.04209542796868788,0,0.0,0.0,0.058637652999999956
18.559056192632056,-186.75788560799182,-236.85651677515656,-20.385531332849364,-24.95175481319816,-45.30075450280361,2009-05-19,0.008500050999999998,0.019785628000000038,-0.014542796198444445,-0.0402543259573228,0,0.0,0.0,0.06713770399999995
18.9115475740922,-186.48458297351857,-236.91276205256509,-20.140320595736625,-24.417813348345852,-44.64660311881771,2009-05-20,0.016550318999999997,0.0074321490000000354,-0.014547332238444441,-0.03839802066841274,0,0.0,0.0,0.08368802299999994
19.28546368818681,-186.24861670030342,-237.1906785936927,-19.87859852367098,-24.01142415607333,-44.12075670878613,2009-05-21,0.015570613,-0.011638296999999968,-0.014140061638444435,-0.036591410736963,0,0.0,0.0,0.09925863599999994
19.636246640580737,-186.0161617891838,-237.48670310304416,-19.625520436558414,-23.621871921101388,-43.58707699157334,2009-05-22,0.01099378,0.0070589750000000315,-0.012999571398444428,-0.03478501680741802,0,0.0,0.0,0.11025241599999994
20.412231757322928,-185.23645568877475,-238.11857517766526,-18.982030509792157,-22.578451297760328,-42.115411089975254,2009-05-25,0.0008739730000000014,-0.005423166999999971,-0.01742063439655555,-0.032939009048984155,0,0.0,0.0,0.11112638899999994
20.29911312986817,-185.0796527143928,-238.438094537651,-18.930044654092875,-22.164793239446958,-41.55748184720297,2009-05-26,-0.0015716009999999976,0.01737917900000003,-0.017063771836555545,-0.031038692231502667,0,-0.0,0.0,0.10955478799999994
20.135388742817756,-184.92118763837502,-238.7489801072189,-18.891674140423056,-21.77492938701432,-41.05170325319929,2009-05-27,-0.018046224,0.015344353000000035,-0.018207000593222212,-0.029338593772026474,0,-0.0,0.0,0.09150856399999995
19.851565915326628,-184.8476956119877,-239.11185883008503,-18.842605050531287,-21.362658127334683,-40.5505464325281,2009-05-28,0.01091742,-0.009370489999999964,-0.02040573809988888,-0.027608560357312184,0,0.0,0.0,0.10242598399999994
19.731345644728805,-184.9442294356386,-239.68533060375447,-18.677415933292643,-20.963415488095666,-40.00157756906138,2009-05-29,0.026280961999999998,-0.01487514899999996,-0.019616000951555548,-0.025946519491645514,0,0.0,0.0,0.12870694599999993
19.367796870048977,-184.94918679038372,-241.0069057723951,-18.21887818728229,-19.836720946235886,-38.451044042174814,2009-06-01,0.0005182189999999981,-0.02112820099999996,-0.019021238048222214,-0.024336461305343927,0,0.0,0.0,0.12922516499999992
19.24205555575324,-184.87077211155963,-241.35685770962883,-18.081597013130775,-19.47863661393923,-37.958667247310274,2009-06-02,0.016576883,-0.021886510999999956,-0.01900547255488888,-0.0226728941859471,0,0.0,0.0,0.1458020479999999
19.12627094665348,-184.7404209569769,-241.62315341584568,-17.927527592266692,-19.11531391638582,-37.46581398336127,2009-06-03,-0.017401454000000004,-0.022256494999999956,-0.01902305324822222,-0.02098509921528043,0,-0.0,0.0,0.1284005939999999
19.046841596528736,-184.59883440381253,-241.86760960418738,-17.776207549723992,-18.7788465220854,-37.01343118375066,2009-06-04,0.002739606000000003,-0.00019849799999995237,-0.01873012662822221,-0.019471546720116407,0,0.0,0.0,0.1311401999999999
19.59057989365843,-184.81607941765415,-242.45313669350918,-17.69267114650497,-18.41282280808894,-36.58204640499746,2009-06-05,-0.022080669000000004,0.00030083400000005273,-0.01873012662822221,-0.017975523747809526,0,-0.0,0.0,0.1090595309999999
21.061170246413354,-185.1506341742001,-243.76184653455903,-17.44325470550107,-17.396649554794156,-35.36284450477261,2009-06-08,-0.006698252000000003,-0.019628772999999947,-0.015582519207555535,-0.01646549615708995,0,-0.0,0.0,0.1023612789999999
21.511258416512106,-185.16028796078254,-244.134191170713,-17.432153085126938,-17.127935590907978,-34.990250678938175,2009-06-09,0.01637551,0.002930951000000055,-0.015582519207555535,-0.016458170881439152,0,0.0,0.0,0.1187367889999999
21.741722979094305,-185.00797705330933,-244.37314055934257,-17.413209792027487,-16.897225972590586,-34.65587526264981,2009-06-10,-0.008024618,-0.018606308999999942,-0.014021367414222203,-0.01650569932575661,0,-0.0,0.0,0.1107121709999999
21.931106912156167,-184.90245349054578,-244.61522308008125,-17.44801752626308,-16.59919372566883,-34.20649196295991,2009-06-11,0.013290406,-0.003905433999999938,-0.01189960735288887,-0.01656318713975661,0,0.0,0.0,0.1240025769999999
22.08751557982177,-184.67564352206654,-244.779722051098,-17.474047811437348,-16.312766824522235,-33.704703579551555,2009-06-12,-0.009602246,0.017610190000000067,-0.012128570832888869,-0.01659354509534391,0,-0.0,0.0,0.11440033099999991
22.483246372526427,-183.82553584604526,-244.9446131633321,-17.448827604713685,-15.56144030102543,-32.34265148488761,2009-06-15,-0.023107378000000005,0.02609678900000006,-0.008089705790888885,-0.016414161289756608,0,-0.0,0.0,0.0912929529999999
22.818697280711408,-183.4097708114075,-244.87587597815033,-17.360162551589745,-15.320356490760693,-31.89964483933156,2009-06-16,0.003867705000000001,0.020355581000000067,-0.006753828467555554,-0.01628985438041269,0,0.0,0.0,0.0951606579999999
23.140203460244923,-182.98806875700592,-244.81048518336388,-17.272022934745817,-15.068292049219925,-31.435832223822032,2009-06-17,0.010421757999999998,0.01855783900000007,-0.006375190447555554,-0.01598352795478306,0,0.0,0.0,0.1055824159999999
23.43705398756748,-182.54720047911468,-244.6922351793131,-17.24134747062613,-14.798077028780279,-30.946320014114033,2009-06-18,-0.002108765000000001,0.028430870000000073,-0.006340118060888886,-0.015595763939661368,0,-0.0,0.0,0.1034736509999999
23.713701468513875,-182.08967322896726,-244.5307054390956,-17.2083130299238,-14.545620717274947,-30.47096323207364,2009-06-19,0.0032171339999999987,0.035818546000000076,-0.006541631320888887,-0.015206830332476183,0,0.0,0.0,0.1066907849999999
24.368192953049345,-180.61727622670008,-243.83161085109958,-17.02040440544393,-13.798018296765196,-29.110775215127678,2009-06-22,-0.008076666000000003,0.014753814000000077,-0.004171145835333326,-0.014816010609735444,0,-0.0,0.0,0.09861411899999989
24.48353759706856,-180.11649778233556,-243.57026220464982,-16.903961627512473,-13.536087078661225,-28.6632813708116,2009-06-23,0.019571245,0.024216142000000076,-0.004017561815333326,-0.01445418059461375,0,0.0,0.0,0.11818536399999989
24.585467561734053,-179.60040488806203,-243.2780119006368,-16.8161589812777,-13.262181768915116,-28.21476089069766,2009-06-24,-0.014053743,0.023868009000000075,-0.0020330758153333252,-0.014033779377322744,0,-0.0,0.0,0.1041316209999999
24.88526341670413,-179.2222720756873,-243.10793572631871,-16.74601538107399,-13.00627152148607,-27.7562460609846,2009-06-25,0.004756122000000001,0.019268041000000072,-0.0033227681753333262,-0.013395537825835972,0,0.0,0.0,0.1088877429999999
25.142708312993307,-178.82037456872692,-242.8869666887249,-16.686706701759277,-12.752422203659856,-27.30308991905677,2009-06-26,0.008882594000000006,0.009278500000000071,-0.0029666484419999944,-0.012679790396253962,0,0.0,0.0,0.1177703369999999
25.77030646662169,-177.4489604975467,-241.93394762173816,-16.38201168254425,-11.99926714728567,-25.995237764411346,2009-06-29,0.001566118999999999,0.0012189450000000693,0.0010253984380000029,-0.011971017423973537,0,0.0,0.0,0.11933645599999991
25.797783431091947,-177.09279825917264,-241.73551900830654,-16.228309281550857,-11.842545027718028,-25.694173750151858,2009-06-30,-0.004986439999999997,-0.0045935809999999334,0.00039562581800000544,-0.011140584583121687,0,-0.0,0.0,0.11435001599999992
25.775652782690006,-176.8279988968029,-241.608312674645,-16.09446089573724,-11.766434693361056,-25.423076682659197,2009-07-01,0.010323831,0.028431102000000062,-0.005186429407555554,-0.01015766080266666,0,0.0,0.0,0.12467384699999992
26.38359226044827,-176.92392799217419,-241.77005332899097,-15.915914435361024,-11.727815200425615,-25.18744729152812,2009-07-02,-0.018159764,0.04468851700000006,-0.007841171100888895,-0.00923304823760846,0,-0.0,0.0,0.10651408299999993
26.955044592944173,-176.96906060954842,-241.8778910322497,-15.742732380176964,-11.686071066633929,-24.956649359891838,2009-07-03,0.002369622,0.04204998300000006,-0.00790209583422223,-0.00857499856392592,0,0.0,0.0,0.10888370499999993
28.449226584395863,-176.84826975953263,-241.86632369721522,-15.272721525535893,-11.54353922727258,-24.286427451683693,2009-07-06,-2.2672000000000924e-05,0.05057259400000006,-0.007732202567555557,-0.008042527985481477,0,-0.0,0.0,0.10886103299999993
28.92874096226129,-176.68529993693318,-241.752926157858,-15.043192417877226,-11.420972158444798,-24.00135565142258,2009-07-07,-0.0061989199999999975,0.04773951100000006,-0.008372676227555562,-0.007526907471481479,0,-0.0,0.0,0.10266211299999993
29.43446790498001,-176.45480042332736,-241.58181891850344,-14.719726514899065,-11.268188233601744,-23.712453685129947,2009-07-08,-0.003554097,0.014950543000000061,-0.00830823586088889,-0.007003196801925924,0,-0.0,0.0,0.09910801599999992
29.91633623983984,-176.19719445836202,-241.39496506882114,-14.443941725847495,-11.082722927687884,-23.395932985608287,2009-07-09,0.014535106,0.01901722900000006,-0.007535114454222226,-0.006659870945735448,0,0.0,0.0,0.11364312199999993
30.16451198601933,-175.78828331876156,-241.09205510981843,-14.255214823006014,-10.828702464235946,-22.995834485955925,2009-07-10,-0.008246853999999998,0.015439629000000055,-0.006584063194222225,-0.006313476500656083,0,-0.0,0.0,0.10539626799999993
30.796977609597434,-174.385140751758,-239.91369183266488,-13.725462527733624,-10.125620106172331,-21.881346453060512,2009-07-13,0.005098629000000003,0.023523069000000056,-0.006956935374222226,-0.006004607312084656,0,0.0,0.0,0.11049489699999994
