ESI_Global_normalised_madiff,EDI_EURUSD_spread_spotvma,EDI_G10_normalised_spotvma,EDI_Global_normalised_madiff,Date,SVM_erf,target,Predictions,scaled_signal,trend_buy_sell,strat_returns,strat_returns_sum,nonfiltered_ret
67.38584137700997,12.014310557973404,1.8020266300238528,29.3713764621763,2011-05-19,-0.000238328,0.0034842919999999626,-1.0,-0.23809523809523808,0,-0.0,-0.017989668999999993,-0.010800955
66.91992232837897,12.783864738324652,1.8808550551645984,29.09441959041348,2011-05-20,-0.001139611,0.005420932999999963,-1.0,-0.3333333333333333,0,-0.0,-0.017989668999999993,-0.011940566
65.56004137222784,12.197223297904392,1.9769174556805336,28.283851948699773,2011-05-23,-0.0008679219999999997,0.0031840499999999626,-1.0,-0.42857142857142855,0,-0.0,-0.017989668999999993,-0.012808488
65.22080082146108,11.95862338596871,2.3339896533211157,28.02014061723972,2011-05-24,0.0004551969999999999,0.0013504739999999624,-1.0,-0.5238095238095238,0,0.0,-0.017989668999999993,-0.012353291
64.88032285620756,12.150905885573357,2.1011175559486808,27.763467353930373,2011-05-25,-0.00030239899999999985,-0.0016714990000000385,-1.0,-0.6190476190476191,0,-0.0,-0.017989668999999993,-0.01265569
64.50710377544911,13.333451266351053,0.3742005965182607,27.394460941217545,2011-05-26,0.0007738090000000005,-0.0008547490000000374,-1.0,-0.7142857142857143,0,0.0,-0.017989668999999993,-0.011881881
64.16100048510414,11.507409315164251,0.06424037733491872,27.01401538826704,2011-05-27,0.002143724,0.0016723229999999626,-1.0,-0.8095238095238095,0,0.0,-0.017989668999999993,-0.009738157
63.14052935453521,11.025010984284368,0.4721842201332542,25.95656218005763,2011-05-30,-0.00016168999999999998,0.0031438769999999634,-1.0,-0.9047619047619048,0,-0.0,-0.017989668999999993,-0.009899847000000002
62.82065643458599,12.800620613359616,-2.4075056272024025,25.506253425330982,2011-05-31,0.000501939,0.004064677999999963,-1.0,-1.0,0,0.0,-0.017989668999999993,-0.009397908000000002
62.4323716941944,16.750454006137453,-5.485165201075728,24.929811851675648,2011-06-01,0.0008726359999999999,0.007187276999999962,-1.0,-1.0,0,0.0,-0.017989668999999993,-0.008525272000000002
62.05249038273557,16.598874425108722,-5.365774847953249,24.37516419180926,2011-06-02,-0.002693108,0.009848552999999963,-1.0,-1.0,0,-0.0,-0.017989668999999993,-0.011218380000000002
61.66905005303314,22.384350794409198,-9.620714146717349,23.678963203794154,2011-06-03,-0.002646037,0.010732779999999963,-1.0,-1.0,0,-0.0,-0.017989668999999993,-0.013864417000000002
60.5391459612348,21.320817619613532,-8.887249122407193,21.745941023466397,2011-06-06,0.00040147099999999987,0.014218531999999963,-1.0,-1.0,0,0.0,-0.017989668999999993,-0.013462946000000002
60.171598565722284,21.44754759386326,-8.353105738249562,21.157967866992518,2011-06-07,-0.000810791,0.013197433999999963,-1.0,-1.0,0,-0.0,-0.017989668999999993,-0.014273737000000002
59.750528242579676,20.490495249106306,-8.18111529201604,20.58223918737872,2011-06-08,-0.00032545599999999995,0.016275629999999965,-1.0,-1.0,0,-0.0,-0.017989668999999993,-0.014599193000000002
59.295307580395594,17.940235200358735,-6.793802409416305,20.032149279560656,2011-06-09,-0.00012514200000000002,0.020162541999999964,-1.0,-1.0,0,-0.0,-0.017989668999999993,-0.014724335000000002
58.810204098738396,17.051378579121703,-7.466602077788072,19.447866320980154,2011-06-10,0.0008275779999999999,0.022307894999999963,-1.0,-1.0,0,0.0,-0.017989668999999993,-0.013896757000000001
57.38811947436717,15.90206921697834,-7.711391942051735,17.796085373131007,2011-06-13,-0.0012101660000000001,0.024690473999999962,-1.0,-1.0,0,-0.0,-0.017989668999999993,-0.015106923000000001
56.95590177462738,15.382345714344801,-7.319158596112169,17.307880968350275,2011-06-14,-0.00039427599999999967,0.015075093999999963,-1.0,-1.0,0,-0.0,-0.017989668999999993,-0.015501199
56.5172847299733,15.818199837641346,-8.053921233119416,16.82606909137212,2011-06-15,0.008280479,0.01619103499999996,-1.0,-1.0,0,0.0,-0.017989668999999993,-0.00722072
56.12523002245102,14.88034772921736,-10.021091061220128,16.28653851785566,2011-06-16,-0.0008912959999999996,0.01556678299999996,-1.0,-1.0,0,-0.0,-0.017989668999999993,-0.008112016
55.73049706204829,15.014681785285914,-10.046517591907742,15.766367256490668,2011-06-17,-0.0008629349999999997,0.01645206899999996,-1.0,-1.0,0,-0.0,-0.017989668999999993,-0.008974951
54.588496143143225,14.444830983931976,-9.438842075389113,14.337115729185314,2011-06-20,0.0005186769999999999,0.017152867999999964,-1.0,-1.0,0,0.0,-0.017989668999999993,-0.008456274
54.19024012459853,12.78167084207907,-10.433236983132067,13.85801080435715,2011-06-21,0.0010687189999999999,0.023216676999999963,-1.0,-1.0,0,0.0,-0.017989668999999993,-0.007387555
53.83831012358032,13.596045441331876,-9.66520196601839,13.412821311528376,2011-06-22,-0.0017816860000000004,0.02396328099999996,-1.0,-1.0,0,-0.0,-0.017989668999999993,-0.009169241
53.486231304730005,13.62031172885565,-9.623894296436232,12.978796926218937,2011-06-23,-0.002135975,0.02662414999999996,-1.0,-1.0,0,-0.0,-0.017989668999999993,-0.011305216
53.18241169561867,15.03197610439243,-8.263252273119367,12.593519643134046,2011-06-24,-0.0022481640000000004,0.02687817199999996,-1.0,-1.0,0,-0.0,-0.017989668999999993,-0.01355338
52.29103281675071,14.471835392457109,-7.876495206678479,11.530854704171105,2011-06-27,0.002960474000000001,0.021994109999999963,-1.0,-1.0,0,0.0,-0.017989668999999993,-0.010592906
51.9857275747726,14.636561839966939,-8.239017096602781,11.208341600561823,2011-06-28,0.002365382,0.019167431999999963,-1.0,-1.0,0,0.0,-0.017989668999999993,-0.008227524
51.75507860399702,14.476356673814767,-7.477216694049967,10.928899395059318,2011-06-29,0.0019734930000000006,0.019125205999999964,-1.0,-1.0,0,0.0,-0.017989668999999993,-0.006254030999999999
51.527725140210435,12.453305760644662,-6.5205039650704055,10.71924030847356,2011-06-30,0.0017934369999999995,0.015109797999999964,-1.0,-1.0,0,0.0,-0.017989668999999993,-0.004460594
51.218594589045175,10.67264620845184,-5.37196190833261,10.542812558913596,2011-07-01,0.0004294910000000001,0.013546666999999964,-1.0,-1.0,0,0.0,-0.017989668999999993,-0.004031103
