ESI_EURUSD_spread_madiff,ESI_G10_normalised_madiff,ESI_Global_normalised_madiff,EDI_EURUSD_spread_madiff,EDI_G10_normalised_madiff,EDI_Global_normalised_madiff,Date,LSTM2_erf,target,Predictions,scaled_signal,trend_buy_sell,strat_returns,strat_returns_sum,nonfiltered_ret
40.1966886591203,54.534087173875896,96.84769505949349,23.81691767110805,23.093024077961484,33.27033271346983,2011-01-07,-0.007382015999999998,-0.03956707200000001,0.0027318772342777705,0.0026321784659999944,1,-0.007382015999999998,-0.11109973087000011,-0.1204396578700001
40.1466458876829,54.696187339890464,96.16140993071986,23.39950768749237,23.59602828420423,33.82724057144007,2011-01-10,0.003015183999999999,-0.032793205000000006,0.0021916213921111044,0.0025789082814047562,1,0.003015183999999999,-0.1080845468700001,-0.1174244738700001
40.11375835273293,54.72073519263808,95.88946682590323,23.263660007933698,23.73022600800509,33.99484885659197,2011-01-11,-0.0014178429999999991,-0.03199958500000001,0.001304360203222215,0.0025306739111587246,1,-0.0014178429999999991,-0.1095023898700001,-0.1188423168700001
40.07345048182742,54.725997575216674,95.557165567218,23.12937147013288,23.850301305106072,34.07806596488834,2011-01-12,-0.010032109,-0.019145411000000008,0.001064558209888882,0.002480488917698407,1,-0.010032109,-0.1195344988700001,-0.12887442587000011
39.996362502138645,54.73339208668879,95.23616498576493,22.960232862652674,23.96254863397033,34.1525724551193,2011-01-13,-0.016076866000000002,-0.01285539600000001,0.0011102116689365013,0.0024194839742195714,1,-0.016076866000000002,-0.1356113648700001,-0.1449512918700001
39.92427482010157,54.76876770568632,94.9508056643634,22.82940645780457,24.039042692327737,34.193803466525225,2011-01-14,-0.002426363,-0.02126176100000001,0.001681219683603169,0.002350090275756609,1,-0.002426363,-0.1380377278700001,-0.1473776548700001
39.67669782289379,54.79317248466006,94.05633268973068,22.445195435835252,24.214647241944057,34.27493685340072,2011-01-17,0.0074079290000000015,-0.017575531000000012,0.010523017277222208,0.0022754772413435325,1,0.0074079290000000015,-0.1306297988700001,-0.1399697258700001
39.54577059225,54.76754539971515,93.75037933924006,22.37410454800508,24.383175681871172,34.40826789385619,2011-01-18,-0.007965768,-0.011158590000000017,0.012016977366555543,0.0022105793977241074,1,-0.007965768,-0.1385955668700001,-0.1479354938700001
39.416440674452424,54.7268627510766,93.43884158395315,22.305808929787823,24.53160869938497,34.523961854421,2011-01-19,-0.005311414999999997,-0.004176716000000017,0.012778490894999984,0.0025679765071341598,1,-0.005311414999999997,-0.1439069818700001,-0.1532469088700001
39.281572246832575,54.702142810696294,93.11692737095983,22.22648465461891,24.663300706867684,34.650023561299726,2011-01-20,-0.0005911779999999991,0.005856758999999983,0.01380630484366666,0.003023764628258498,1,-0.0005911779999999991,-0.1444981598700001,-0.15383808687000008
39.374016975973355,54.813503138550175,92.91521702659227,22.182752762967,24.817220193435183,34.796662188308765,2011-01-21,-0.011373173,0.005296168999999983,0.013946231430333323,0.0035296725831817782,1,-0.011373173,-0.1558713328700001,-0.16521125987000007
39.572698497925956,55.043153255919684,92.25835339732748,22.035232908026565,25.201463995113283,35.163091612024445,2011-01-24,-0.0009468230000000004,0.010530649999999983,0.01380765943299999,0.004060527570517757,1,-0.0009468230000000004,-0.15681815587000011,-0.16615808287000008
39.592376129287636,55.08148252302763,92.01607907619837,21.921417935131515,25.2847262238446,35.23537745421332,2011-01-25,0.0015764429999999999,0.013279530999999983,0.013821677748555545,0.004599529958964847,1,0.0015764429999999999,-0.1552417128700001,-0.16458163987000007
39.60211237433242,55.10543128814024,91.7414446862742,21.793012988175,25.36918111437656,35.306975007493136,2011-01-26,0.0010463260000000004,0.0074635929999999845,0.013780542101888879,0.00515428113426908,1,0.0010463260000000004,-0.1541953868700001,-0.16353531387000006
39.703395323721345,55.165939334583356,91.50900177239625,21.749707375568622,25.39306384882341,35.31866613449706,2011-01-27,0.002330169,0.02000936399999998,0.013780542101888879,0.005706753634441037,1,0.002330169,-0.1518652178700001,-0.16120514487000007
39.81256724587002,55.240715552828185,91.27047910887087,21.726212646404058,25.366225672598176,35.272261042023224,2011-01-28,-0.008534756999999999,0.01174913999999998,0.013856204935222211,0.006257267294295534,1,-0.008534756999999999,-0.1603999748700001,-0.16973990187000007
40.08168839886065,55.44516986596911,90.53819372795178,21.566902752117656,25.2783698477844,35.124343254924604,2011-01-31,0.005923546,0.008368359999999981,0.013861368028555544,0.00680778095415003,1,0.005923546,-0.1544764288700001,-0.16381635587000007
40.13361660754288,55.54877787633554,90.32677667414123,21.4045584258127,25.305345842821822,35.16987994092966,2011-02-01,0.009488492,0.016169347999999983,0.013856204935222211,0.00736189760606802,1,0.009488492,-0.1449879368700001,-0.15432786387000008
40.13722263792261,55.65649000515759,90.09480067736479,21.213575824618765,25.348333225003362,35.21150885001779,2011-02-02,-0.0014474979999999998,0.022164440999999983,0.013835681248555543,0.00791626011957331,1,-0.0014474979999999998,-0.1464354348700001,-0.15577536187000007
40.08388564229699,55.77798369496589,89.88008961459154,20.98272392175859,25.43172313625807,35.285732299816004,2011-02-03,-0.0042825170000000004,0.019759517999999983,0.013832872288555545,0.008470376771491298,1,-0.0042825170000000004,-0.15071795187000012,-0.1600578788700001
39.896488445222595,55.95862272967642,89.73022114173305,20.598756615438976,25.63453179071791,35.46754320924215,2011-02-04,0.002994775,0.02234908899999998,0.013419552605222205,0.009001168651599764,1,0.002994775,-0.1477231768700001,-0.15706310387000008
39.302371333812395,56.353012123115214,89.20596857483031,19.486824176464978,26.119216315875217,35.88855302546274,2011-02-07,-0.0016391069999999995,0.02124107999999998,0.012964446967444426,0.0095329973415495,1,-0.0016391069999999995,-0.1493622838700001,-0.15870221087000008
39.06328558737681,56.421762911925754,89.0022369182243,19.06098842297129,26.200247214354828,35.97110750094559,2011-02-08,0.0017106650000000005,0.023348755999999984,0.012958557567444427,0.010047960744356378,1,0.0017106650000000005,-0.1476516188700001,-0.15699154587000008
38.827368938661664,56.46886122764471,88.78415477406223,18.652220636201317,26.259974291185962,36.03139435856246,2011-02-09,0.005356023999999997,0.03444339399999999,0.015455390711333313,0.010535225969745267,1,0.005356023999999997,-0.14229559487000012,-0.1516355218700001
38.59588277908153,56.51891221127897,88.55921655346278,18.260913324218386,26.312773766886643,36.064423432106366,2011-02-10,-0.009238489000000004,0.03852591499999999,0.007697410974666652,0.011047937216189711,1,-0.009238489000000004,-0.15153408387000014,-0.1608740108700001
38.35932077717025,56.56832287300398,88.27655593782431,17.886138430914016,26.356237152671586,36.090868884440816,2011-02-11,-0.003222692,0.03837907999999998,0.007314442301333321,0.011721795811814048,1,-0.003222692,-0.15475677587000014,-0.1640967028700001
37.66841721427596,56.58092207987534,87.36517813412834,16.84782456710026,26.462510375535608,36.22599371857555,2011-02-14,0.003863652,0.03584939199999998,0.006833336642444432,0.012037645943470135,1,0.003863652,-0.15089312387000015,-0.16023305087000012
37.38879534843238,56.54054869787575,87.0580060877781,16.450091278559988,26.44997819061688,36.26781425831146,2011-02-15,-0.0009984360000000001,0.04640307999999998,0.006825801340777763,0.012333085497393793,1,-0.0009984360000000001,-0.15189155987000014,-0.1612314868700001
37.12787610884556,56.4713736339649,86.73488159006091,16.09991077175477,26.38671672610937,36.26129517211695,2011-02-16,-0.004279538000000001,0.03589131699999998,0.00681449536744443,0.012578424400195758,1,-0.004279538000000001,-0.15617109787000014,-0.1655110248700001
36.8299602360745,56.43615119958577,86.43509960072711,15.706200595323358,26.375631158545627,36.31095695765976,2011-02-17,0.0011055259999999997,0.03279171599999998,0.006823195860777765,0.012402366498460307,1,0.0011055259999999997,-0.15506557187000014,-0.1644054988700001
36.564221809061344,56.41590740225047,86.14235415526116,15.295115174850773,26.36568331159192,36.362145112438434,2011-02-18,0.006390696,0.034502647999999976,0.006379616236333316,0.012154629260407399,1,0.006390696,-0.14867487587000014,-0.1580148028700001
35.92287174122754,56.366967331614326,85.31444862584324,14.218636688863056,26.3398089728136,36.5105536454104,2011-02-21,-0.0013396980000000005,0.03891437599999997,0.005450549953222206,0.011871043782587293,1,-0.0013396980000000005,-0.15001457387000014,-0.1593545008700001
35.743017161571174,56.415184298202455,85.12074216372336,13.883136436429925,26.376306260941377,36.61111746893647,2011-02-22,-0.0015074130000000002,0.029581387999999976,0.005450549953222206,0.011517391944142849,1,-0.0015074130000000002,-0.15152198687000015,-0.16086191387000012
35.55808682648718,56.451965545721855,84.90396083159841,13.555997282040348,26.410509137295666,36.693793426976576,2011-02-23,0.006810924,0.031964588999999974,0.005450549953222206,0.011112835683328033,1,0.006810924,-0.14471106287000016,-0.15405098987000013
35.45554298209703,56.556400093063594,84.77519986304922,13.251564953526394,26.442960828857984,36.802965580043775,2011-02-24,0.003795207,0.03730204499999997,0.005450549953222206,0.0107148780890529,1,0.003795207,-0.14091585587000016,-0.15025578287000013
35.36769678110471,56.628169089996995,84.60266293882272,12.985284255800952,26.393744548173355,36.84111060291855,2011-02-25,-0.0034857690000000005,0.034516137999999974,0.005450549953222206,0.010316252955941787,1,-0.0034857690000000005,-0.14440162487000016,-0.15374155187000013
35.08439271543813,56.813292614196634,84.08109512955461,12.148317235247411,26.156230728647863,36.81783423486823,2011-02-28,0.004011013999999998,0.03564693299999998,0.005450549953222206,0.009919586663148136,1,0.004011013999999998,-0.14039061087000015,-0.14973053787000012
34.953270711158154,56.93848898701472,83.93510359297694,11.818416017440596,26.073087113502012,36.78977707797122,2011-03-01,-0.002336678,0.025748218999999975,0.005450549953222206,0.009522920370354484,1,-0.002336678,-0.14272728887000016,-0.15206721587000013
34.78085141834828,57.06880293484252,83.79164114241576,11.477106033999007,26.005519196099428,36.778032323458746,2011-03-02,0.006107711999999998,0.024148563999999977,0.005450549953222206,0.009122651085497339,1,0.006107711999999998,-0.13661957687000018,-0.14595950387000015
34.55797484501221,57.21651315947119,83.64554083031351,11.126715644404404,25.957514659164943,36.79962924173782,2011-03-03,0.006353490000000001,0.022210070999999977,0.005450549953222206,0.008722135939052895,1,0.006353490000000001,-0.1302660868700002,-0.13960601387000016
34.133335719140184,57.47223920784079,83.59554941792959,10.677095000612114,26.00708942055665,36.902456479766606,2011-03-04,0.0017125760000000006,0.02410695399999998,0.005450549953222206,0.00832186665419575,1,0.0017125760000000006,-0.1285535108700002,-0.13789343787000016
32.93868227524342,58.08861000710733,83.35168526458516,9.445563130897678,26.103894414068485,37.16023857913868,2011-03-07,0.0005898519999999998,0.025669952999999978,0.005450549953222206,0.007922574687751305,1,0.0005898519999999998,-0.1279636588700002,-0.13730358587000016
32.576688066946645,58.24965551694788,83.25949045942247,9.080805650434268,26.12259928058742,37.30019874610056,2011-03-08,0.0009504639999999998,0.027104482999999978,0.005450423899888873,0.0075234164813068605,1,0.0009504639999999998,-0.12701319487000018,-0.13635312187000015
32.23538476233119,58.40296117648894,83.1641537103043,8.735469643578346,26.15821024660361,37.445673039974885,2011-03-09,0.0006026560000000002,0.010297341999999977,0.005450423899888873,0.0071439401645449555,1,0.0006026560000000002,-0.12641053887000017,-0.13575046587000014
31.91910991033064,58.4904027435145,82.95148331852134,8.521530369280562,26.10028691582597,37.35241420322188,2011-03-10,0.0074636999999999985,0.007641975999999977,0.005450423899888873,0.006786129542280405,1,0.0074636999999999985,-0.11894683887000017,-0.12828676587000015
31.603403710996588,58.562813962453355,82.6737001389247,8.365830651072491,25.998847871540608,37.209163196533495,2011-03-11,0.0018561489999999999,0.004501650999999976,0.005450423899888873,0.006428599367634902,1,0.0018561489999999999,-0.11709068987000017,-0.12643061687000015
30.70704800090442,58.69261211921784,81.82413228481569,7.933238000820162,25.690057232258397,36.788983174645956,2011-03-14,0.0008598290000000001,0.003099453999999976,0.005450423899888873,0.005952172376613738,1,0.0008598290000000001,-0.11623086087000016,-0.12557078787000014
30.40910392043355,58.701581514411686,81.53025088033088,7.7812915687901025,25.574773640125628,36.66167155749767,2011-03-15,0.0037168170000000003,0.004761742999999977,0.005450423899888873,0.00584517299210051,1,0.0037168170000000003,-0.11251404387000016,-0.12185397087000015
30.13190486650257,58.700479485148236,81.24074398926442,7.584880858754554,25.43264707839996,36.51575326483254,2011-03-16,-0.003528124,-0.0021624080000000197,0.005450423899888873,0.005756410211079346,1,-0.003528124,-0.11604216787000016,-0.12538209487000015
29.803374664234468,58.73056773166644,80.99446355282187,7.360050058315961,25.32746219743261,36.40953425480515,2011-03-17,0.0062741499999999974,0.01058055999999998,0.005450423899888873,0.005690557223338605,1,0.0062741499999999974,-0.10976801787000016,-0.11910794487000016
29.484598041848468,58.74723779023699,80.74988802241461,7.144842140654157,25.21792757777409,36.29977236988052,2011-03-18,-0.009406237,0.01445671799999998,0.005450423899888873,0.005625063059486753,1,-0.009406237,-0.11917425487000016,-0.12851418187000016
28.583693276813165,58.71471769192389,79.98172566970315,6.561917977927584,24.88158424997919,35.950736963066895,2011-03-21,0.0032910949999999995,0.027233486999999973,0.005450423899888873,0.005560107275317441,1,0.0032910949999999995,-0.11588315987000017,-0.12522308687000017
28.30087575084957,58.704962818822366,79.75980103897348,6.38979459896297,24.76763966766779,35.845467569739135,2011-03-22,0.0003712340000000001,0.02763468499999997,0.005450423899888873,0.005494737181941779,1,0.0003712340000000001,-0.11551192587000017,-0.12485185287000017
28.05304489472951,58.682228299678364,79.51890970856675,6.252978171732316,24.6446138446567,35.72775899623633,2011-03-23,0.002904315,0.029967926999999967,0.005450423899888873,0.005450489927825377,1,0.002904315,-0.11260761087000017,-0.12194753787000016
