ESI_Global_normalised_madiff,EDI_EURUSD_spread_spotvma,EDI_G10_normalised_spotvma,EDI_Global_normalised_madiff,Date,RF_erf,target,Predictions,scaled_signal,trend_buy_sell,strat_returns,strat_returns_sum,nonfiltered_ret
-25.44089836084081,-7.22439203935253,-5.751158807891109,1.1112980779938368,2012-05-24,0.0018578179999999998,-0.013746305,-1.0,0.047619047619047616,1,0.0018578179999999998,0.020045101,0.006570783999999977
-25.56523148038372,-7.270549947546256,-5.4286206972342885,0.7622555048082802,2012-05-25,0.0006086730000000001,-0.013419928,-1.0,0.047619047619047616,1,0.0006086730000000001,0.020653774,0.007179456999999978
-25.877183979123373,-7.5835452296852335,-5.514667684973294,-0.20267195667244664,2012-05-28,-0.0006961780000000003,-0.013920245,-1.0,0.047619047619047616,1,-0.0006961780000000003,0.019957596,0.006483278999999977
-25.94731978765799,-6.268634203974723,-6.198414353329209,-0.5332830838023597,2012-05-29,-0.00029569700000000004,-0.012157087999999998,-1.0,0.047619047619047616,1,-0.00029569700000000004,0.019661899,0.006187581999999977
-26.035307287234787,-7.662369426485925,-6.745856597263655,-0.8693463405474233,2012-05-30,-0.0028390570000000003,-0.004959986999999999,-1.0,0.047619047619047616,1,-0.0028390570000000003,0.016822842,0.0033485249999999768
-26.175779390592798,-6.5714733880808245,-7.44605710662678,-1.2562843240450547,2012-05-31,-0.0002989730000000001,-0.009382917,-1.0,0.047619047619047616,1,-0.0002989730000000001,0.016523869,0.0030495519999999767
-26.376352681012694,-2.326667806168385,-10.442478907712,-1.8224524555051291,2012-06-01,0.0023769439999999998,-0.0064624009999999996,1.0,-0.047619047619047616,0,0.0,0.016523869,0.005426495999999977
-26.889692103659144,-2.1598545267198315,-9.81251411087116,-3.3191663517157792,2012-06-04,-0.002593787,-0.004976541,-1.0,-0.14285714285714285,0,-0.0,0.016523869,0.0028327089999999767
-27.081480822725865,-2.782002502642188,-9.798197210723924,-3.7565258100025862,2012-06-05,0.0010304580000000002,-0.0048291160000000005,-1.0,-0.14285714285714285,0,0.0,0.016523869,0.003863166999999977
-27.26482503506384,-3.3769173499521226,-9.613390813366085,-4.16935938595455,2012-06-06,0.0010480799999999998,-0.0010252200000000014,-1.0,-0.23809523809523808,0,0.0,0.016523869,0.004911246999999976
-27.448861789967083,-3.3800750134716884,-8.96537557993281,-4.551541299712426,2012-06-07,-8.088499999999995e-05,-0.0006634290000000012,-1.0,-0.23809523809523808,0,-0.0,0.016523869,0.004830361999999976
-27.62668304091227,-3.1891178797271116,-9.398416741975897,-4.925792605643722,2012-06-08,-0.001224196,-0.0035694500000000014,-1.0,-0.23809523809523808,0,-0.0,0.016523869,0.0036061659999999758
-28.349311904996625,-2.9500665085018936,-8.695470993941306,-5.904274517178407,2012-06-11,0.002293961,-0.002552028000000001,1.0,-0.23809523809523808,0,0.0,0.016523869,0.0059001269999999755
-28.570098192707146,-2.9973748518077947,-8.777269203016505,-6.216390523608084,2012-06-12,-0.0014433540000000002,-0.001694971000000002,1.0,-0.3333333333333333,0,-0.0,0.016523869,0.0044567729999999755
-28.791193226289096,-1.5273210359982698,-9.272395889239732,-6.536186111854362,2012-06-13,-0.002482843,0.002026428999999998,1.0,-0.3333333333333333,0,-0.0,0.016523869,0.0019739299999999753
-28.994869477316197,-1.2730724588935172,-9.316152607086833,-6.856011264394,2012-06-14,-0.002024849,0.002387895999999998,1.0,-0.3333333333333333,0,-0.0,0.016523869,-5.0919000000024684e-05
-29.190257038800894,0.12047757748242915,-10.433764570265897,-7.2159314348071755,2012-06-15,6.894499999999993e-05,0.003581539999999998,1.0,-0.3333333333333333,0,0.0,0.016523869,1.8025999999975246e-05
-29.680054554930397,-0.00028050155603387417,-9.941557910705317,-8.15282255726504,2012-06-18,-0.000422175,0.0025985249999999982,1.0,-0.3333333333333333,0,-0.0,0.016523869,-0.00040414900000002474
-29.838186379654445,-2.743623619488943,-12.023634070764768,-8.493975269794786,2012-06-19,0.0006256630000000003,0.001935135999999998,1.0,-0.3333333333333333,0,0.0,0.016523869,0.00022151399999997552
-29.991618003108808,-2.7263853238697178,-11.822230266998082,-8.803605274857688,2012-06-20,0.0004187000000000002,0.003330089999999999,1.0,-0.3333333333333333,0,0.0,0.016523869,0.0006402139999999758
-30.202353959510422,-2.5398929348051724,-13.255296481357686,-9.15232860451016,2012-06-21,-0.005472965000000001,0.0022714679999999987,1.0,-0.23809523809523808,0,-0.0,0.016523869,-0.004832751000000025
-30.421381617133502,-2.8277564072586387,-13.46109581014317,-9.484617316481804,2012-06-22,0.0007911349999999999,0.006332376999999998,1.0,-0.14285714285714285,0,0.0,0.016523869,-0.004041616000000025
-30.971319578537702,-3.069923114864193,-12.610217673673985,-10.363546125845005,2012-06-25,-0.002525232,0.003757294999999998,1.0,-0.047619047619047616,0,-0.0,0.016523869,-0.006566848000000024
-31.150612606024996,-6.33750290947119,-14.842143546625676,-10.693015469402553,2012-06-26,-0.000369801,0.009809430999999999,1.0,0.047619047619047616,1,-0.000369801,0.016154068,-0.006936649000000025
-31.31601072320149,-5.628953865242816,-13.781737135283745,-10.973512653818489,2012-06-27,-0.0007960139999999997,0.012297551999999998,1.0,0.14285714285714285,1,-0.0007960139999999997,0.015358054000000001,-0.007732663000000024
-31.49972094969175,-5.701535071797278,-13.689383440693456,-11.236333920344748,2012-06-28,-0.0010758999999999996,0.005280623999999999,1.0,0.23809523809523808,1,-0.0010758999999999996,0.014282154000000002,-0.008808563000000024
-31.688717246389018,-5.315625095984979,-12.51459521621816,-11.42981749582978,2012-06-29,0.006898127999999999,0.007857791999999999,1.0,0.3333333333333333,1,0.006898127999999999,0.021180282,-0.0019104350000000254
-32.26991832731102,-3.031714949307743,-11.182614349649752,-11.869307972877266,2012-07-02,-0.002045986,0.0051782029999999975,1.0,0.42857142857142855,1,-0.002045986,0.019134296000000002,-0.003956421000000026
-32.49915852600461,-3.009815937281121,-11.001312331398879,-11.970598134209185,2012-07-03,0.00032672900000000016,0.004109901999999998,1.0,0.5238095238095238,1,0.00032672900000000016,0.019461025000000003,-0.003629692000000026
-32.74177962997584,-2.9210605630790347,-10.896702796081932,-12.067327846898165,2012-07-04,0.002516318,-0.004374969000000001,1.0,0.5238095238095238,1,0.002516318,0.021977343000000003,-0.001113374000000026
-32.971616411097976,-3.117669099412036,-10.279213594911234,-12.133921351911509,2012-07-05,0.0011955049999999995,-0.008091179,1.0,0.6190476190476191,1,0.0011955049999999995,0.023172848000000003,8.213099999997359e-05
-33.14345762927121,-1.823179696527245,-10.267336140780026,-12.193986898251186,2012-07-06,0.003723010999999999,-0.007157295000000002,1.0,0.7142857142857143,1,0.003723010999999999,0.026895859,0.0038051419999999728
-33.59345508102129,-2.297463823062354,-11.05604536724629,-12.370903357890626,2012-07-09,-0.0008624049999999999,-0.007795632000000001,1.0,0.8095238095238095,1,-0.0008624049999999999,0.026033454,0.002942736999999973
-33.734769815660854,-2.2836158021760515,-10.905423411591705,-12.42452675441652,2012-07-10,-0.00061206,-0.009655131,1.0,0.9047619047619048,1,-0.00061206,0.025421394,0.002330676999999973
-33.853773289121186,-2.1947431859722424,-10.71551987841084,-12.477886714773634,2012-07-11,-0.0004259320000000001,-0.008665562,1.0,1.0,1,-0.0004259320000000001,0.024995462,0.0019047449999999727
-33.95925830385096,-2.705478435689081,-10.397367446234679,-12.503254048822498,2012-07-12,-0.001625786000000001,-0.009776442,1.0,1.0,1,-0.001625786000000001,0.023369676,0.00027895899999997166
-34.197003679047896,-2.458425584563823,-10.425146744402637,-12.524039243713588,2012-07-13,0.001696551,-0.010773781,1.0,1.0,1,0.001696551,0.025066227,0.0019755099999999716
-34.81055162996836,-1.1896852645138114,-10.895871644161216,-12.583146881407032,2012-07-16,0.000430412,-0.012794309,1.0,1.0,1,0.000430412,0.025496639,0.002405921999999972
-35.02251888707903,-1.2533527673775566,-11.48202295663692,-12.645911454195554,2012-07-17,0.0007714690000000005,-0.014104972,1.0,1.0,1,0.0007714690000000005,0.026268108000000002,0.003177390999999972
-35.216827485740595,-1.375905805740594,-11.220106679006081,-12.710099264287038,2012-07-18,-0.0003573519999999997,-0.013627511000000002,1.0,1.0,1,-0.0003573519999999997,0.025910756000000004,0.0028200389999999726
-35.403503555480206,-0.2808452410488713,-11.906288064647196,-12.789933030224605,2012-07-19,-0.0002446890000000002,-0.009847966000000003,1.0,1.0,1,-0.0002446890000000002,0.025666067000000004,0.0025753499999999724
-35.57758702137186,-0.3061463372755293,-11.974330286417404,-12.870894076773313,2012-07-20,-0.0040780109999999994,-0.014097212000000003,1.0,1.0,1,-0.0040780109999999994,0.021588056000000005,-0.001502661000000027
-36.004637570288885,-0.3750330622275189,-11.495929907793252,-13.083319214518811,2012-07-23,-0.0002674870000000001,-0.017186754000000002,1.0,1.0,1,-0.0002674870000000001,0.021320569000000004,-0.0017701480000000271
-36.18742665893257,-2.493825466539006,-12.47503460380991,-13.207658587104845,2012-07-24,0.0015356769999999998,-0.015320461000000002,1.0,1.0,1,0.0015356769999999998,0.022856246000000004,-0.0002344710000000273
-36.397034580632784,-3.390633388398061,-13.878334143169019,-13.386648789333265,2012-07-25,-0.002944883,-0.021976208000000004,1.0,1.0,1,-0.002944883,0.019911363000000005,-0.0031793540000000274
-36.5856019643592,-3.809425741089449,-12.388246214260187,-13.51421108600357,2012-07-26,0.005256122000000001,-0.023868814000000006,1.0,1.0,1,0.005256122000000001,0.025167485000000007,0.0020767679999999736
-36.799159210259994,-4.503518470778449,-12.187799036289727,-13.64573753499616,2012-07-27,0.001412221,-0.022787389000000005,1.0,1.0,1,0.001412221,0.02657970600000001,0.0034889889999999736
-37.36434918236711,-5.0287631894340645,-13.132230057526991,-14.036692181896226,2012-07-30,-0.00011879999999999993,-0.024323844000000008,1.0,1.0,1,-0.00011879999999999993,0.02646090600000001,0.0033701889999999735
-37.562562164747455,-7.491936074519399,-12.796647373495928,-14.178175421644426,2012-07-31,0.0005311819999999999,-0.022941690000000008,1.0,1.0,1,0.0005311819999999999,0.02699208800000001,0.0039013709999999734
-37.849605172449714,-7.772492733477923,-12.797511675747366,-14.370457995595558,2012-08-01,-0.0023528600000000005,-0.023861101000000006,1.0,1.0,1,-0.0023528600000000005,0.02463922800000001,0.001548510999999973
-38.11416289010484,-7.773628874641336,-12.444217680888718,-14.53741089235993,2012-08-02,0.001448017,-0.01614619600000001,1.0,1.0,1,0.001448017,0.02608724500000001,0.002996527999999973
-38.34312020287021,-7.649024915272406,-11.424549249913705,-14.654008359682422,2012-08-03,-0.007289365999999999,-0.01692440800000001,1.0,1.0,1,-0.007289365999999999,0.01879787900000001,-0.004292838000000026
-38.92025684923951,-7.201785918545261,-10.934729366848623,-14.930253364078453,2012-08-06,6.801000000000112e-06,-0.015710406000000007,1.0,1.0,1,6.801000000000112e-06,0.01880468000000001,-0.004286037000000026
-39.10078449112416,-7.4232011436278915,-10.363439963089137,-14.98784985646813,2012-08-07,7.147899999999993e-05,-0.013324523000000005,1.0,1.0,1,7.147899999999993e-05,0.01887615900000001,-0.004214558000000026
-39.27186235816245,-7.366109484406843,-10.171377219110925,-15.038088652179338,2012-08-08,-0.0012503969999999994,-0.004681329000000004,1.0,1.0,1,-0.0012503969999999994,0.01762576200000001,-0.005464955000000026
-39.50053084157256,-9.877858308399246,-9.122523173365199,-15.1260168226965,2012-08-09,-0.002285431,-0.0052740920000000045,-1.0,1.0,1,-0.002285431,0.015340331000000009,-0.007750386000000026
-39.76220541262333,-9.801433839302376,-9.313185602346323,-15.280474921214648,2012-08-10,-0.0006362169999999997,-0.0025334170000000053,-1.0,1.0,1,-0.0006362169999999997,0.01470411400000001,-0.008386603000000025
-40.426558423874276,-9.363513213793652,-9.84439109696762,-15.73515513999331,2012-08-13,0.0005856709999999997,-0.00046355800000000497,1.0,0.9047619047619048,1,0.0005856709999999997,0.015289785000000009,-0.007800932000000026
-40.64090708562543,-11.026610234216983,-8.30578289936313,-15.821475213894699,2012-08-14,-0.0005669270000000003,-0.0020162100000000053,-1.0,0.8095238095238095,1,-0.0005669270000000003,0.014722858000000009,-0.008367859000000026
-40.83733763593736,-9.185587752144032,-9.216149177408868,-15.913231762788627,2012-08-15,-0.0012490589999999994,-0.004242397000000005,-1.0,0.8095238095238095,1,-0.0012490589999999994,0.013473799000000009,-0.009616918000000026
-40.99919924456034,-8.80120640571294,-9.284314566787703,-15.980451304710273,2012-08-16,-0.001668015,-0.004281380000000006,-1.0,0.7142857142857143,1,-0.001668015,0.011805784000000008,-0.011284933000000026
-41.14469824553683,-8.890394422454039,-9.383060526866412,-16.047064662104475,2012-08-17,0.000232772,-0.0021332840000000053,-1.0,0.6190476190476191,1,0.000232772,0.012038556000000008,-0.011052161000000027
-41.46897858137618,-8.52598700850917,-9.077231117195838,-16.193026959565202,2012-08-20,-0.00029846600000000016,0.0020854039999999947,-1.0,0.5238095238095238,1,-0.00029846600000000016,0.011740090000000007,-0.011350627000000028
-41.54837067261519,-8.410636923894009,-9.040196899768286,-16.231814880767047,2012-08-21,-0.004516733,0.0022842629999999956,-1.0,0.42857142857142855,1,-0.004516733,0.007223357000000007,-0.015867360000000028
-41.617052813225094,-8.258100336810507,-9.234570167943213,-16.265019251809775,2012-08-22,-0.001553865,0.0038972199999999955,-1.0,0.3333333333333333,1,-0.001553865,0.005669492000000007,-0.01742122500000003
-41.710002552325136,-7.9999106094863475,-9.204012568794976,-16.289818235436538,2012-08-23,-0.00107859,0.0031820989999999942,-1.0,0.23809523809523808,1,-0.00107859,0.004590902000000007,-0.01849981500000003
-41.7955073911306,-8.56546439863446,-8.738779074305299,-16.29671721515635,2012-08-24,-0.001399625,0.004668438999999994,-1.0,0.14285714285714285,1,-0.001399625,0.003191277000000007,-0.019899440000000032
-42.00633621880556,-8.634937048777902,-8.72529469144414,-16.30345138760802,2012-08-27,-0.0004803849999999999,0.005218653999999994,-1.0,0.047619047619047616,1,-0.0004803849999999999,0.0027108920000000073,-0.020379825000000032
-42.064523283887674,-6.549955524503107,-9.272751255742714,-16.324061236031696,2012-08-28,0.000962625,0.007744029999999994,-1.0,-0.047619047619047616,0,0.0,0.0027108920000000073,-0.01941720000000003
-42.109082378587495,-4.349242528399697,-7.791244313727749,-16.290357791861286,2012-08-29,-0.001005273,0.006667919999999994,-1.0,-0.14285714285714285,0,-0.0,0.0027108920000000073,-0.02042247300000003
-42.2007420005325,-4.351178947305999,-7.994680736802662,-16.291715122980776,2012-08-30,-0.0009707060000000001,0.005820676999999994,-1.0,-0.23809523809523808,0,-0.0,0.0027108920000000073,-0.021393179000000033
-42.33492675541629,-3.9900283671356207,-9.229698566214754,-16.335553184223812,2012-08-31,0.0005286059999999998,0.005759235999999994,-1.0,-0.3333333333333333,0,0.0,0.0027108920000000073,-0.020864573000000032
-42.73621069357711,-5.215891079972534,-9.823621158519822,-16.489983703007223,2012-09-03,0.000425539,0.006200836999999994,-1.0,-0.42857142857142855,0,0.0,0.0027108920000000073,-0.020439034000000033
-42.876903005434706,-4.948113565813731,-10.035354284161984,-16.558258655517786,2012-09-04,-0.0007714109999999996,0.003196013999999994,-1.0,-0.5238095238095238,0,-0.0,0.0027108920000000073,-0.021210445000000033
-43.030598297618205,-5.129792355257012,-10.000894066543033,-16.623884645829378,2012-09-05,0.0012854809999999998,0.002595647999999994,-1.0,-0.6190476190476191,0,0.0,0.0027108920000000073,-0.01992496400000003
-43.16858337531056,-6.548376321670968,-8.808382316825135,-16.63624337803401,2012-09-06,0.0011354860000000002,-0.005632369000000007,-1.0,-0.7142857142857143,0,0.0,0.0027108920000000073,-0.01878947800000003
-43.260511326339866,-7.775576192848724,-6.284103514083114,-16.572026629485038,2012-09-07,0.006357763000000001,-0.003897476000000006,-1.0,-0.8095238095238095,0,0.0,0.0027108920000000073,-0.012431715000000029
-43.648021960927316,-6.220229377982532,-5.803281129069807,-16.389346829240967,2012-09-10,-0.0012289800000000002,-0.007991431000000005,-1.0,-0.9047619047619048,0,-0.0,0.0027108920000000073,-0.013660695000000028
-43.78488363090986,-7.427199120679874,-4.534534808252952,-16.26758932891184,2012-09-11,0.0033263459999999996,-0.006693584000000006,-1.0,-0.9047619047619048,0,0.0,0.0027108920000000073,-0.010334349000000029
-43.907358796003415,-7.335646151050144,-4.065453859320967,-16.13729157202914,2012-09-12,0.001502932,-0.0034032100000000063,-1.0,-0.9047619047619048,0,0.0,0.0027108920000000073,-0.008831417000000029
-44.01397473929915,-6.955709073695264,-4.371257413671909,-16.02031992199673,2012-09-13,-0.0028017109999999997,0.0008121209999999946,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.011633128000000029
-44.113352566237324,-7.023243754253224,-6.249438353467639,-15.975469175766904,2012-09-14,-0.0038942020000000003,-0.004296795000000006,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.01552733000000003
-44.329103291787156,-6.224466743417798,-6.497412738231082,-15.861918555428474,2012-09-17,0.00019378899999999982,-0.006205024000000007,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.01533354100000003
-44.40671351471161,-5.887012759663477,-6.2697125404336775,-15.829049119915625,2012-09-18,0.0018496300000000003,-0.0048813450000000065,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.01348391100000003
-44.48200831281153,-5.9549324408265685,-6.123002169223998,-15.797110660089572,2012-09-19,-0.00029804500000000004,-0.001926524000000007,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.013781956000000031
-44.56958416145844,-2.8669832905012758,-4.101814442513602,-15.690690653989265,2012-09-20,-0.0013550059999999993,-0.003882335000000007,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.01513696200000003
-44.64281890358339,-2.864556312224753,-4.204408233660613,-15.5940193771344,2012-09-21,0.0005343670000000001,0.0011936859999999942,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.014602595000000029
-44.81844493192213,-3.9550683457049263,-4.847476508868503,-15.332905816818853,2012-09-24,-0.002114746000000001,0.00045395999999999414,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.01671734100000003
-44.862751306630656,-5.6766075750995455,-3.417753173180492,-15.198406639340506,2012-09-25,0.0010059549999999998,0.0006396419999999947,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.015711386000000032
-44.8919926116877,-6.2181746656910715,-3.9289254211623343,-15.0885632161918,2012-09-26,0.0015128399999999995,-0.00013580300000000508,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.014198546000000032
-45.011574106537694,-2.4818687943922404,-7.525920206478089,-15.112501639368446,2012-09-27,0.0015201029999999999,0.0005520889999999939,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.012678443000000032
-45.11857532219858,-1.877162950721052,-7.906297783867253,-15.152717524186986,2012-09-28,-0.0020468159999999995,0.002125990999999994,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.014725259000000032
-45.39810873094081,-1.4554861516397666,-5.966401398873155,-15.199483508017096,2012-10-01,-0.00031863700000000014,0.0019651929999999944,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.015043896000000032
-45.49358362994182,-1.4734543405625429,-5.967838553755213,-15.189360749720962,2012-10-02,0.0003640979999999999,0.0027587199999999945,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.014679798000000032
-45.59193718624064,-3.452982706376127,-5.4765198166783104,-15.160384213742562,2012-10-03,-0.00032981,0.008377495999999995,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.015009608000000032
-45.679915284137046,-3.5032339242064685,-5.370560426878441,-15.14048052252292,2012-10-04,-0.0017193420000000002,0.007393095999999995,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.01672895000000003
-45.691554559521386,-9.495689047304825,-0.83492150079524,-14.950613184424839,2012-10-05,0.00053512,0.009732671999999994,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.01619383000000003
-45.66148189747864,-9.242428401461632,-1.055666780830166,-14.413167266796135,2012-10-08,-0.001870254,0.007835705999999994,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.01806408400000003
-45.6511995898289,-9.000173178563221,-1.05465870583829,-14.273059464847393,2012-10-09,0.000505913,0.0076615249999999946,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.01755817100000003
-45.628202434749795,-8.385014237519554,-0.693479838220421,-14.129126104572036,2012-10-10,-0.0007676090000000003,0.004672178999999994,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.018325780000000028
-45.578983715942,-8.917144460863431,-0.2897801997843654,-13.949540321103001,2012-10-11,0.002800779,0.004398386999999994,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.015525001000000028
-45.504827893910424,-9.563770482008444,0.2204738260927055,-13.729308028944725,2012-10-12,0.0004886630000000001,0.004764712999999993,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.015036338000000028
-45.24048783596984,-10.470949730477347,1.018318226075777,-13.002496104395787,2012-10-15,0.0003211290000000006,0.010901468999999995,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.014715209000000028
-45.16176766510452,-9.71946913115142,0.42303069656286185,-12.777268890709507,2012-10-16,-0.004915127000000001,0.010602784999999995,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.01963033600000003
-45.09124883430704,-10.384056833587794,1.0828679841433844,-12.546684007161133,2012-10-17,-5.859899999999998e-05,0.010617589999999996,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.01968893500000003
-45.08470899736922,-10.023866233372967,0.9899623172234496,-12.282669706801698,2012-10-18,0.0010256339999999999,0.010736573999999997,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.018663301000000028
-45.06585089328753,-9.88569854515365,0.8129907917469215,-12.033070452023225,2012-10-19,0.001599815,0.011151616999999997,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.017063486000000027
-44.9557860469239,-9.491760162472918,0.6510645409567388,-11.335773967210429,2012-10-22,-0.0014214440000000002,0.007799874999999996,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.018484930000000028
-44.90463897061392,-9.808161541747044,0.3243605235082692,-11.138630146499565,2012-10-23,0.002961275,0.007848825999999996,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.015523655000000029
-44.9137094361129,-14.836135094656555,-2.9617969217023123,-11.064348448206005,2012-10-24,0.0002662289999999999,0.003949699999999995,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.015257426000000029
-44.84882357123559,-15.089385522279468,-0.6899956813299761,-10.907336978490918,2012-10-25,0.001698522,0.004138334999999995,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.013558904000000028
-44.79979859389971,-15.664767489555919,-0.0452066342774744,-10.735666123778117,2012-10-26,0.000744658,0.004197958999999995,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.012814246000000027
-44.614440059927034,-14.967327328741765,-0.4317027014217541,-10.267334805812569,2012-10-29,-0.0013589240000000005,0.0033710329999999946,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.014173170000000028
-44.59622882868093,-15.219751818131712,-1.4592488219603172,-10.173613505834936,2012-10-30,0.0012552650000000002,0.004094501999999995,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.012917905000000028
-44.60338039460061,-15.476136872787635,-1.7373716928289742,-10.098939802449651,2012-10-31,0.00020329999999999998,0.003968935999999994,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.012714605000000028
-44.602439893032056,-15.868938955712018,-1.268874398591909,-9.988543463938868,2012-11-01,0.0004637170000000002,0.002659877999999995,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.012250888000000027
-44.54793842051464,-16.63433405685523,-0.2261669323241282,-9.843201222978136,2012-11-02,0.003899434,0.004087040999999994,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.008351454000000027
-44.349224376193284,-15.3656719993968,-0.4082615400989207,-9.43097839953174,2012-11-05,-0.00044928,0.003506181999999994,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.008800734000000027
-44.31502429133482,-16.99558956840587,-1.6496753819340348,-9.351015274798444,2012-11-06,0.0004693219999999999,0.008152478999999994,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.008331412000000028
-44.27831835890538,-17.303082021993045,-1.999191752401984,-9.287978943853034,2012-11-07,-0.0013910529999999995,0.009616597999999994,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.009722465000000027
-44.22867724263549,-19.11966324820368,-1.3637746100138184,-9.17355149647139,2012-11-08,-0.0009417900000000004,0.009015693999999994,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.010664255000000027
-44.19173487453929,-19.48905520346164,-1.3735091378459474,-9.033438561038482,2012-11-09,-0.0001885669999999998,0.0063967369999999935,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.010852822000000028
-44.09102813211996,-18.64494343413054,-1.2645971498415802,-8.674903433767213,2012-11-12,0.00021487100000000008,0.0038338359999999932,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.010637951000000027
-44.12480308700941,-19.807359841696528,-1.6338597424008885,-8.608360108529071,2012-11-13,0.000687455,0.002636141999999993,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.009950496000000027
-44.160672261006575,-18.796594767154442,-2.4854473431014292,-8.57359126415372,2012-11-14,0.0012216290000000006,0.005457957999999993,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.008728867000000027
-44.222890671635895,-16.687071682264694,-3.294378024197456,-8.578992616399603,2012-11-15,-0.000357283,0.0043164779999999925,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.009086150000000027
-44.30320540041873,-15.807973363201413,-3.7298990811024426,-8.618875318398068,2012-11-16,0.001040439,0.0011074109999999924,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.008045711000000027
-44.45399309045561,-15.255198060373097,-3.5583807121782725,-8.718201572598106,2012-11-19,0.0017187989999999998,0.003027611999999993,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.0063269120000000265
-44.471730751366174,-15.488654136544676,-3.1134752392961222,-8.73191967495822,2012-11-20,-0.001006401,0.002199013999999994,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.007333313000000027
-44.47714933825671,-15.019699035679276,-3.2568217111616478,-8.750263198782816,2012-11-21,-0.0003904670000000004,0.002942562999999994,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.007723780000000027
-44.504279826924254,-14.35292044800428,-3.1629109504654713,-8.763595796380685,2012-11-22,0.00031518,0.004508549999999994,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.007408600000000027
-44.5406112025411,-11.861924393851414,-1.5569613287930313,-8.71517097840524,2012-11-23,-0.002200604,0.0035184099999999944,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.009609204000000027
-44.580217010535534,-11.753795310918546,-1.7110687841046248,-8.586543640236016,2012-11-26,0.000933293,0.005049540999999994,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.008675911000000027
-44.50688060893381,-12.076822162401072,-1.3549428408234503,-8.555985929487065,2012-11-27,-0.0012992999999999998,0.0038349819999999946,-1.0,-1.0,0,-0.0,0.0027108920000000073,-0.009975211000000027
-44.413262145843134,-10.761121884841714,-0.9561944618292646,-8.498308098136079,2012-11-28,0.00042833899999999986,0.002063116999999994,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.009546872000000027
-44.3165869640994,-8.76418494100154,-0.39758366662996814,-8.418270221551836,2012-11-29,0.0009267689999999999,0.001921770999999994,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.008620103000000028
-44.2535230524735,-9.255742868893511,1.7436485469782932,-8.321769982372501,2012-11-30,0.0003381510000000002,-0.0003593920000000059,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.008281952000000028
-44.04662331684395,-8.561638446555737,0.5511357691868177,-8.084089875012609,2012-12-03,0.002590376,0.00019976399999999442,-1.0,-1.0,0,0.0,0.0027108920000000073,-0.005691576000000028
