ESI_Global_normalised_madiff,EDI_EURUSD_spread_spotvma,EDI_G10_normalised_spotvma,EDI_Global_normalised_madiff,Date,LSTM2_erf,target,Predictions,scaled_signal,trend_buy_sell,strat_returns,strat_returns_sum,nonfiltered_ret
112.58567121415402,5.671314855477448,10.699927585817008,30.82788418385356,2010-11-12,-0.0013681280000000017,-0.013176604000000008,-0.0051513035257381035,,0,-0.0,-0.0,-0.0013681280000000017
111.2646384933185,7.279486587939957,10.366173343817039,30.56121035762281,2010-11-15,-0.008491140999999999,0.0032699729999999946,-0.005459386961452395,,0,-0.0,-0.0,-0.009859269
110.7910984276606,11.722674872366063,13.153795700344677,30.58298651376728,2010-11-16,-0.007015066,0.0009678319999999944,-0.007816632484738104,,0,-0.0,-0.0,-0.016874335
110.3164748155968,12.670742921742045,12.434184238610179,30.58049195405532,2010-11-17,0.0033963389999999995,-0.005137439000000005,-0.0106252823877381,,0,0.0,0.0,-0.013477996
109.8766892317342,11.20442448212764,13.307394103819494,30.6203988458236,2010-11-18,0.008283841,-0.011789489000000005,-0.006354022534738103,,0,0.0,0.0,-0.005194155000000001
109.42998631165337,11.098314569276683,13.140862424267596,30.63595005348048,2010-11-19,0.002018900000000001,-0.008948392000000006,-0.004369224364738112,,0,0.0,0.0,-0.0031752549999999997
108.19782619701097,11.406712888787984,13.051439154537706,30.6242488088335,2010-11-22,-0.003369991,0.0031101459999999955,-0.006383165197238106,,0,-0.0,0.0,-0.006545245999999999
107.84570300225944,10.382259585431484,13.045365512712143,30.589527578380046,2010-11-23,-0.010935543000000002,0.006546345999999995,-0.005829771395571444,,0,-0.0,0.0,-0.017480789000000004
107.60516767953727,15.019049266724277,14.8410392063259,30.620883477318074,2010-11-24,-0.003258831,0.006019281129999995,-0.012637851215166675,,0,-0.0,0.0,-0.020739620000000004
107.40068190770563,15.783689715775335,15.221620005886063,30.636067126001038,2010-11-25,0.000711417000000001,0.015320673129999997,-0.012141629155166667,,0,0.0,0.0,-0.020028203
107.17693693344322,14.928382430899632,14.614164673927784,30.630582530763828,2010-11-26,-0.007846007000000002,0.027051761129999997,-0.009676771667666664,,0,-0.0,0.0,-0.027874210000000003
106.48760340871564,14.526859855202026,14.420777948072688,30.584118210061924,2010-11-29,-0.01016175,0.04478048913,-0.010535523837666663,,0,-0.0,0.0,-0.03803596000000001
106.29368644260832,13.54600151383288,15.53389866321098,30.67901004473764,2010-11-30,-0.009651646,0.036022552129999996,-0.007215091878499993,,0,-0.0,0.0,-0.04768760600000001
106.08154776387366,12.677916144734073,15.13064172388784,30.77349826872143,2010-12-01,0.010988631999999995,0.024763432129999992,-0.006192905353738092,,0,0.0,0.0,-0.03669897400000001
105.83951145602762,12.676295518602235,14.730425650714807,30.846316409068237,2010-12-02,0.004862875000000001,0.02401955012999999,-0.0027424259422381076,,0,0.0,0.0,-0.03183609900000001
