ESI_Global_normalised_madiff,EDI_EURUSD_spread_spotvma,EDI_G10_normalised_spotvma,EDI_Global_normalised_madiff,Date,LSTM,target,Predictions,scaled_signal,trend_buy_sell,strat_returns,strat_returns_sum,nonfiltered_ret,
0.67920712,7.511635173,-9.495599651,-9.709405812,29/01/2016,-0.014592515,0.003282585,1,0.904761905,1,-0.014592515,-0.072654404,-0.130504881,
0.300452935,8.083972894,-9.081157567,-10.27198951,01/02/2016,0.007603488,-0.000901786,1,0.904761905,1,0.007603488,-0.065050916,-0.122901393,
0.166365039,8.293206176,-8.908174993,-10.46627496,02/02/2016,0.004439984,-0.01432169,1,0.904761905,1,0.004439984,-0.060610932,-0.118461409,
0.006930229,8.903625393,-9.10078516,-10.65466105,03/02/2016,0.023700446,-0.026657536,1,0.904761905,1,0.023700446,-0.036910486,-0.094760963,
-0.190332958,9.276848147,-9.279635899,-10.84403489,04/02/2016,0.017427344,-0.018875192,1,0.904761905,1,0.017427344,-0.019483142,-0.077333619,
-0.367599045,9.236918985,-9.038458846,-10.99692034,05/02/2016,-0.006056557,-0.025922258,-1,0.904761905,1,-0.006056557,-0.025539699,-0.083390176,
-0.839599514,8.866937407,-8.613923627,-11.38807517,08/02/2016,0.005912792,-0.039994592,-1,0.904761905,1,0.005912792,-0.019626907,-0.077477384,
-0.980871274,7.640094813,-9.15525489,-11.51945491,09/02/2016,0.012769986,-0.013082838,-1,0.80952381,1,0.012769986,-0.006856921,-0.064707398,
-1.120063535,6.837455941,-9.607026048,-11.66499471,10/02/2016,-0.001373718,-0.022603957,-1,0.714285714,1,-0.001373718,-0.008230639,-0.066081116,
-1.250680568,6.377945225,-9.17557733,-11.77573232,11/02/2016,0.005055439,-0.020556535,-1,0.619047619,1,0.005055439,-0.0031752,-0.061025677,
-1.395686816,6.963806548,-8.785972737,-11.87611244,12/02/2016,-0.008419581,-0.007290087,-1,0.523809524,1,-0.008419581,-0.011594781,-0.069445258,
-1.825967886,6.803069735,-9.004151116,-12.1932966,15/02/2016,-0.012656915,0.011452223,-1,0.428571429,1,-0.012656915,-0.024251696,-0.082102173,
-1.996530824,7.635659156,-9.327881601,-12.32229045,16/02/2016,-0.003508328,0.026916352,-1,0.333333333,1,-0.003508328,-0.027760024,-0.085610501,
-2.153720526,7.831819105,-9.220127414,-12.46045968,17/02/2016,-0.001100655,0.022869593,-1,0.238095238,1,-0.001100655,-0.028860679,-0.086711156,
-2.310019092,7.324210237,-8.802709318,-12.56321705,18/02/2016,-0.002470729,0.016057059,-1,0.142857143,1,-0.002470729,-0.031331408,-0.089181885,
-2.446436615,5.737699926,-7.964926836,-12.62912753,19/02/2016,0.00266187,0.026118654,-1,0.047619048,1,0.00266187,-0.028669538,-0.086520015,
-2.852746039,2.089844462,-9.778989842,-12.88089297,22/02/2016,-0.013162587,0.02242842,1,-0.047619048,0,0,-0.028669538,-0.099682602,
-3.016322951,1.896735961,-10.60048713,-13.04226801,23/02/2016,-0.000892101,0.022311782,1,-0.142857143,0,0,-0.028669538,-0.100574703,
-3.176789564,2.685620415,-10.91839162,-13.21450325,24/02/2016,-0.000394067,0.020397241,1,-0.142857143,0,0,-0.028669538,-0.10096877,
-3.297113067,1.261463713,-9.580718033,-13.3350673,25/02/2016,0.000484485,0.035507756,1,-0.047619048,0,0,-0.028669538,-0.100484285,
-3.428549794,-1.977547477,-9.020376362,-13.4184511,26/02/2016,-0.011154002,0.054044698,1,-0.047619048,0,0,-0.028669538,-0.111638287,
-3.770079359,-3.87274265,-10.10386026,-13.68290558,29/02/2016,-0.00567582,0.062307255,1,-0.047619048,0,0,-0.028669538,-0.117314107,
-3.878406484,-4.444444411,-8.55349503,-13.7392069,01/03/2016,-0.002304701,0.068829025,1,-0.047619048,0,0,-0.028669538,-0.119618808,
-3.982858207,-4.660913449,-8.076552188,-13.77644099,02/03/2016,0.000255613,0.059813564,1,-0.047619048,0,0,-0.028669538,-0.119363195,
-4.138453759,-3.185805795,-8.024413806,-13.81085686,03/03/2016,0.010280542,0.054814339,1,-0.047619048,0,0,-0.028669538,-0.109082653,
-4.301285916,-2.889054551,-8.189921905,-13.84657604,04/03/2016,0.005091498,0.052148372,1,-0.047619048,0,0,-0.028669538,-0.103991155,
-4.749240175,-2.635129464,-7.960590824,-13.9442267,07/03/2016,0.001725787,0.05513402,1,-0.047619048,0,0,-0.028669538,-0.102265368,
-4.925939256,-0.624597281,-7.067575711,-14.00181912,08/03/2016,-0.001134274,0.053250781,1,-0.047619048,0,0,-0.028669538,-0.103399642,
-5.091168855,-0.957002285,-7.096432486,-14.05728435,09/03/2016,-0.001302348,0.031065385,1,0.047619048,1,-0.001302348,-0.029971886,-0.10470199,
-5.249117342,-1.462177619,-6.515675107,-14.10959742,10/03/2016,0.025538036,0.036634827,1,0.142857143,1,0.025538036,-0.00443385,-0.079163954,
-5.44183627,-1.410225739,-6.427853503,-14.17274326,11/03/2016,-0.00446568,0.040203083,1,0.238095238,1,-0.00446568,-0.00889953,-0.083629634,
-5.980432429,-0.662585857,-4.82111006,-14.26882687,14/03/2016,-0.006372159,0.025924473,1,0.333333333,1,-0.006372159,-0.015271689,-0.090001793,
-6.138196237,-1.022098263,-4.440195561,-14.22426239,15/03/2016,0.000609533,0.00856749,1,0.428571429,1,0.000609533,-0.014662156,-0.08939226,
-6.290759406,-1.238146941,-3.896883532,-14.17747298,16/03/2016,0.015233982,-0.002917147,1,0.523809524,1,0.015233982,0.000571826,-0.074158278,
-6.440559929,-0.985258216,-3.358525873,-14.09598826,17/03/2016,0.014363474,0.007421165,1,0.619047619,1,0.014363474,0.0149353,-0.059794804,
-6.580507902,-0.803421782,-3.375130868,-14.02089192,18/03/2016,-0.006517488,0.017216612,1,0.714285714,1,-0.006517488,0.008417812,-0.066312292,
-6.948786133,0.352787613,-4.0726071,-13.83345372,21/03/2016,-0.004150664,0.013032603,1,0.80952381,1,-0.004150664,0.004267148,-0.070462956,
-7.071197442,2.778364089,-3.017764622,-13.75609627,22/03/2016,-0.003100992,0.015878419,1,0.904761905,1,-0.003100992,0.001166156,-0.073563948,
-7.180488667,2.698119517,-2.993999331,-13.66594711,23/03/2016,-0.004582335,0.008841874,1,1,1,-0.004582335,-0.003416179,-0.078146283,
-7.301261582,4.215719228,-3.947834541,-13.61195486,24/03/2016,-0.000510705,0.015628103,1,1,1,-0.000510705,-0.003926884,-0.078656988,
-7.414320149,4.16519596,-3.921300929,-13.55759497,25/03/2016,-0.001430056,0.013590913,1,1,1,-0.001430056,-0.00535694,-0.080087044,
-7.707091281,2.680094417,-3.167821904,-13.34197088,28/03/2016,0.003956513,0.004347688,1,1,1,0.003956513,-0.001400427,-0.076130531,
-7.78058908,2.775597111,-3.284960125,-13.25271433,29/03/2016,0.012861122,0.002171545,1,1,1,0.012861122,0.011460695,-0.063269409,
-7.890519578,2.24441122,-3.682028204,-13.18568552,30/03/2016,0.005957856,0.008480223,1,1,1,0.005957856,0.017418551,-0.057311553,
-7.960231952,4.699546472,-1.862305758,-13.04430298,31/03/2016,0.006777383,0.018260774,-1,1,1,0.006777383,0.024195934,-0.05053417,
-8.040013756,4.497155311,-2.613570023,-12.84588949,01/04/2016,0.001265081,0.013986246,1,1,1,0.001265081,0.025461015,-0.049269089,
-8.268155802,4.331934214,-2.731987441,-12.29029249,04/04/2016,9.23E-05,0.013463414,1,0.904761905,1,9.23E-05,0.025553288,-0.049176816,
-8.373309956,1.897748401,-4.396224194,-12.17059473,05/04/2016,-0.00094018,0.000978528,1,0.904761905,1,-0.00094018,0.024613108,-0.050116996,
-8.478479748,2.615225689,-4.021039056,-12.04303768,06/04/2016,0.001851374,0.004284438,1,0.904761905,1,0.001851374,0.026464482,-0.048265622,
-8.56998215,2.492716544,-3.752699159,-11.90195623,07/04/2016,-0.003185587,-0.001722596,1,0.904761905,1,-0.003185587,0.023278895,-0.051451209,
-8.643854803,2.62586653,-3.387276569,-11.75200171,08/04/2016,0.00335264,-0.004177987,1,0.904761905,1,0.00335264,0.026631535,-0.048098569,
-8.848220799,2.539898816,-3.157436878,-11.3011072,11/04/2016,0.001103762,0.005267389,1,0.904761905,1,0.001103762,0.027735297,-0.046994807,
-8.919411889,2.883693138,-3.272557223,-11.11177759,12/04/2016,-0.002803903,0.012798729,1,0.904761905,1,-0.002803903,0.024931394,-0.04979871,
-8.958799824,3.224394584,-3.823497198,-10.94061791,13/04/2016,-0.013669077,0.007698342,1,0.904761905,1,-0.013669077,0.011262317,-0.063467787,
-8.992329233,4.058709236,-4.345747125,-10.7958161,14/04/2016,-0.002123001,0.005405588,1,0.904761905,1,-0.002123001,0.009139316,-0.065590788,
-9.071042826,5.064558971,-5.213120986,-10.6406293,15/04/2016,0.002878837,0.001190487,-1,0.904761905,1,0.002878837,0.012018153,-0.062711951,
-9.276402982,5.131944923,-5.19326648,-10.21477397,18/04/2016,0.003820824,-0.016885106,-1,0.904761905,1,0.003820824,0.015838977,-0.058891127,
-9.35563593,8.237601199,-7.008273775,-10.18604969,19/04/2016,0.005644783,-0.012176369,-1,0.80952381,1,0.005644783,0.02148376,-0.053246344,
-9.457839603,8.102761176,-7.411268056,-10.17317587,20/04/2016,-0.007285001,-0.007218067,-1,0.714285714,1,-0.007285001,0.014198759,-0.060531345,
-9.556849148,8.191908691,-7.713118344,-10.1733696,21/04/2016,-0.001736519,-0.000101692,-1,0.619047619,1,-0.001736519,0.01246224,-0.062267864,
-9.664948096,7.894208697,-8.079998053,-10.1771596,22/04/2016,-0.00754725,-0.015226364,-1,0.523809524,1,-0.00754725,0.00491499,-0.069815114,
-9.945722076,7.494393659,-8.147607198,-10.17416535,25/04/2016,0.005356173,-0.015291771,-1,0.428571429,1,0.005356173,0.010271163,-0.064458941,
-10.01962685,8.553866257,-8.895366589,-10.19409662,26/04/2016,0.001919323,-0.014418884,-1,0.333333333,1,0.001919323,0.012190486,-0.062539618,
-10.09285098,8.516624837,-9.088613079,-10.22009543,27/04/2016,0.003617897,-0.027366075,-1,0.238095238,1,0.003617897,0.015808383,-0.058921721,
-10.14414092,9.690485495,-7.797081674,-10.19806582,28/04/2016,0.003781713,-0.03790868,-1,0.142857143,1,0.003781713,0.019590096,-0.055140008,
-10.18127902,9.241158347,-7.962359837,-10.18857967,29/04/2016,0.013086061,-0.049377349,-1,0.047619048,1,0.013086061,0.032676157,-0.042053947,
-10.28396422,9.577131892,-7.753885363,-10.17542141,02/05/2016,0.011045632,-0.03929075,-1,-0.047619048,0,0,0.032676157,-0.031008315,
-10.30291724,9.440282401,-7.704556537,-10.20143629,03/05/2016,-0.004182255,-0.039829708,-1,-0.047619048,0,0,0.032676157,-0.03519057,
-10.31852596,8.112239456,-7.517255375,-10.23267151,04/05/2016,-0.001463012,-0.01457265,-1,-0.142857143,0,0,0.032676157,-0.036653582,
-10.33736547,8.497959838,-7.790849626,-10.27729537,05/05/2016,-0.010633512,-0.015169455,-1,-0.238095238,0,0,0.032676157,-0.047287094,
-10.36686103,9.678080092,-8.626635403,-10.35812763,06/05/2016,0.000120323,-0.012500211,-1,-0.333333333,0,0,0.032676157,-0.047166771,
-10.42031137,9.704039587,-7.848541141,-10.55968647,09/05/2016,-0.002654394,-0.012365867,-1,-0.428571429,0,0,0.032676157,-0.049821165,
-10.42940308,8.279889735,-7.567895596,-10.60537125,10/05/2016,-0.001351629,-0.031407722,-1,-0.523809524,0,0,0.032676157,-0.051172794,
-10.4378738,8.174965146,-7.461025232,-10.64994689,11/05/2016,0.006641473,-0.034112269,1,-0.619047619,0,0,0.032676157,-0.044531321,
-10.46790247,8.594535236,-8.20944364,-10.75767126,12/05/2016,-0.006137737,-0.022274248,-1,-0.714285714,0,0,0.032676157,-0.050669058,
-10.48921666,7.623307713,-7.149289193,-10.85892063,13/05/2016,-0.007223388,-0.031491841,-1,-0.714285714,0,0,0.032676157,-0.057892446,
-10.51535882,7.977712767,-7.350967997,-11.16319892,16/05/2016,0.000586083,-0.024530756,-1,-0.80952381,0,0,0.032676157,-0.057306363,
-10.49834141,6.408258821,-6.322923325,-11.24754848,17/05/2016,-0.000394277,-0.01208418,-1,-0.904761905,0,0,0.032676157,-0.05770064,
-10.47914853,6.342091879,-5.237024824,-11.28528243,18/05/2016,-0.01243081,-0.005272296,-1,-0.904761905,0,0,0.032676157,-0.07013145,
-10.44367329,5.996142805,-4.195764457,-11.27651611,19/05/2016,-0.002576264,-0.004814009,-1,-0.904761905,0,0,0.032676157,-0.072707714,
-10.40670203,5.92698042,-4.097274832,-11.26386638,20/05/2016,0.003221783,-0.015122127,-1,-0.904761905,0,0,0.032676157,-0.069485931,
-10.33183028,5.841469723,-4.610041081,-11.23952258,23/05/2016,-0.000430875,0.002380088,-1,-0.904761905,0,0,0.032676157,-0.069916806,
-10.30052542,2.455556072,-2.894572037,-11.18189977,24/05/2016,-0.009768499,0.011169553,1,-0.904761905,0,0,0.032676157,-0.079685305,
-10.26545082,3.09488039,-2.461228616,-11.11526414,25/05/2016,0.001853916,-0.034911832,1,-0.904761905,0,0,0.032676157,-0.077831389,
-10.22124353,2.532158232,-2.11549877,-11.02006241,26/05/2016,0.004490784,-0.038504745,1,-0.80952381,0,0,0.032676157,-0.073340605,
-10.19186613,2.420555146,-2.874837288,-10.9492783,27/05/2016,-0.009165478,-0.033811104,1,-0.714285714,0,0,0.032676157,-0.082506083,
-10.0989459,2.439516982,-2.85415637,-10.74323945,30/05/2016,0.002543456,-0.027629564,1,-0.619047619,0,0,0.032676157,-0.079962627,
-10.01741702,1.744774386,-0.547503351,-10.5749586,31/05/2016,-0.000423037,-0.035620247,1,-0.523809524,0,0,0.032676157,-0.080385664,
-9.955718718,1.230484234,-0.620214887,-10.40878607,01/06/2016,0.005904344,-0.030424042,1,-0.428571429,0,0,0.032676157,-0.07448132,
-9.871358626,1.150327205,-0.5790162,-10.21150455,02/06/2016,-0.00200197,-0.044240881,1,-0.333333333,0,0,0.032676157,-0.07648329,
-9.789632123,3.166772386,-1.988431449,-10.0747182,03/06/2016,0.014623546,-0.049107505,1,-0.238095238,0,0,0.032676157,-0.061859744,
-9.563792884,2.775505751,-2.220516554,-9.700026181,06/06/2016,-0.000476482,-0.045582188,1,-0.142857143,0,0,0.032676157,-0.062336226,
-9.49848421,2.824075128,-2.234482831,-9.577626844,07/06/2016,1.48E-05,-0.047032109,1,-0.047619048,0,0,0.032676157,-0.062321376,
-9.409825746,2.280732944,-2.51843889,-9.485209045,08/06/2016,-0.001217285,-0.034443867,1,0.047619048,1,-0.001217285,0.031458872,-0.063538661,
-9.3286254,2.470925861,-2.68882073,-9.399965554,09/06/2016,-0.012400382,-0.025644554,1,0.142857143,1,-0.012400382,0.01905849,-0.075939043,
-9.26711829,2.716544053,-2.22152454,-9.328578628,10/06/2016,-0.008842284,-0.029749953,1,0.238095238,1,-0.008842284,0.010216206,-0.084781327,
-9.110492508,2.672266578,-2.192626422,-9.178705934,13/06/2016,0.004614633,-0.019225252,1,0.238095238,1,0.004614633,0.014830839,-0.080166694,
-9.064689425,2.860717781,-2.083987946,-9.163236789,14/06/2016,-0.00863151,-0.024820859,1,0.333333333,1,-0.00863151,0.006199329,-0.088798204,
-9.012809529,3.123358686,-2.111449233,-9.15310745,15/06/2016,0.006566808,-0.029305391,1,0.428571429,1,0.006566808,0.012766137,-0.082231396,
-8.961665102,2.980794592,-1.793631892,-9.142453264,16/06/2016,1.58E-05,-0.030885455,1,0.523809524,1,1.58E-05,0.012781903,-0.08221563,
-8.902722568,2.801981397,-1.806623675,-9.117971787,17/06/2016,0.00423562,-0.038070555,1,0.619047619,1,0.00423562,0.017017523,-0.07798001,
-8.751804007,2.762828572,-2.162682899,-9.061128753,20/06/2016,0.00368007,-0.02794073,1,0.714285714,1,0.00368007,0.020697593,-0.07429994,
-8.705798498,4.128776596,-1.185574599,-9.018571591,21/06/2016,-0.010738993,-0.034452237,1,0.80952381,1,-0.010738993,0.0099586,-0.085038933,
-8.651281705,4.077326057,-0.977044012,-8.968428245,22/06/2016,0.007733716,-0.048256997,1,0.904761905,1,0.007733716,0.017692316,-0.077305217,
-8.596481828,4.900712505,-1.359773316,-8.928368378,23/06/2016,0.010643381,-0.005286331,1,1,1,0.010643381,0.028335697,-0.066661836,
-8.533680151,6.653920378,-1.552949113,-8.890051042,24/06/2016,-0.041590601,0.006938912,1,1,1,-0.041590601,-0.013254904,-0.108252437,
-8.346617235,6.402907439,-1.522610441,-8.767473996,27/06/2016,-0.012758391,0.004038101,1,1,1,-0.012758391,-0.026013295,-0.121010828,
-8.298327637,5.389813299,-1.398248185,-8.718541575,28/06/2016,0.007237097,-0.000485069,1,1,1,0.007237097,-0.018776198,-0.113773731,
-8.249142825,5.461954617,-1.119847368,-8.659636329,29/06/2016,0.005758503,0.005750921,-1,1,1,0.005758503,-0.013017695,-0.108015228,
-8.202497269,6.166325779,-1.431931579,-8.583781011,30/06/2016,-0.002086339,0.002767184,1,1,1,-0.002086339,-0.015104034,-0.110101567,
-8.108396731,5.664960695,0.552423364,-8.491438269,01/07/2016,0.003194235,0.000324954,-1,0.904761905,1,0.003194235,-0.011909799,-0.106907332,
-7.844043924,5.324412416,0.125473134,-8.240438074,04/07/2016,0.000806707,0.00773385,-1,0.904761905,1,0.000806707,-0.011103092,-0.106100625,
-7.793731128,6.597219876,0.369967546,-8.153926687,05/07/2016,-0.005343106,0.00446278,-1,0.80952381,1,-0.005343106,-0.016446198,-0.111443731,
-7.740097134,4.974662373,1.016062793,-8.045151328,06/07/2016,0.003540167,0.006831245,1,0.714285714,1,0.003540167,-0.012906031,-0.107903564,
-7.690039569,3.438682121,1.207643238,-7.9342675,07/07/2016,-0.002667206,0.006571622,1,0.619047619,1,-0.002667206,-0.015573237,-0.11057077,
-7.615837639,1.237920592,1.812594179,-7.795271884,08/07/2016,0.00018786,0.008134515,1,0.619047619,1,0.00018786,-0.015385377,-0.11038291,
-7.40856267,0.990515261,1.296099261,-7.421321438,11/07/2016,-4.30E-05,0.00875565,1,0.619047619,1,-4.30E-05,-0.015428348,-0.110425881,
-7.360980669,0.958398143,1.289656591,-7.313775429,12/07/2016,0.000509234,0.008114715,1,0.619047619,1,0.000509234,-0.014919114,-0.109916647,
-7.326912149,0.608759973,1.011436499,-7.21316614,13/07/2016,0.001893191,0.010080181,1,0.619047619,1,0.001893191,-0.013025923,-0.108023456,
-7.282451371,0.312151568,1.198373258,-7.111036791,14/07/2016,0.000971201,0.017612823,1,0.619047619,1,0.000971201,-0.012054722,-0.107052255,
-7.246066284,-0.828738195,2.084091991,-6.9377312,15/07/2016,-0.004468766,0.027889997,1,0.619047619,1,-0.004468766,-0.016523488,-0.111521021,
-7.134912609,-0.412515442,1.699016277,-6.467917261,18/07/2016,0.002655556,0.033369959,1,0.619047619,1,0.002655556,-0.013867932,-0.108865465,
-7.094682398,-2.372538588,1.145442947,-6.342342003,19/07/2016,-0.00350503,0.043275811,1,0.619047619,1,-0.00350503,-0.017372962,-0.112370495,
-7.055874263,-2.287848623,1.160991853,-6.219729966,20/07/2016,-0.000609168,0.038315075,1,0.619047619,1,-0.000609168,-0.01798213,-0.112979663,
-7.019092877,-3.05188529,1.863381722,-6.074926984,21/07/2016,0.001222209,0.040627703,1,0.619047619,1,0.001222209,-0.016759921,-0.111757454,
-6.990016175,-1.8929556,3.835646897,-5.867768645,22/07/2016,-0.003161379,0.037449044,1,0.619047619,1,-0.003161379,-0.0199213,-0.114918833,
-6.904247917,-1.17005255,4.929052237,-5.245243986,25/07/2016,0.001380065,0.031940771,1,0.619047619,1,0.001380065,-0.018541235,-0.113538768,
-6.853160607,-2.038130071,5.493298782,-4.985967708,26/07/2016,-0.000533148,0.030485273,1,0.619047619,1,-0.000533148,-0.019074383,-0.114071916,
-6.815808189,0.306088383,5.13974616,-4.743432195,27/07/2016,0.004336286,0.017800292,1,0.619047619,1,0.004336286,-0.014738097,-0.10973563,
-6.769830494,2.236808972,6.13455049,-4.47736886,28/07/2016,0.001235333,0.012434274,1,0.619047619,1,0.001235333,-0.013502764,-0.108500297,
-6.713004703,7.233937633,3.6875759,-4.302441079,29/07/2016,0.004149651,0.007022073,-1,0.619047619,1,0.004149651,-0.009353113,-0.104350646,
-6.525815557,7.487580078,3.197705289,-3.781154724,01/08/2016,0.000210498,0.010220191,-1,0.714285714,1,0.000210498,-0.009142615,-0.104140148,
-6.438722032,7.043283952,3.25694248,-3.598157077,02/08/2016,-0.001635523,0.013120152,-1,0.619047619,1,-0.001635523,-0.010778138,-0.105775671,
-6.370108597,7.46692224,3.478979805,-3.407814598,03/08/2016,0.00206579,0.007641971,-1,0.619047619,1,0.00206579,-0.008712348,-0.103709881,
-6.327712372,6.876367318,3.718985779,-3.226000868,04/08/2016,0.000269097,0.006863336,-1,0.619047619,1,0.000269097,-0.008443251,-0.103440784,
-6.282861155,5.344211718,3.363519869,-3.050254728,05/08/2016,-0.000298741,0.0204225,-1,0.619047619,1,-0.000298741,-0.008741992,-0.103739525,
-6.136857934,5.375717032,3.457500296,-2.571947482,08/08/2016,-7.18E-05,0.017597189,-1,0.523809524,1,-7.18E-05,-0.008813755,-0.103811288,
-6.078649952,5.095084705,3.171862656,-2.428490006,09/08/2016,0.001519922,0.019960961,-1,0.428571429,1,0.001519922,-0.007293833,-0.102291366,
-6.014078912,4.969655559,3.662624152,-2.27113552,10/08/2016,0.001130369,0.013947384,-1,0.333333333,1,0.001130369,-0.006163464,-0.101160997,
-5.922353451,4.943119695,3.654164096,-2.094993789,11/08/2016,0.001252256,0.011835816,-1,0.238095238,1,0.001252256,-0.004911208,-0.099908741,
-5.886735404,6.240874535,2.908165455,-1.986762461,12/08/2016,0.002936667,0.006284278,-1,0.142857143,1,0.002936667,-0.001974541,-0.096972074,
-5.759466993,6.13574968,2.145117569,-1.747387595,15/08/2016,0.003063876,-0.002249043,-1,0.047619048,1,0.003063876,0.001089335,-0.093908198,
-5.708062267,6.157118943,1.969496376,-1.716150751,16/08/2016,0.01293273,-0.004929122,-1,-0.047619048,0,0,0.001089335,-0.080975468,
-5.642133395,6.075082589,2.454567874,-1.672574198,17/08/2016,0.001974932,-0.024903369,-1,-0.142857143,0,0,0.001089335,-0.079000536,
-5.605413882,5.888546357,2.794996655,-1.622592029,18/08/2016,0.009296684,-0.019362808,-1,-0.238095238,0,0,0.001089335,-0.069703852,
-5.566584112,5.812705673,2.064261832,-1.599660332,19/08/2016,-0.003738527,-0.021122236,-1,-0.333333333,0,0,0.001089335,-0.073442379,
-5.447723994,5.475220713,2.078280184,-1.52220935,22/08/2016,-0.000848751,-0.014418114,-1,-0.428571429,0,0,0.001089335,-0.07429113,
-5.383710166,3.769293472,3.580918172,-1.433508593,23/08/2016,-0.001798594,-0.005796898,-1,-0.523809524,0,0,0.001089335,-0.076089724,
-5.318400479,3.762164459,3.452234783,-1.35137034,24/08/2016,-0.006041421,-0.006225655,-1,-0.619047619,0,0,0.001089335,-0.082131145,
-5.247723854,1.835770431,2.694510815,-1.306211811,25/08/2016,0.002880788,0.008895916,-1,-0.714285714,0,0,0.001089335,-0.079250357,
-5.193202411,2.088654025,2.571599085,-1.273644395,26/08/2016,-0.011449648,0.005598044,-1,-0.80952381,0,0,0.001089335,-0.090700005,
-5.053280509,1.364253137,1.958266103,-1.200387085,29/08/2016,-0.001216367,0.010514744,-1,-0.904761905,0,0,0.001089335,-0.091916372,
-5.017986511,-0.834368207,0.847726326,-1.239757038,30/08/2016,-0.005201703,0.009520541,-1,-1,0,0,0.001089335,-0.097118075,
-4.979687464,-2.477140529,-0.119223641,-1.332409995,31/08/2016,0.001562595,0.006608991,-1,-1,0,0,0.001089335,-0.09555548,
-4.917955669,-0.637354713,-1.568071806,-1.456224441,01/09/2016,0.004965751,0.008832825,-1,-1,0,0,0.001089335,-0.090589729,
-4.814415587,0.312721526,-2.054215261,-1.586271578,02/09/2016,-0.005209084,0.008989935,-1,-1,0,0,0.001089335,-0.095798813,
-4.540549182,-0.135067741,-2.01938864,-1.954512658,05/09/2016,-0.001077376,-0.003630772,1,-1,0,0,0.001089335,-0.096876189,
-4.4831252,1.306505145,-2.943364627,-2.13546509,06/09/2016,0.013487401,-0.008972478,1,-1,0,0,0.001089335,-0.083388788,
-4.430154054,0.115953762,-3.292042911,-2.331648405,07/09/2016,-0.001305389,-0.006062992,1,-0.904761905,0,0,0.001089335,-0.084694177,
-4.378338916,-0.07006046,-2.770955583,-2.528671759,08/09/2016,0.003494141,-0.008748823,1,-0.80952381,0,0,0.001089335,-0.081200036,
-4.324706951,-0.824524578,-3.160665045,-2.753258318,09/09/2016,-0.004761321,-0.020359924,1,-0.714285714,0,0,0.001089335,-0.085961357,
-4.185992591,-0.697893674,-2.353942612,-3.373419274,12/09/2016,0.000825099,-0.023567174,1,-0.619047619,0,0,0.001089335,-0.085136258,
-4.182774325,-0.584722807,-2.627181439,-3.586541047,13/09/2016,-0.002487662,-0.022241529,1,-0.523809524,0,0,0.001089335,-0.08762392,
-4.190089398,-0.402336687,-2.386804687,-3.782111791,14/09/2016,0.004399409,-0.031889602,1,-0.428571429,0,0,0.001089335,-0.083224511,
-4.206300732,0.409424946,-3.043306489,-3.982396946,15/09/2016,-0.000705147,-0.017677765,1,-0.333333333,0,0,0.001089335,-0.083929658,
-4.206870794,-1.001578177,-2.021937756,-4.141772863,16/09/2016,-0.010677563,-0.022163656,1,-0.238095238,0,0,0.001089335,-0.094607221,
-4.179223492,-2.190891663,-0.971285504,-4.537164729,19/09/2016,0.001802034,-0.019964559,-1,-0.142857143,0,0,0.001089335,-0.092805187,
-4.157333548,-0.907703491,-1.839225254,-4.666154825,20/09/2016,-0.002608179,-0.031062648,1,-0.047619048,0,0,0.001089335,-0.095413366,
-4.145073843,-0.870427528,-3.091804202,-4.831176378,21/09/2016,0.004905528,-0.038713283,1,-0.047619048,0,0,0.001089335,-0.090507838,
-4.133840365,0.053943458,-3.679623065,-5.008938532,22/09/2016,0.002579795,-0.042377235,1,0.047619048,1,0.002579795,0.00366913,-0.087928043,
-4.125933631,0.831480173,-3.114803656,-5.15819722,23/09/2016,0.002452031,-0.044400443,1,0.142857143,1,0.002452031,0.006121161,-0.085476012,
-4.070115435,2.536861653,-1.597815711,-5.489886959,26/09/2016,0.003671923,-0.037196174,1,0.238095238,1,0.003671923,0.009793084,-0.081804089,
-4.019602108,2.228125764,-1.475886727,-5.529281554,27/09/2016,-0.004514239,-0.037489596,1,0.333333333,1,-0.004514239,0.005278845,-0.086318328,
-3.980398488,2.059260109,-1.115163757,-5.552152607,28/09/2016,-0.000285003,-0.033003682,1,0.428571429,1,-0.000285003,0.004993842,-0.086603331,
-3.941533609,4.235469175,0.908457704,-5.503681756,29/09/2016,0.000568392,-0.035194704,1,0.523809524,1,0.000568392,0.005562234,-0.086034939,
-3.845300784,4.132383192,1.294485939,-5.437040853,30/09/2016,0.002054201,-0.028177148,1,0.619047619,1,0.002054201,0.007616435,-0.083980738,
-3.584202134,3.560496992,1.778364208,-5.229766753,03/10/2016,-0.00298525,-0.027528297,1,0.714285714,1,-0.00298525,0.004631185,-0.086965988,
-3.48176832,3.512309529,1.91319105,-5.145316806,04/10/2016,-0.000920266,-0.028505063,1,0.80952381,1,-0.000920266,0.003710919,-0.087886254,
-3.387168465,1.559507512,3.280492043,-5.012268488,05/10/2016,0.000866694,-0.022794742,1,0.904761905,1,0.000866694,0.004577613,-0.08701956,
-3.286995398,1.529548231,3.553566343,-4.875927575,06/10/2016,-0.006647095,-0.027860302,1,0.904761905,1,-0.006647095,-0.002069482,-0.093666655,
-3.180166182,3.405339195,3.936759068,-4.722135234,07/10/2016,0.006403627,-0.022004992,1,0.904761905,1,0.006403627,0.004334145,-0.087263028,
