Date,CCY,logret,SVM,RF,LSTM,
31/07/2018 16:00,1.1702,-0.000341764,0.000157935,0.000323276,0.000725704,
31/07/2018 17:00,1.1705,0.000256334,-0.000118456,-0.000242014,0.000715023,
31/07/2018 18:00,1.1705,0,0,0,0.000715023,
31/07/2018 19:00,1.1698,-0.000598214,0.000276445,0.00056318,0.000739949,
31/07/2018 20:00,1.1697,-8.54884E-05,3.95056E-05,8.04228E-05,0.000743511,
31/07/2018 21:00,1.1693,-0.000342027,0.000158056,0.00032169,0.000757762,
31/07/2018 22:00,1.16915,-0.00012829,5.92851E-05,0.00012059,0.000763108,
31/07/2018 23:00,1.1688,-0.000299408,0.000138361,0.000281244,0.000775583,
01/08/2018 00:00,1.1687,-8.55615E-05,3.95394E-05,8.03295E-05,0.00077915,
01/08/2018 01:00,1.16895,0.00021389,-9.88422E-05,-0.000200576,0.000770237,
01/08/2018 02:00,1.169,4.27725E-05,-1.97659E-05,-4.00827E-05,0.000768454,
01/08/2018 03:00,1.1689,-8.55469E-05,3.95327E-05,8.01562E-05,0.000772017,
01/08/2018 04:00,1.1686,-0.000256684,0.000118618,0.000240528,0.000782712,
01/08/2018 05:00,1.168,-0.000513567,0.000237328,0.000481199,0.00080411,
01/08/2018 06:00,1.1678,-0.000171248,7.91364E-05,0.000160431,0.000811246,
01/08/2018 07:00,1.1681,0.00025686,-0.0001187,-0.000240332,0.000800543,
01/08/2018 08:00,1.1682,8.56054E-05,-3.95597E-05,-7.99913E-05,0.000796977,
01/08/2018 09:00,1.1688,0.000513479,-0.000237287,-0.000479311,0.000775582,
01/08/2018 10:00,1.1682,-0.000513479,0.000237287,0.000479415,0.000796977,
01/08/2018 11:00,1.1683,8.55981E-05,-3.95564E-05,-7.99319E-05,0.00079341,
01/08/2018 12:00,1.1687,0.000342319,-0.000158192,-0.000319911,0.000779147,
01/08/2018 13:00,1.1687,0,0,0,0.000779147,
01/08/2018 14:00,1.1691,0.000342202,-0.000158137,-0.000322325,0.000764888,
01/08/2018 15:00,1.1678,-0.001112585,0.000514145,0.001071223,0.000811246,
01/08/2018 16:00,1.1673,-0.000428247,0.0001979,4.14E-04,0.00082909,
01/08/2018 17:00,1.1665,-0.000685577,0.000316817,0.000662562,0.000857655,
01/08/2018 18:00,1.1668,0.000257147,-1.19E-04,-2.48E-04,0.000846941,
01/08/2018 19:00,1.16675,-4.28532E-05,1.98032E-05,4.10667E-05,0.000848728,
01/08/2018 20:00,1.1664,-0.000300024,0.000138646,2.86E-04,0.000861229,
01/08/2018 21:00,1.1663,-8.57376E-05,3.96208E-05,8.13369E-05,0.0008648,
01/08/2018 22:00,1.166,-0.000257257,0.000118883,0.000242503,0.000875519,
01/08/2018 23:00,1.166,0,0,0,0.000875519,
02/08/2018 00:00,1.1663,0.000257257,-0.000118883,-0.000238588,0.0008648,
02/08/2018 01:00,1.1664,8.57376E-05,-3.96208E-05,-7.87589E-05,0.000861229,
02/08/2018 02:00,1.1662,-0.000171482,7.9245E-05,0.00015548,0.000868374,
02/08/2018 03:00,1.1665,0.000257213,-0.000118862,-0.000229148,0.000857657,
02/08/2018 04:00,1.1655,-0.000857633,0.000396327,7.48E-04,0.000893392,
02/08/2018 05:00,1.1651,-0.000343259,0.000158626,0.000294445,0.000907694,
02/08/2018 06:00,1.1648,-0.000257522,0.000119005,0.000215408,0.000918424,
02/08/2018 07:00,1.1651,0.000257522,-0.000119005,-0.000209743,0.000907694,
02/08/2018 08:00,1.1631,-0.001718066,0.000793948,0.001343742,0.00097928,
02/08/2018 09:00,1.1632,8.59734E-05,-3.97298E-05,-6.401E-05,0.000975697,
02/08/2018 10:00,1.162,-0.001032169,0.000476983,0.000700758,0.001018704,
02/08/2018 11:00,1.1621,8.60548E-05,-3.97674E-05,-5.24817E-05,0.001015117,
02/08/2018 12:00,1.1623,0.000172087,-7.95245E-05,-9.16804E-05,0.001007946,
02/08/2018 13:00,1.1618,-0.000430274,0.000198837,0.000195956,0.001025874,
02/08/2018 14:00,1.1627,0.00077436,-0.000357845,-0.00029237,0.000993609,
02/08/2018 15:00,1.1625,-0.000172028,7.94972E-05,5.13077E-05,0.001000777,
02/08/2018 16:00,1.1612,-0.001118905,0.000517065,0.000252647,0.001047398,
02/08/2018 17:00,1.1613,8.61141E-05,-3.97948E-05,-1.33275E-05,0.001043811,
02/08/2018 18:00,1.161,-0.000258365,1.19E-04,2.04E-05,0.001054576,
02/08/2018 19:00,1.1602,-0.000689299,0.000318537,3.53921E-06,0.001083297,
02/08/2018 20:00,1.1587,-0.001293717,0.000597849,-9.11627E-05,0.001137202,
02/08/2018 21:00,1.1589,0.000172592,-7.97579E-05,2.52993E-05,0.00113001,
02/08/2018 22:00,1.1584,-0.000431537,0.000199421,-9.60022E-05,0.001147991,
02/08/2018 23:00,1.15865,0.000215792,-9.9721E-05,6.42424E-05,0.001139,
03/08/2018 00:00,1.1586,-4.31546E-05,1.99E-05,-1.60E-05,1.14E-03,
03/08/2018 01:00,1.1585,-8.63148E-05,3.98875E-05,-3.82606E-05,0.001144396,
03/08/2018 02:00,1.1588,0.000258922,-0.000119652,0.000132797,0.001133607,
03/08/2018 03:00,1.1584,-0.000345244,0.000159543,-0.000199903,0.001147992,
03/08/2018 04:00,1.1588,0.000345244,-1.60E-04,2.22E-04,0.001133607,
03/08/2018 05:00,1.1591,0.000258855,-0.000119621,0.000183614,0.001122822,
03/08/2018 06:00,1.1592,8.62701E-05,-3.98669E-05,6.63522E-05,0.001119226,
03/08/2018 07:00,1.1591,-8.62701E-05,3.98669E-05,-7.13062E-05,0.001122822,
03/08/2018 08:00,1.1579,-0.001035822,0.000478671,-9.04E-04,0.001165981,
03/08/2018 09:00,1.1563,-0.001382767,0.000639001,-0.001264499,0.001223596,
03/08/2018 10:00,1.158,0.001469127,-6.79E-04,1.37E-03,1.16E-03,
03/08/2018 11:00,1.1575,-0.000431872,0.000199576,-0.000407076,0.001180377,
03/08/2018 12:00,1.158,0.000431872,-0.000199576,0.000408606,0.001162382,
03/08/2018 13:00,1.1597,0.001466972,-0.000677913,0.001393693,0.001101259,
03/08/2018 14:00,1.1596,-8.62329E-05,3.98497E-05,-8.22E-05,0.00110485,
03/08/2018 15:00,1.1572,-0.002071824,0.000957425,-0.001967293,0.001191176,
03/08/2018 16:00,1.159,0.00155427,-0.000718255,1.48E-03,0.001126415,
03/08/2018 17:00,1.1596,0.000517554,-0.00023917,0.000497624,0.00110485,
03/08/2018 18:00,1.1595,-8.62404E-05,3.98531E-05,-8.26118E-05,0.001108442,
03/08/2018 19:00,1.1584,-0.000949135,0.000438612,-0.000904744,0.001147989,
03/08/2018 20:00,1.1579,-0.000431723,0.000199507,-4.09E-04,0.001165978,
03/08/2018 21:00,1.1573,-0.000518314,0.000239522,-0.000490373,0.001187574,
03/08/2018 22:00,1.15675,-0.000475357,0.000219671,-4.49E-04,0.001207381,
03/08/2018 23:00,1.1567,-4.32255E-05,1.99752E-05,-4.0837E-05,0.001209181,
06/08/2018 00:00,1.1561,-0.000518852,0.00023977,-0.000490034,0.001230799,
06/08/2018 01:00,1.1562,8.6494E-05,-4.00E-05,8.17E-05,0.001227195,
06/08/2018 02:00,1.1562,0,0,0.00E+00,0.001227195,
06/08/2018 03:00,1.1566,0.000345901,-0.000159847,0.000326354,0.001212783,
06/08/2018 04:00,1.1562,-0.000345901,0.000159847,-3.26E-04,0.001227195,
06/08/2018 05:00,1.1564,0.000172965,-7.99303E-05,0.000163103,0.001219988,
06/08/2018 06:00,1.1558,-0.000518986,0.000239832,-4.90E-04,0.001241613,
06/08/2018 07:00,1.1559,8.65164E-05,-3.99807E-05,8.16612E-05,0.001238009,
06/08/2018 08:00,1.1562,0.000259504,-0.000119921,0.000245198,0.001227196,
06/08/2018 09:00,1.1565,0.000259437,-0.00011989,0.000245269,0.001216386,
06/08/2018 10:00,1.1558,-0.000605458,0.000279792,-0.000572047,0.001241614,
06/08/2018 11:00,1.1563,0.000432507,-0.000199869,0.000407716,0.001223592,
06/08/2018 12:00,1.1538,-0.002164409,0.001000211,-0.002038554,0.001313776,
06/08/2018 13:00,1.1542,0.00034662,-0.000160179,0.000325772,0.001299334,
06/08/2018 14:00,1.1543,8.66363E-05,-4.00361E-05,8.14224E-05,0.001295725,
06/08/2018 15:00,1.1544,8.66288E-05,-4.00327E-05,8.18341E-05,0.001292117,
06/08/2018 16:00,1.1558,0.001212016,-0.000560094,0.001151771,0.001241616,
06/08/2018 17:00,1.1564,0.000518986,-0.000239832,0.000492661,0.001219992,
06/08/2018 18:00,1.1563,-8.6479E-05,3.99634E-05,-8.2303E-05,0.001223596,
06/08/2018 19:00,1.1554,-0.000778648,0.000359827,-0.000743645,0.00125604,
06/08/2018 20:00,1.1557,0.000259617,-0.000119973,0.000248616,0.001245222,
06/08/2018 21:00,1.1554,-0.000259617,0.000119973,-0.00024703,0.00125604,
06/08/2018 22:00,1.1554,0,0,0,0.00125604,
06/08/2018 23:00,1.1553,-8.65539E-05,3.9998E-05,-7.7211E-05,0.001259648,
07/08/2018 00:00,1.1557,0.00034617,-1.60E-04,2.90E-04,0.001245224,
07/08/2018 01:00,1.15585,0.000129783,-5.9975E-05,0.000101209,0.001239817,
07/08/2018 02:00,1.1562,0.000302762,-0.000139911,0.000217878,0.001227202,
07/08/2018 03:00,1.1559,-0.000259504,0.000119921,-0.000170616,0.001238014,
07/08/2018 04:00,1.1561,0.00017301,-8.00E-05,1.03E-04,0.001230806,
07/08/2018 05:00,1.1556,-0.000432582,0.000199904,-0.000228666,0.00124883,
07/08/2018 06:00,1.1558,0.000173055,-8.00E-05,8.00E-05,0.001241619,
07/08/2018 07:00,1.1557,-8.65239E-05,3.99842E-05,-3.39748E-05,0.001245223,
07/08/2018 08:00,1.1581,0.00207451,-0.000958667,0.000671269,0.001158785,
07/08/2018 09:00,1.1577,-0.000345453,0.00015964,-8.78568E-05,0.001173179,
07/08/2018 10:00,1.1588,0.000949709,-0.000438877,0.000180918,0.001133608,
07/08/2018 11:00,1.1591,0.000258855,-0.000119621,3.29412E-05,0.001122822,
07/08/2018 12:00,1.1597,0.000517509,-0.00023915,3.33206E-05,0.00110126,
07/08/2018 13:00,1.1603,0.000517241,-0.000239026,1.20641E-06,0.001079708,
07/08/2018 14:00,1.1604,8.61809E-05,-3.98257E-05,-6.13799E-06,0.001076116,
07/08/2018 15:00,1.1606,0.00017234,-7.9641E-05,-2.55927E-05,0.001068935,
07/08/2018 16:00,1.1593,-0.001120738,0.000517912,0.00025625,0.001022238,
07/08/2018 17:00,1.1597,0.000344976,-0.000159419,-0.000106806,0.001036612,
07/08/2018 18:00,1.1594,-0.000258721,0.000119559,0.000100605,0.001025832,
07/08/2018 19:00,1.1585,-0.000776565,0.000358864,0.000362991,0.000993475,
07/08/2018 20:00,1.1594,0.000776565,-3.59E-04,-4.24E-04,0.001025832,
07/08/2018 21:00,1.1598,0.000344947,-0.000159406,-0.000213643,0.001040205,
07/08/2018 22:00,1.1599,8.6218E-05,-3.98428E-05,-5.85558E-05,0.001043796,
07/08/2018 23:00,1.1597,-0.000172444,7.96891E-05,0.000124728,0.001036611,
08/08/2018 00:00,1.16,0.000258654,-0.000119529,-0.000194113,0.001047388,
08/08/2018 01:00,1.16035,0.000301679,-0.000139411,-0.00023379,0.001059958,
08/08/2018 02:00,1.1601,-0.000215475,9.95749E-05,0.00017156,0.00105098,
08/08/2018 03:00,1.1606,0.000430904,-0.000199128,-0.00035155,0.001068935,
08/08/2018 04:00,1.1606,0,0,0,0.001068935,
08/08/2018 05:00,1.1619,0.001119483,-0.000517333,-0.000952553,0.00111558,
08/08/2018 06:00,1.1624,0.000430237,-0.00019882,-0.000373026,0.001133506,
08/08/2018 07:00,1.162,-0.000344175,0.000159049,0.000302634,0.001119166,
08/08/2018 08:00,1.1616,-0.000344293,0.000159104,0.000307129,0.00110482,
08/08/2018 09:00,1.1611,-0.000430533,0.000198957,0.00038933,0.001086881,
08/08/2018 10:00,1.1589,-0.001896552,0.000876429,0.001749295,0.001007858,
08/08/2018 11:00,1.1598,0.000776297,-0.00035874,-0.000729353,0.001040204,
08/08/2018 12:00,1.1595,-0.000258699,0.000119549,0.000247808,0.001029425,
08/08/2018 13:00,1.1584,-0.000949135,0.000438612,0.000926572,0.000989878,
08/08/2018 14:00,1.1582,-0.000172667,7.98E-05,1.70E-04,0.000982683,
08/08/2018 15:00,1.1589,0.000604204,-0.000279213,-0.000597044,0.001007858,
08/08/2018 16:00,1.1601,0.001034929,-0.000478258,-0.001024246,0.00105098,
08/08/2018 17:00,1.1598,-0.000258632,0.000119518,0.000256079,0.001040204,
08/08/2018 18:00,1.1595,-0.000258699,0.000119549,0.000256321,0.001029425,
08/08/2018 19:00,1.1611,0.001378954,-0.000637238,-0.001366843,0.001086881,
08/08/2018 20:00,1.1619,0.000688765,-0.00031829,-6.83E-04,0.00111558,
08/08/2018 21:00,1.1613,-0.000516529,0.000238697,0.00051237,0.001094058,
08/08/2018 22:00,1.1611,-0.000172236,7.96E-05,1.71E-04,0.001086881,
08/08/2018 23:00,1.1614,0.000258342,-0.000119384,-0.000256489,0.001097645,
09/08/2018 00:00,1.1612,-0.000172221,7.95862E-05,0.000171062,0.00109047,
09/08/2018 01:00,1.1609,-0.000258387,0.000119405,0.000256818,0.001079703,
09/08/2018 02:00,1.1608,-8.61438E-05,3.98085E-05,8.56883E-05,0.001076116,
09/08/2018 03:00,1.1607,-8.61512E-05,3.98119E-05,8.57149E-05,0.001072524,
09/08/2018 04:00,1.1616,0.000775094,-0.000358184,-0.00077134,0.00110482,
09/08/2018 05:00,1.1616,0,0,0,0.00110482,
09/08/2018 06:00,1.1607,-0.000775094,0.000358184,7.72E-04,0.001072524,
09/08/2018 07:00,1.1612,0.000430682,-0.000199025,-0.00042882,0.001090469,
09/08/2018 08:00,1.1603,-0.000775361,0.000358308,0.000772096,0.001058163,
09/08/2018 09:00,1.1584,-0.00163885,0.000757341,0.001632078,0.000989877,
09/08/2018 10:00,1.1593,0.000776632,-0.000358895,-0.000773472,0.001022237,
09/08/2018 11:00,1.1595,0.000172503,-7.97166E-05,-0.000171806,0.001029425,
09/08/2018 12:00,1.1594,-8.62478E-05,3.98566E-05,8.59166E-05,0.001025833,
09/08/2018 13:00,1.159,-0.000345066,0.000159461,0.000343782,0.001011455,
09/08/2018 14:00,1.1599,0.00077623,-0.000358709,-0.000773445,0.001043798,
09/08/2018 15:00,1.1592,-0.000603682,0.000278972,0.000601584,0.001018645,
09/08/2018 16:00,1.1574,-0.001554002,0.000718131,0.001548717,0.000953895,
09/08/2018 17:00,1.1566,-0.000691443,0.000319528,0.000689148,0.000925084,
09/08/2018 18:00,1.1558,-0.000691922,0.000319749,0.000689614,0.000896254,
09/08/2018 19:00,1.1558,0,0,0,0.000896254,
09/08/2018 20:00,1.1543,-0.001298645,6.00E-04,1.29E-03,0.000842144,
09/08/2018 21:00,1.1529,-0.001213592,0.000560822,0.001205791,0.000791578,
09/08/2018 22:00,1.1527,-0.000173491,8.0173E-05,0.000169319,0.000784349,
09/08/2018 23:00,1.1528,8.67491E-05,-4.00882E-05,-8.21405E-05,0.000787962,
10/08/2018 00:00,1.1521,-0.000607402,0.000280691,0.000558101,0.000762653,
10/08/2018 01:00,1.1524,0.00026036,-0.000120317,-0.000231803,0.000773501,
10/08/2018 02:00,1.1535,0.000954074,-0.000440894,-0.000826287,0.000813255,
10/08/2018 03:00,1.1532,-0.000260112,0.000120202,0.000219525,0.000802417,
10/08/2018 04:00,1.1532,0,0.00E+00,0.00E+00,8.02E-04,
10/08/2018 05:00,1.1533,8.67115E-05,-4.00709E-05,-6.80445E-05,0.000806029,
10/08/2018 06:00,1.1517,-0.001388287,0.000641551,0.001055448,0.000748184,
10/08/2018 07:00,1.1464,-0.004612514,0.002131522,0.003399404,0.000555996,
10/08/2018 08:00,1.1469,0.000436053,-0.000201508,-0.000314167,0.000574165,
10/08/2018 09:00,1.1466,-0.000261609,0.000120894,0.000176719,0.000563264,
10/08/2018 10:00,1.1457,-0.000785238,0.000362872,0.000508458,0.000530546,
10/08/2018 11:00,1.1461,0.000349071,-0.000161312,-0.000218793,0.000545091,
10/08/2018 12:00,1.1463,0.00017449,-8.06346E-05,-0.000105871,0.000552361,
10/08/2018 13:00,1.1466,0.000261677,-0.000120926,-0.000153183,0.000563264,
10/08/2018 14:00,1.1444,-0.001920559,0.000887523,0.0010852,0.000483241,
10/08/2018 15:00,1.1425,-0.001661638,0.000767872,0.000908527,0.000414006,
10/08/2018 16:00,1.1434,0.000787436,-0.000363888,-0.000422574,0.000446816,
10/08/2018 17:00,1.1398,-0.003153471,0.001457273,0.001626223,0.000315421,
10/08/2018 18:00,1.1403,0.000438577,-0.000202674,-0.000220307,0.000333695,
10/08/2018 19:00,1.1395,-0.000701816,0.000324321,0.000340214,0.000304453,
10/08/2018 20:00,1.14,0.000438693,-0.000202727,-0.000208159,0.000322732,
10/08/2018 21:00,1.1402,0.000175423,-8.10661E-05,-8.09815E-05,0.000330041,
10/08/2018 22:00,1.14115,0.00083284,-0.00038487,-0.00038775,0.000364743,
10/08/2018 23:00,1.14125,8.76271E-05,-4.0494E-05,-4.2849E-05,0.000368393,
13/08/2018 00:00,1.1398,-0.001271345,0.00058751,0.000651455,0.00031542,
13/08/2018 01:00,1.1395,-0.000263239,0.000121647,0.000141689,0.000304452,
13/08/2018 02:00,1.1378,-0.001492996,0.000689939,0.000833588,0.000242244,
13/08/2018 03:00,1.1378,0,0,0,0.000242244,
13/08/2018 04:00,1.1378,0,0,0,0.000242244,
13/08/2018 05:00,1.1383,0.000439348,-0.00020303,-0.000268715,0.00026055,
13/08/2018 06:00,1.1367,-0.001406594,6.50E-04,8.79E-04,0.000201942,
13/08/2018 07:00,1.1387,0.001757933,-0.000812371,-0.001124987,0.000275189,
13/08/2018 08:00,1.1392,0.000439001,-2.03E-04,-2.83E-04,0.000293481,
13/08/2018 09:00,1.1375,-0.00149339,0.000690121,0.001019417,0.000231256,
13/08/2018 10:00,1.1383,0.00070305,-0.000324891,-0.000495542,0.00026055,
13/08/2018 11:00,1.1383,0,0,0,0.00026055,
13/08/2018 12:00,1.1379,-0.000351463,0.000162417,0.000248764,0.000245905,
13/08/2018 13:00,1.14,0.001843804,-0.000852053,-0.001272258,0.000322731,
13/08/2018 14:00,1.1417,0.001490117,-0.000688609,-0.000994181,0.000384819,
13/08/2018 15:00,1.1428,0.000963012,-0.000445024,-0.000646047,0.000424944,
13/08/2018 16:00,1.1419,-0.00078785,0.000364079,0.000491564,0.000392117,
13/08/2018 17:00,1.1397,-0.001928472,0.00089118,0.001087596,0.000311764,
13/08/2018 18:00,1.1394,-0.000263262,0.000121658,0.00013107,0.000300795,
13/08/2018 19:00,1.1397,0.000263262,-0.000121658,-0.000114135,0.000311764,
13/08/2018 20:00,1.1394,-0.000263262,0.000121658,9.57645E-05,0.000300795,
13/08/2018 21:00,1.1398,0.000351,-0.000162203,-0.000104833,0.00031542,
13/08/2018 22:00,1.141,0.001052262,-4.86E-04,-2.44E-04,0.000359264,
13/08/2018 23:00,1.1406,-0.000350631,0.000162033,5.55708E-05,0.000344655,
14/08/2018 00:00,1.1405,-8.7677E-05,4.0517E-05,7.54077E-06,0.000341,
14/08/2018 01:00,1.14005,-0.000394642,0.000182371,4.58716E-06,0.000324557,
14/08/2018 02:00,1.1403,0.000219265,-1.01E-04,1.34E-05,0.000333693,
14/08/2018 03:00,1.1408,0.000438385,-0.000202585,5.7359E-05,0.000351959,
14/08/2018 04:00,1.1413,0.000438193,-0.000202496,8.60E-05,0.000370217,
14/08/2018 05:00,1.1407,-0.000525855,0.000243006,-0.00013469,0.000348306,
14/08/2018 06:00,1.1402,-0.000438423,0.000202603,-1.37E-04,0.000330039,
14/08/2018 07:00,1.1408,0.000526085,-0.000243113,0.000194852,0.000308119,
14/08/2018 08:00,1.1425,0.001489073,-0.000688126,6.34E-04,0.000246074,
14/08/2018 09:00,1.1423,-0.00017507,8.09029E-05,-8.44883E-05,0.000253369,
14/08/2018 10:00,1.1386,-0.003244336,0.001499263,-0.001790249,0.000388549,
14/08/2018 11:00,1.1406,0.001755002,-0.000811017,0.001068312,0.000315424,
14/08/2018 12:00,1.1407,8.76693E-05,-4.05135E-05,5.86792E-05,0.00031177,
14/08/2018 13:00,1.1407,0,0,0,0.00031177,
14/08/2018 14:00,1.1391,-0.001403632,0.000648642,-0.001036256,0.000370255,
14/08/2018 15:00,1.1383,-0.000702556,0.000324663,-0.000563857,0.000399528,
14/08/2018 16:00,1.1373,-0.000878889,0.00040615,-0.000725485,0.000436148,
14/08/2018 17:00,1.1351,-0.001936279,0.000894788,-0.001597921,0.000516826,
14/08/2018 18:00,1.1342,-0.000793196,0.00036655,-0.000656857,0.000549876,
14/08/2018 19:00,1.1346,0.000352609,-0.000162947,0.000292069,0.000535184,
14/08/2018 20:00,1.1339,-0.000617148,0.000285195,-0.000511957,0.000560899,
14/08/2018 21:00,1.1346,0.000617148,-0.000285195,0.000513932,0.000535184,
14/08/2018 22:00,1.1345,-8.81407E-05,4.07E-05,-7.31E-05,5.39E-04,
14/08/2018 23:00,1.1346,8.81407E-05,-4.07313E-05,7.28143E-05,0.000535184,
15/08/2018 00:00,1.135,0.000352485,-0.000162889,0.000293151,0.000520497,
15/08/2018 01:00,1.1347,-0.000264352,0.000122162,-0.000221364,0.000531512,
15/08/2018 02:00,1.1338,-0.000793476,0.000366679,-0.000668933,0.000564574,
15/08/2018 03:00,1.1345,0.000617202,-0.00028522,0.000523927,0.000538857,
15/08/2018 04:00,1.1327,-0.001587862,0.000733778,-0.001357665,0.000605018,
15/08/2018 05:00,1.1323,-0.000353201,0.00016322,-0.000306736,0.000619734,
15/08/2018 06:00,1.1326,0.000264912,-0.000122421,0.00023402,0.000630772,
15/08/2018 07:00,1.1329,0.000264842,-0.000122388,0.000238107,0.000641807,
15/08/2018 08:00,1.134,0.000970488,-0.000448479,0.000887388,0.000682244,
15/08/2018 09:00,1.1333,-0.000617475,0.000285346,-0.000575904,0.000656516,
15/08/2018 10:00,1.1326,-0.000617856,0.000285522,-0.000581217,0.000630772,
15/08/2018 11:00,1.1325,-8.82963E-05,4.08032E-05,-8.36791E-05,0.000627093,
15/08/2018 12:00,1.1319,-0.000529942,0.000244895,-0.000504194,0.000605012,
15/08/2018 13:00,1.1321,0.000176678,-8.16461E-05,0.00016945,0.000612374,
15/08/2018 14:00,1.1316,-0.000441755,0.000204142,-4.27E-04,0.000593967,
15/08/2018 15:00,1.1303,-0.001149476,0.000531193,-0.001115232,0.000546073,
15/08/2018 16:00,1.1312,0.000795932,-0.000367814,0.000774657,0.000579236,
15/08/2018 17:00,1.1331,0.001678223,-0.000775536,0.00163709,0.000649162,
15/08/2018 18:00,1.1344,0.001146637,-0.000529881,0.001119161,0.000696939,
15/08/2018 19:00,1.1337,-0.000617257,0.000285245,-0.000602745,0.00067122,
15/08/2018 20:00,1.1346,0.000793546,-0.000366711,0.000774565,0.000704284,
15/08/2018 21:00,1.1345,-8.81407E-05,4.07313E-05,-8.59479E-05,0.000700613,
15/08/2018 22:00,1.1345,0,0,0,0.000700613,
15/08/2018 23:00,1.1346,8.81407E-05,-4.07313E-05,8.64547E-05,0.000704284,
16/08/2018 00:00,1.1346,0,0,0,0.000704284,
16/08/2018 01:00,1.1342,-0.000352609,0.000162947,-0.000342737,0.000689592,
16/08/2018 02:00,1.1345,0.000264469,-0.000122215,2.56E-04,0.000700612,
16/08/2018 03:00,1.137,0.00220119,-0.001017207,0.002125206,0.000792328,
16/08/2018 04:00,1.1376,0.000527565,-2.44E-04,5.08E-04,8.14E-04,
16/08/2018 05:00,1.1388,0.001054296,-0.000487208,0.001005992,0.000858239,
16/08/2018 06:00,1.1383,-0.000439155,0.000202941,-4.15E-04,0.000839941,
16/08/2018 07:00,1.1392,0.00079034,-0.00036523,0.000739854,0.000872872,
16/08/2018 08:00,1.1375,-0.00149339,0.000690121,-1.39E-03,0.000810647,
16/08/2018 09:00,1.1368,-0.000615574,0.000284467,-0.000569264,0.000784998,
16/08/2018 10:00,1.1382,0.001230769,-0.00056876,1.14E-03,0.00083628,
16/08/2018 11:00,1.1372,-0.000878966,0.000406185,-0.000810633,0.000799657,
16/08/2018 12:00,1.1364,-0.00070373,0.000325206,-6.47E-04,0.000770334,
16/08/2018 13:00,1.1369,0.000439889,-0.00020328,0.000404382,0.000788663,
16/08/2018 14:00,1.1366,-0.00026391,0.000121957,-0.000242406,0.000777667,
16/08/2018 15:00,1.1401,0.003074628,-0.001420838,0.00282184,0.000905776,
16/08/2018 16:00,1.1392,-0.000789716,0.000364941,-0.000724343,0.000872872,
16/08/2018 17:00,1.1387,-0.000439001,0.00020287,-0.000397305,0.00085458,
16/08/2018 18:00,1.1364,-0.00202189,0.00093435,-1.81E-03,0.000770334,
16/08/2018 19:00,1.1356,-0.000704225,0.000325435,-0.000624729,0.000740992,
16/08/2018 20:00,1.1366,0.000880204,-0.000406757,0.00078081,0.000777667,
16/08/2018 21:00,1.1373,0.000615682,-0.000284517,0.000546516,0.00080332,
16/08/2018 22:00,1.1377,0.000351648,-0.000162503,0.000313063,0.000817972,
16/08/2018 23:00,1.13755,-0.000131854,6.09318E-05,-0.000117831,0.000812478,
17/08/2018 00:00,1.1374,-0.000131871,6.09399E-05,-1.18E-04,0.000806984,
17/08/2018 01:00,1.1372,-0.000175855,8.12657E-05,-0.000158166,0.000799657,
17/08/2018 02:00,1.1373,8.79314E-05,-4.06346E-05,7.94E-05,0.000803319,
17/08/2018 03:00,1.1382,0.000791035,-0.000365551,0.000715526,0.000836279,
17/08/2018 04:00,1.1383,8.78542E-05,-4.06E-05,7.96E-05,8.40E-04,
17/08/2018 05:00,1.1378,-0.000439348,0.00020303,-0.000399796,0.000821635,
17/08/2018 06:00,1.1379,8.7885E-05,-4.06132E-05,8.03E-05,0.000825298,
17/08/2018 07:00,1.1382,0.000263609,-0.000121818,0.000243209,0.000836281,
17/08/2018 08:00,1.1387,0.000439194,-0.000202959,0.000405351,0.000854581,
17/08/2018 09:00,1.1389,0.000175623,-8.11586E-05,0.000162818,0.000861899,
17/08/2018 10:00,1.1397,0.000702186,-0.000324492,0.000641148,0.000891156,
17/08/2018 11:00,1.1383,-0.001229149,0.000568011,-0.00109705,0.000839942,
17/08/2018 12:00,1.1388,0.000439155,-0.000202941,0.00037784,0.00085824,
17/08/2018 13:00,1.1389,8.78079E-05,-4.05775E-05,7.52616E-05,0.000861898,
17/08/2018 14:00,1.1406,0.001491555,-0.000689273,0.00125744,0.000924047,
17/08/2018 15:00,1.1411,0.00043827,-0.000202532,0.00036259,0.000942308,
17/08/2018 16:00,1.141,-8.76386E-05,4.04993E-05,-6.82174E-05,0.000938658,
17/08/2018 17:00,1.1409,-8.76463E-05,4.05028E-05,-6.42587E-05,0.000935008,
17/08/2018 18:00,1.141,8.76463E-05,-4.05028E-05,6.03046E-05,0.000938658,
17/08/2018 19:00,1.1413,0.000262893,-0.000121487,0.000167927,0.000949612,
17/08/2018 20:00,1.1444,0.002712519,-1.25E-03,1.58E-03,1.06E-03,
17/08/2018 21:00,1.1442,-0.000174779,8.07685E-05,-9.12162E-05,0.001055351,
17/08/2018 22:00,1.14385,-0.000305937,0.000141379,-0.000134813,0.001042603,
17/08/2018 23:00,1.14385,0,0,0,0.001042603,
20/08/2018 00:00,1.1438,-4.3713E-05,2.02005E-05,-1.24491E-05,0.001040783,
20/08/2018 01:00,1.1438,0,0,0,0.001040783,
20/08/2018 02:00,1.1433,-0.000437235,2.02E-04,-5.64223E-05,0.001022564,
20/08/2018 03:00,1.1429,-0.000349926,0.000161707,-1.81611E-05,0.001007984,
