level_0,index,spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,LDN,NY,Asia,target,Date,CCY,logret,Predictions,erf_signal,scaled_signal,scaled_signal_erf,strat_returns,strat_returns_sum,strat_returns_erf,strat_returns_sum_erf
70005,87505,-0.141615124369516,0.5713628854944584,0.8820334148386538,-0.07072792836139519,0.8801708169424007,0.9181071284824469,0.0,0.0,1,-0.001315982058613344,2013-12-24 01:00:00,1.36855,-0.0008399525738061464,1.0,0.4621171572600098,,,,,,
70006,87506,-0.11044856977683697,0.5771525195321985,0.8856147952268075,-0.08029601989220604,0.8795881874287672,0.9183155221807215,0.0,0.0,1,-0.001609010805700709,2013-12-24 02:00:00,1.3687,0.00010959905025131889,1.0,0.4621171572600098,,,,,,
70007,87507,-0.15275373532282943,0.5648317366997374,0.8777865895150241,-0.0927408716157346,0.8789481667304503,0.9185131353996806,0.0,0.0,1,-0.0010236912271571895,2013-12-24 03:00:00,1.3684,-0.00021921011377096236,1.0,0.4621171572600098,,,,,,
70008,87508,-0.16129913001914636,0.5605851264968894,0.875031409330103,-0.10440431024831029,0.8782911082977344,0.9187068593720346,0.0,0.0,1,-0.000914160407387302,2013-12-24 04:00:00,1.3683,-7.30807176851922e-05,1.0,0.4621171572600098,,,,,,
70009,87509,-0.20138361976165328,0.5483046122751216,0.8672048567885163,-0.11853964758166902,0.8775772679543866,0.9188898250676927,0.0,0.0,1,-0.0008775458532368638,2013-12-24 05:00:00,1.368,-0.00021927420326861569,1.0,0.4621171572600098,,,,,,
70010,87510,-0.1842163091334978,0.5501356171584949,0.8682585659773068,-0.1292040582112557,0.876876933889353,0.919074082803508,0.0,0.0,1,-0.0006213109861255149,2013-12-24 06:00:00,1.36805,3.654903967792445e-05,1.0,0.4621171572600098,,,,,,
70011,87511,-0.10545600815292666,0.568036970966948,0.8794475878191124,-0.13071849783077924,0.8762696965351311,0.9192733713805334,1.0,0.0,0,-0.0008770327622280726,2013-12-24 07:00:00,1.3685,0.0003288812585600098,1.0,0.4621171572600098,,,,,,
70012,87512,-0.04760395212714307,0.5818646621149245,0.8880964488042183,-0.12624796757568402,0.875734830614487,0.9194842285626368,1.0,0.0,0,0.00014624693821534113,2013-12-24 08:00:00,1.36885,0.00025572177610255764,1.0,0.4621171572600098,,,,,,
70013,87513,-0.2695926276793316,0.5252894147119248,0.8523809132553223,-0.14427611677934069,0.8749228824575289,0.9196465034049487,1.0,0.0,0,-0.00025588068788758044,2013-12-24 09:00:00,1.36745,-0.0010232797004434138,1.0,0.4621171572600098,,,,,,
70014,87514,-0.17019192549135326,0.5472845036452311,0.8661154392368356,-0.15027369914320626,0.8742249442813572,0.9198272846777322,1.0,0.0,0,0.0001828120149147541,2013-12-24 10:00:00,1.368,0.0004021276261029216,1.0,0.4621171572600098,,,,,,
70015,87515,-0.25899274200565503,0.5229767418572516,0.8506936102454083,-0.1643593748277997,0.8734108188136106,0.9199870289082005,1.0,0.0,0,-0.0002193303123283061,2013-12-24 11:00:00,1.3674,-0.0004386927028023346,1.0,0.4621171572600098,,,,,,
70016,87516,-0.16108834524365268,0.5449857236433076,0.864436220427153,-0.16706880624154008,0.8727107836453828,0.9201652904557205,1.0,0.0,0,-0.0004386125294192497,2013-12-24 12:00:00,1.36795,0.0004021423272430602,1.0,0.4621171572600098,,,,,,
70017,87517,-0.10908539115529703,0.5568624475225544,0.8718240914097296,-0.16430890137176074,0.8720739446979824,0.9203534364627712,0.5,0.5,0,0.0004388049947909171,2013-12-24 13:00:00,1.36825,0.00021928221709094362,1.0,0.4621171572600098,,,,,,
70018,87518,-0.29713740246388504,0.5083869082347233,0.8411844492131202,-0.18055156955493393,0.8712007502728171,0.9204999144693816,0.5,0.5,0,0.0008778026239375373,2013-12-24 14:00:00,1.36705,-0.0008774175242101668,1.0,0.4621171572600098,,,,,,
70019,87519,-0.3790359270855643,0.48418720664134884,0.8257768494189413,-0.2030402935574818,0.8702128856100932,0.9206254186873604,0.5,0.5,0,0.000694863523853492,2013-12-24 15:00:00,1.36645,-0.00043899762914662016,1.0,0.4621171572600098,,,,,,
70020,87520,-0.3223576389145782,0.4942572793796437,0.8319397544026436,-0.21731811044430666,0.8692809026155048,0.9207592042491544,0.5,0.5,0,3.655972946213477e-05,2013-12-24 16:00:00,1.3667,0.00018293910008404524,1.0,0.4621171572600098,,,,,,
70021,87521,-0.16728262723634998,0.530432521022041,0.854574843841641,-0.21461037912301612,0.8685338823091697,0.920923584690575,0.5,0.5,0,-0.0004020688322893958,2013-12-24 17:00:00,1.3676,0.0006583037943913572,1.0,0.4621171572600098,,,,,,
70022,87522,-0.06944145124227906,0.5544198348348959,0.8695811434339262,-0.20259807541119387,0.8679103411464368,0.9211081872041376,0.0,1.0,0,0.0005849449952915891,2013-12-24 18:00:00,1.3682,0.0004386285617515306,1.0,0.4621171572600098,,,,,,
70023,87523,-0.22209777141368375,0.5160000038294597,0.8452864054893201,-0.20722267871680008,0.867100227992538,0.9212597281891296,0.0,1.0,0,-0.00010963910472390503,2013-12-24 19:00:00,1.36725,-0.0006945841000154941,1.0,0.4621171572600098,,,,,,
70024,87524,-0.06511508853108687,0.5541154485862347,0.8691790287250757,-0.19578417160026276,0.8664839805696656,0.9214435449619348,0.0,1.0,0,0.0001827585581781614,2013-12-24 20:00:00,1.3682,0.0006945841000154941,1.0,0.4621171572600098,,,,,,
70025,87525,-0.13090223829228534,0.5378108875703418,0.8588265649966779,-0.1922730327843235,0.8657907393013231,0.9216131959271061,0.0,1.0,0,3.6549039677910404e-05,2013-12-24 21:00:00,1.3678,-0.0002923976629020664,1.0,0.4621171572600098,,,,,,
70026,87526,-0.09757283314928825,0.5456849332619295,0.8636905917734988,-0.18590422759228517,0.8651407826236749,0.9217893174119135,0.0,1.0,0,0.00036555052315227754,2013-12-24 22:00:00,1.368,0.000146209518500251,1.0,0.4621171572600098,,,,,,
70027,87527,-0.16873250652711216,0.5273929416404839,0.8520751663554418,-0.18737554520830726,0.8644041696062982,0.9219495715137807,0.0,0.0,1,-0.0002194345910863788,2013-12-24 23:00:00,1.36755,-0.00032900148347436714,1.0,0.4621171572600098,,,,,,
70028,87528,-0.20379802058838517,0.5171980769020903,0.8455367188348685,-0.19217844929684297,0.863621521445021,0.922100857030637,0.0,0.0,1,0.00040228939778562395,2013-12-25 00:00:00,1.3673,-0.00018282538398556317,1.0,0.4621171572600098,,,,,,
70029,87529,-0.2604859746707253,0.5009996822959616,0.8352002214521682,-0.20207302688546,0.8627633406706361,0.9222380388770516,0.0,0.0,1,0.00036572432108621095,2013-12-25 01:00:00,1.3669,-0.0002925901564286293,1.0,0.4621171572600098,,,,,,
70030,87530,-0.25077594908803463,0.500940580916532,0.83501304547107,-0.20988204851351952,0.8619100471732338,0.9223748847744784,0.0,0.0,1,0.001243553797649552,2013-12-25 02:00:00,1.3669,0.0,1.0,0.4621171572600098,1.0,0.46211715726000985,0.0,0.0,0.0,0.0
70031,87531,-0.35253422824982406,0.4727205353828731,0.8170780382423132,-0.2269294105095549,0.86092203460968,0.9224873504867778,0.0,0.0,1,0.000365724321086211,2013-12-25 03:00:00,1.3662,-0.0005122388608583274,1.0,0.4621171572600098,1.0,0.46211715726000985,-0.0005122388608583274,-0.0005122388608583274,-0.00023671436621795598,-0.00023671436621795598
70032,87532,-0.22741064816953707,0.5009018075904216,0.8346490798624406,-0.2296272061495951,0.8600795994914191,0.922623568617906,0.0,0.0,1,0.0006582797194997075,2013-12-25 04:00:00,1.3669,0.0005122388608583274,1.0,0.4621171572600098,1.0,0.46211715726000985,0.0005122388608583274,0.0,0.00023671436621795598,0.0
70033,87533,-0.2446246048597903,0.4948062364874704,0.8306616031421125,-0.23380317393974684,0.8592120360465977,0.9227543029728302,0.0,0.0,1,0.0008409968135589113,2013-12-25 05:00:00,1.36675,-0.00010974338349872824,1.0,0.4621171572600098,1.0,0.46211715726000985,-0.00010974338349872824,-0.00010974338349872824,-5.071430041052737e-05,-5.071430041052737e-05
70034,87534,-0.22142151633597273,0.49878451457621586,0.8330150433937087,-0.23527334725594035,0.8583694090586804,0.9228881503528326,0.0,0.0,1,0.0006943810237890341,2013-12-25 06:00:00,1.36685,7.316359382836257e-05,1.0,0.4621171572600098,1.0,0.46211715726000985,7.316359382836257e-05,-3.657978967036567e-05,3.3810151994888914e-05,-1.6904148415638455e-05
70035,87535,-0.08923490751888116,0.5309100030289564,0.8531145539433067,-0.2235370432374364,0.8576910676276343,0.9230491467490396,1.0,0.0,0,0.0006943810237890341,2013-12-25 07:00:00,1.36765,0.0005851161256713587,1.0,0.4621171572600098,1.0,0.46211715726000985,0.0005851161256713587,0.0005485363360009931,0.000270392200662239,0.00025348805224660056
70036,87536,-0.091381908168985,0.5307380767009033,0.8529076226169151,-0.21346628337756662,0.8570159995174366,0.9232097546173708,1.0,0.0,0,0.0007674457226123227,2013-12-25 08:00:00,1.36765,0.0,1.0,0.4621171572600098,1.0,0.46211715726000985,0.0,0.0005485363360009931,0.0,0.00025348805224660056
70037,87537,-0.09296832401430571,0.5305608398738197,0.852697506043222,-0.20478745851425822,0.856344150915023,0.9233699710709915,1.0,0.0,0,0.0011692061692224337,2013-12-25 09:00:00,1.36765,0.0,1.0,0.4621171572600098,1.0,0.46211715726000985,0.0,0.0005485363360009931,0.0,0.00025348805224660056
70038,87538,-0.09407465313847165,0.53038429569159,0.8524887429402408,-0.19727106718975682,0.8556755060163936,0.9235297981157801,1.0,0.0,0,0.0009500841173631785,2013-12-25 10:00:00,1.36765,0.0,1.0,0.4621171572600098,1.0,0.46211715726000985,0.0,0.0005485363360009931,0.0,0.00025348805224660056
