level_0,index,spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,LDN,NY,Asia,target,Date,CCY,logret,Predictions,erf_signal,scaled_signal,scaled_signal_erf,strat_returns,strat_returns_sum,strat_returns_erf,strat_returns_sum_erf
40005,57505,0.03863133814612318,-1.3882867055425172,-1.9918498690212938,-0.16079613970239814,-1.9068237027513875,-2.3283199902884015,0.0,0.0,1,13.656444766173982,2009-03-10 01:00:00,1.2629,0.0009110174317526197,-0.7658087349795968,-0.3652270847054261,,,,,,
40006,57506,0.27469037694927106,-1.3378847898094968,-1.9611891239495802,-0.12171820568387741,-1.905843323332681,-2.3284697612542344,0.0,0.0,1,13.723201127406018,2009-03-10 02:00:00,1.26485,0.0015428744035803075,-1.0098267839414394,-0.465972498418189,,,,,,
40007,57507,0.35389989586080545,-1.3166714829090909,-1.9481529464116045,-0.07970428706524904,-1.904767055654358,-2.3286004038699843,0.0,0.0,1,12.836249474510684,2009-03-10 03:00:00,1.26565,0.0006322861305293747,-1.1189932689893245,-0.507603860877146,,,,,,
40008,57508,0.5731824708294968,-1.266501398439515,-1.9175414654114669,-0.021592708276609415,-1.9034570581420054,-2.328686474315366,0.0,0.0,1,14.178804906833687,2009-03-10 04:00:00,1.2676,0.0015395246305317245,-1.349743819795289,-0.588175485429826,,,,,,
40009,57509,0.2759875020834006,-1.3187045269628335,-1.948901638458561,0.0012978899445019506,-1.9024040265711892,-2.3288178434935114,0.0,0.0,1,11.178785866464272,2009-03-10 05:00:00,1.2655,-0.001658047831586934,-1.149038595274425,-0.5186705372795473,,,,,,
40010,57510,0.8776904157694446,-1.1928172652001217,-1.8724208562885765,0.07935222108504077,-1.9007552688898226,-2.3288381792889328,0.0,0.0,1,10.959142405439168,2009-03-10 06:00:00,1.27045,0.0039038674158189115,-1.6583573950668804,-0.6800347592745941,,,,,,
40011,57511,0.895563187691245,-1.1783739785515175,-1.8632985535281867,0.15020209365140766,-1.8990469396802259,-2.3288452412436835,1.0,0.0,0,10.584052621722284,2009-03-10 07:00:00,1.271,0.00043282378845627134,-3.7326113722612186,-0.9532580211700722,,,,,,
40012,57512,0.996320487566877,-1.147571326983087,-1.8442484150498708,0.22275831075478073,-1.8972012138444692,-2.3288246668116312,1.0,0.0,0,11.065516798367808,2009-03-10 08:00:00,1.2722,0.0009436930552498836,-3.818147358520715,-0.957007552190421,,,,,,
40013,57513,0.7633701362074133,-1.1837370958009015,-1.8657301579391046,0.264929682636275,-1.8955389059257557,-2.3288352196908697,1.0,0.0,0,12.170989672045446,2009-03-10 09:00:00,1.27075,-0.0011404079176919324,-3.4603740179904916,-0.9390780291825509,,,,,,
40014,57514,0.36641576603207526,-1.2563709933764025,-1.909353456020112,0.2646323526193093,-1.894233159593317,-2.328908932977928,1.0,0.0,0,12.304528825497782,2009-03-10 10:00:00,1.26785,-0.002284724857395587,-3.0853606706879004,-0.9125696636897769,,,,,,
40015,57515,0.5558262749702648,-1.2152164543300872,-1.8841489048444289,0.2830823222136911,-1.892738188590176,-2.328945994803218,1.0,0.0,0,10.899210947186685,2009-03-10 11:00:00,1.26945,0.0012611833146083107,-3.2809075083776023,-0.9275359729645114,,,,,,
40016,57516,0.7587122882941714,-1.1691456562444351,-1.8559139831282805,0.3193598926185186,-1.8910316366821058,-2.3289420659129885,1.0,0.0,0,6.883563334461929,2009-03-10 12:00:00,1.27125,0.0014169325785450269,-3.472837176190617,-0.939809888650549,,,,,,
40017,57517,1.8660437653468431,-0.9377602685497777,-1.715387145280085,0.4581289483848625,-1.8882295324821092,-2.3287345497032033,0.5,0.5,0,6.4984394773626475,2009-03-10 13:00:00,1.2804,0.0071718607329382955,-3.539022127455545,-0.943555811299977,,,,,,
40018,57518,1.5932036791677056,-0.9733096756872476,-1.7362126919596836,0.5551375920391004,-1.8856135116290702,-2.3285574571910663,0.5,0.5,0,8.293652702778356,2009-03-10 14:00:00,1.279,-0.001094006516865198,-2.6977163740367844,-0.8737835156806126,,,,,,
40019,57519,1.323375409548433,-1.0125252579417754,-1.759308589858218,0.6157395503322072,-1.8831999519819922,-2.328414027713891,0.5,0.5,0,9.280483240310362,2009-03-10 15:00:00,1.27745,-0.0012126192101802602,-2.2805194911124387,-0.8145015393044854,,,,,,
