level_0,index,spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,LDN,NY,Asia,target,Date,CCY,logret,Predictions,erf_signal,scaled_signal,scaled_signal_erf,strat_returns,strat_returns_sum,strat_returns_erf,strat_returns_sum_erf
50005,67505,0.668749423658165,1.3746967223387232,0.586270591415435,0.8479999259179878,0.8760279982953681,-0.8331711515235942,0.5,0.5,0,0.30917925687401404,2010-10-13 17:00:00,1.39625,7.162297668156237e-05,-4.740964554699179,-0.9826906715745369,,,,,,
50006,67506,0.5495524398858312,1.3504266126597604,0.5728973571030765,0.8342311012988074,0.8773830203823001,-0.8319683223236455,0.0,1.0,0,0.1545656594941397,2010-10-13 18:00:00,1.39525,-0.0007164607148674729,-4.521928506851268,-0.978497600337731,,,,,,
50007,67507,0.6739771753093907,1.3759115421896744,0.5884549652263842,0.8341232435317003,0.8788554681932311,-0.8307482012145759,0.0,1.0,0,-0.19866830941352234,2010-10-13 19:00:00,1.3965,0.0008954957166885101,-5.148015752491093,-0.9884452962893512,,,,,,
50008,67508,0.6484801207247304,1.3715120335184627,0.5866494544807532,0.8316842017451659,0.8803018624278178,-0.8295316225368508,0.0,1.0,0,-0.3311815338889443,2010-10-13 20:00:00,1.3964,-7.161015435047657e-05,-5.0781531159338025,-0.9876143657662193,,,,,,
50009,67509,0.5562200894970112,1.3527883244529995,0.5764937322040677,0.8207800267831827,0.8816538759097681,-0.8283285962552476,0.0,1.0,0,0.15414341998134343,2010-10-13 21:00:00,1.39565,-0.000537239675535317,-4.774621332157249,-0.9832587576656293,,,,,,
50010,67510,0.600894970898888,1.3617311505259675,0.5824179830188688,0.8155072833872727,0.8830442585670124,-0.8271198348447193,0.0,1.0,0,-0.022020753742295385,2010-10-13 22:00:00,1.39615,0.00035819185138319387,-5.072179896030628,-0.9875406245176941,,,,,,
50011,67511,0.5899047414254857,1.3596084247005455,0.5819106262657476,0.8098514844266675,0.884419906820891,-0.8259130538974845,0.0,0.0,1,0.04403833648484979,2010-10-13 23:00:00,1.39615,0.0,-5.876832637149898,-0.9944083741540578,,,,,,
50012,67512,0.579385332843102,1.357493814929365,0.581403612034299,0.8038888114561494,0.8857809407615033,-0.824708249852728,0.0,0.0,1,-0.26442177219513197,2010-10-14 00:00:00,1.39615,0.0,-5.919517276785741,-0.9946414024579654,,,,,,
50013,67513,0.7848550447698689,1.4006314248329936,0.6072495030061758,0.8183344579977357,0.8873437578856864,-0.823473826567191,0.0,0.0,1,-3.6169579418226334,2010-10-14 01:00:00,1.3982,0.0014672466711559418,-6.664051037463149,-0.9974513182402627,,,,,,
50014,67514,1.3247917897521122,1.5164682532336684,0.675506060403025,0.8828413638988052,0.8894547766561205,-0.8221589796653925,0.0,0.0,1,-7.404207535943393,2010-10-14 02:00:00,1.40355,0.003819046312146857,-7.834250663788024,-0.999208435620822,,,,,,
