spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,target,Date,CCY,logret,Predictions,erf_signal,scaled_signal,scaled_signal_erf,strat_returns,strat_returns_sum,strat_returns_erf,strat_returns_sum_erf
-0.238021518986137,0.005917686836306121,0.009454458583820984,-0.3401324559540262,0.2001541162231916,-0.13254586898287085,0.00918088886781168,2017-03-03 09:00:00,1.0519,-0.0002851575514783849,1.0,0.4621171572600098,,,,,,
-0.2691510373242397,-0.0015623483656512444,0.00462530928811047,-0.3381077014956372,0.1994388130610893,-0.13257578325686692,0.006998326274062562,2017-03-03 10:00:00,1.0517,-0.0001901502192456703,1.0,0.4621171572600098,,,,,,
0.11074102720716837,0.08536754546835265,0.05816742382583682,-0.2985360982764202,0.1991290572899055,-0.13255132985851195,0.00652577149170693,2017-03-03 11:00:00,1.0537,0.0018998770794991797,1.0,0.4621171572600098,,,,,,
0.13333278587085748,0.09480243817362918,0.0639244393842656,-0.2613575549759916,0.19886457530297583,-0.13252105779557255,0.004347422025354554,2017-03-03 12:00:00,1.0539,0.00018978933440910037,1.0,0.4621171572600098,,,,,,
0.47201968232122177,0.17714658111623247,0.11479229435001402,-0.19475920164467148,0.1989819704010544,-0.13243918140201189,0.007352974305258856,2017-03-03 13:00:00,1.0558,0.0018012044496248313,-1.0,-0.4621171572600098,,,,,,
0.6430214638125432,0.22491073885919438,0.14440376630678334,-0.11880208250361957,0.19931935826958,-0.1323273219615068,0.0070778382577692586,2017-03-03 14:00:00,1.0569,0.0010413216257856713,-1.0,-0.4621171572600098,,,,,,
0.41590942250299445,0.18243083910349644,0.11826534359526711,-0.07410467894454603,0.1994585537113094,-0.13224210338042608,0.008953455033565419,2017-03-03 15:00:00,1.0559,-0.0009466112028328476,1.0,0.4621171572600098,,,,,,
0.4654522941705758,0.20014892332782935,0.12930115676623063,-0.029368144293501368,0.19967880625398898,-0.13214576099648506,0.01083944822833236,2017-03-03 16:00:00,1.0563,0.0003787520166477834,1.0,0.4621171572600098,,,,,,
0.23487303383774316,0.153454251265078,0.10051056349450017,-0.012428047778942323,0.1996820319059004,-0.1320787410775151,0.010079685924582733,2017-03-03 17:00:00,1.0552,-0.001041913426011773,1.0,0.4621171572600098,,,,,,
0.41010572711037085,0.19700938182158975,0.12749091211109445,0.020408066230475853,0.1998864699562427,-0.131984390400399,0.009123893420461387,2017-03-03 18:00:00,1.0562,0.0009472388697280497,1.0,0.4621171572600098,,,,,,
0.7798432320802715,0.28762746845783255,0.18366744487944192,0.08665767417218238,0.20050848849709318,-0.13183308494785737,0.008736141231554575,2017-03-03 19:00:00,1.0583,0.0019862858268460053,-1.0,-0.4621171572600098,,,,,,
1.0355920967727184,0.3565126378223216,0.2265399094264012,0.1711129169992169,0.20144534840146802,-0.1316383831999228,0.006665752512853165,2017-03-03 20:00:00,1.0599,0.0015107169335304704,-1.0,-0.4621171572600098,,,,,,
1.29692775491693,0.4294766107251357,0.2720482625725369,0.2722980707268577,0.20271416457424274,-0.13139764465004097,0.004649096166438332,2017-03-03 21:00:00,1.0616,0.0016026399847885592,-1.0,-0.4621171572600098,,,,,,
1.3504708328381179,0.45716126248218697,0.2896439050671572,0.36768836626049844,0.2041038481874169,-0.13113925601976534,0.004649096166438332,2017-03-03 22:00:00,1.06225,0.0006120959769230215,-1.0,-0.4621171572600098,,,,,,
1.2836977814731014,0.45687309079314636,0.28996479740995995,0.4461118619681204,0.20548445412423655,-0.13088077812591925,0.006381403036746362,2017-03-03 23:00:00,1.06225,0.0,-1.0,-0.4621171572600098,,,,,,
1.2151228022686054,0.45444364104597823,0.28895754303050014,0.5094814567242182,0.2068461412425191,-0.13062356017280138,0.0066682566882572455,2017-03-06 00:00:00,1.0622,-4.707100662205282e-05,-1.0,-0.4621171572600098,,,,,,
0.9769985806129063,0.41125976399490727,0.26270804688059174,0.5427477382458202,0.20800064817641592,-0.13039324200877517,0.007326728247777794,2017-03-06 01:00:00,1.0612,-0.0009418857247142988,-1.0,-0.4621171572600098,,,,,,
0.8483804462942464,0.3896671913688812,0.2497576369029301,0.5603743750990112,0.209048924216138,-0.13017629076268644,0.008262182011035698,2017-03-06 02:00:00,1.0607,-0.0004712757521599941,-1.0,-0.4621171572600098,,,,,,
0.8215585692209059,0.3895985879088715,0.2501012765596805,0.5743199275811669,0.21009105332054914,-0.12995918907564133,0.008543449609055632,2017-03-06 03:00:00,1.0607,0.0,-1.0,-0.4621171572600098,,,,,,
0.7783506215856913,0.38524139241205696,0.2477870056171996,0.5833550695373967,0.21110724930678446,-0.12974463746975878,0.009201942865508897,2017-03-06 04:00:00,1.0606,-9.428180839491512e-05,-1.0,-0.4621171572600098,,,,,,
0.6638718852514345,0.36373667060435066,0.23484207275467667,0.5809235422181065,0.21201839091570546,-0.12954343566010543,0.008825519682279319,2017-03-06 05:00:00,1.0601,-0.00047154242397757373,-1.0,-0.4621171572600098,,,,,,
0.7051724986309851,0.3766287855057705,0.2431703532613792,0.5838372975596071,0.2129840756688099,-0.1293339557163915,0.010510607270849804,2017-03-06 06:00:00,1.0604,0.0002829521358184497,-1.0,-0.4621171572600098,,,,,,
0.6137723610666794,0.35944404340776986,0.23288318042414716,0.5782045577389053,0.21386495879509324,-0.12913512112550485,0.009110182754524234,2017-03-06 07:00:00,1.06,-0.00037728730875760674,-1.0,-0.4621171572600098,,,,,,
0.5836483377278211,0.35518951471481974,0.23057900527203617,0.5710812078554921,0.21472129190445338,-0.1289388106814644,0.004601163101272481,2017-03-06 08:00:00,1.0599,-9.43440729035891e-05,-1.0,-0.4621171572600098,,,,,,
1.0566666245147072,0.4668129997445563,0.30007661959833287,0.6126936236597436,0.21608896354058324,-0.12867204847374225,0.006018449612796094,2017-03-06 09:00:00,1.0625,0.002450057765362605,-1.0,-0.4621171572600098,,,,,,
0.5905757244374505,0.3678207472081747,0.23922298799585043,0.6037873741099705,0.21699136137030528,-0.1284673803442209,0.007618188737175506,2017-03-06 10:00:00,1.0602,-0.0021670522448661513,-1.0,-0.4621171572600098,,,,,,
0.39549693716493967,0.3249244604818833,0.2129759431481005,0.5772696342584842,0.21769043187804804,-0.1282895784046656,0.008283179889614432,2017-03-06 11:00:00,1.0592,-0.00094366337096205,-1.0,-0.4621171572600098,,,,,,
0.17457717695432304,0.273574976859747,0.18141756777906778,0.5325647671930934,0.21814821478379254,-0.12814401734413103,0.0066826922893809815,2017-03-06 12:00:00,1.058,-0.0011335727644989494,-1.0,-0.4621171572600098,,,,,,
0.3560390422696867,0.3125049429851073,0.20574235298051732,0.5117815360949916,0.21878349866436475,-0.1279738605719442,0.006864477563857371,2017-03-06 13:00:00,1.0589,0.0008503000181639754,-1.0,-0.4621171572600098,,,,,,
0.5248699822724932,0.3513124964622577,0.23005351852502498,0.5107674468726532,0.21959473833678875,-0.12777914118212153,0.006301455133292548,2017-03-06 14:00:00,1.0598,0.0008495776222530588,-1.0,-0.4621171572600098,,,,,,
0.534109586633933,0.3556738439389232,0.23306889253204255,0.5112653897795395,0.22042167470625212,-0.12758153288743537,0.006582683164206259,2017-03-06 15:00:00,1.0599,9.435297454751108e-05,-1.0,-0.4621171572600098,,,,,,
0.5241186028890146,0.35573164960394354,0.2334215613762893,0.511159752880535,0.22124432249900813,-0.12738374532555674,0.0073419004492140325,2017-03-06 16:00:00,1.0599,0.0,-1.0,-0.4621171572600098,,,,,,
0.2546026857839783,0.2957109271875854,0.19651453383774692,0.48465583943770046,0.22178486584866716,-0.1272236665722285,0.007628233063211545,2017-03-06 17:00:00,1.0585,-0.0013217524582894435,-1.0,-0.4621171572600098,,,,,,
0.131275354591203,0.26591779232441465,0.17825679562195657,0.44936723937569467,0.2221846643084531,-0.1270823001726299,0.007249478626110882,2017-03-06 18:00:00,1.0578,-0.0006615319430402293,-1.0,-0.4621171572600098,,,,,,
0.23726736992422173,0.28771678476966106,0.19195168779744592,0.4290902264899062,0.22268310957149404,-0.12692713515327428,0.0063085751335646215,2017-03-06 19:00:00,1.0583,0.00047256746779920233,-1.0,-0.4621171572600098,,,,,,
0.3169540860482947,0.3051565453321662,0.2029771541884317,0.41938131173916304,0.22325949556469796,-0.12676089751520228,0.006686468383219853,2017-03-06 20:00:00,1.0587,0.0003778932496552312,-1.0,-0.4621171572600098,,,,,,
0.242436646634932,0.28821149207722735,0.19269810493629277,0.4036074927188656,0.2237543547546083,-0.12660526609205772,0.0068282151764360866,2017-03-06 21:00:00,1.0583,-0.0003778932496552312,1.0,0.4621171572600098,,,,,,
0.21843042176990632,0.2820460867319809,0.18907877372518045,0.3874802563123838,0.224217999360481,-0.12645345671805047,0.006734349310689239,2017-03-06 22:00:00,1.05815,-0.0001417467932162339,1.0,0.4621171572600098,,,,,,
0.22311562959457348,0.28233999276428456,0.1894570386920442,0.373863775961971,0.2246804825891603,-0.1263014001967282,0.006782880456391034,2017-03-06 23:00:00,1.05815,0.0,1.0,0.4621171572600098,,,,,,
0.18044157497228325,0.27190518274204745,0.18317729682457845,0.357716449886256,0.22509218476949228,-0.12615587024013297,0.007724228306477433,2017-03-07 00:00:00,1.0579,-0.0002362893137336439,1.0,0.4621171572600098,,,,,,
0.1119287809117224,0.25506661685757215,0.17290570977937295,0.3367331195819504,0.2254237659321104,-0.1260209228789925,0.006968013127231755,2017-03-07 01:00:00,1.0575,-0.0003781790722958006,1.0,0.4621171572600098,,,,,,
0.26984090612637934,0.2897838715961905,0.1946063909752143,0.3339954041635837,0.22591416966643169,-0.12586401932132815,0.006309169193264658,2017-03-07 02:00:00,1.0583,0.0007562151792456784,1.0,0.4621171572600098,,,,,,
0.32455929112819315,0.3029344941492495,0.20297561493084915,0.33706496491158344,0.22646274750526688,-0.12569874258240857,0.006025248881492057,2017-03-07 03:00:00,1.0586,0.00028343332420834727,1.0,0.4621171572600098,,,,,,
0.39443103030337134,0.32033739334574673,0.21400541539405796,0.3467705589434721,0.22708885210206906,-0.1255223922212472,0.006780964012867291,2017-03-07 04:00:00,1.0590000000000002,0.0003777861775194485,-1.0,-0.4621171572600098,,,,,,
0.2372536229645599,0.28618494297018315,0.19305403389309825,0.33973490534092055,0.22755353724701036,-0.12536752332690507,0.006966045301902535,2017-03-07 05:00:00,1.0582,-0.0007557151313752343,1.0,0.4621171572600098,,,,,,
0.31278749711007275,0.3036444308998731,0.2040933728779582,0.34109955382599666,0.2280964877132466,-0.12520156093313817,0.005651861314769843,2017-03-07 06:00:00,1.0586,0.0003779289538557856,-1.0,-0.4621171572600098,,,,,,
0.3091738299121709,0.3038814696430923,0.20446557553760406,0.3419918778631427,0.22863758759739658,-0.12503537055776154,0.0038615541274268778,2017-03-07 07:00:00,1.0586,0.0,-1.0,-0.4621171572600098,,,,,,
0.5101505811806359,0.35133274458810687,0.234159471848926,0.3628434022510992,0.22939530609542447,-0.12483910777813197,0.005934176505981999,2017-03-07 08:00:00,1.0597,0.0010385687569032381,-1.0,-0.4621171572600098,,,,,,
0.2717621110056722,0.29991845374578224,0.20252449684921345,0.3575765285671099,0.22991098889084266,-0.12467522438519994,0.007168489478612594,2017-03-07 09:00:00,1.0585,-0.0011330376058705585,-1.0,-0.4621171572600098,,,,,,
-0.1187522497755052,0.21003480630145047,0.14690939103375267,0.31412012860777766,0.2300079733046408,-0.12456810437808283,0.005939211424898484,2017-03-07 10:00:00,1.0564,-0.001985910151942688,1.0,0.4621171572600098,,,,,,
0.1270496945397285,0.26207524045136643,0.17931290727645238,0.300279294422955,0.23034531070269243,-0.12442809482716506,0.0053755964786023624,2017-03-07 11:00:00,1.0576,0.001135288674444776,1.0,0.4621171572600098,,,,,,
0.1149499435515617,0.2581586748606795,0.1770366677891365,0.2868460796119266,0.2306627320908891,-0.12429053171015451,0.005660926524234361,2017-03-07 12:00:00,1.0575,-9.45581769887932e-05,1.0,0.4621171572600098,,,,,,
0.01015308879135977,0.23279225281364224,0.1614260296408616,0.2645212017777,0.23086108761591992,-0.12416898911113308,0.005566314669298383,2017-03-07 13:00:00,1.0569,-0.0005675369051315397,1.0,0.4621171572600098,,,,,,
0.041179557562234965,0.2375509232573585,0.16449316275910666,0.24784731262002366,0.23108044849469336,-0.124044435284668,0.0070751674791007454,2017-03-07 14:00:00,1.057,9.461185493597757e-05,1.0,0.4621171572600098,,,,,,
-0.07913185091127668,0.20795280529458904,0.14621650888113227,0.22106235669870686,0.23116169954235818,-0.12393860571847756,0.006124871915289425,2017-03-07 15:00:00,1.0563,-0.0006624710411210419,1.0,0.4621171572600098,,,,,,
0.2529985693035964,0.28146135019959695,0.1919727150767575,0.2303779393674541,0.23158278120301048,-0.12378627531288322,0.005278549347503228,2017-03-07 16:00:00,1.058,0.0016080975891282073,1.0,0.4621171572600098,,,,,,
0.2669134271080418,0.2860606736530759,0.19501651734479186,0.23986154608686297,0.23202289004863638,-0.12363098097356866,0.00434044840706084,2017-03-07 17:00:00,1.0581,9.45134918712981e-05,1.0,0.4621171572600098,,,,,,
0.15025810170741222,0.2605934208260345,0.1793766555473549,0.2365161817269459,0.23234276130735942,-0.12349175243278045,0.004155261432559489,2017-03-07 18:00:00,1.0575,-0.0005672149896829015,1.0,0.4621171572600098,,,,,,
0.0037892549514310344,0.2266204716622478,0.15840715710700248,0.21889196995903684,0.23250369237758375,-0.12337400514057635,0.003683941256044536,2017-03-07 19:00:00,1.0567,-0.0007567874734480673,1.0,0.4621171572600098,,,,,,
0.014617809589728805,0.22709535394401645,0.1587995469489077,0.20431691793839402,0.23266601122594185,-0.12325596169207276,0.0033057881344995613,2017-03-07 20:00:00,1.0567,0.0,1.0,0.4621171572600098,,,,,,
0.07986229626208019,0.2404449366585074,0.167197600924357,0.19783102327627675,0.23288930397818627,-0.12312946601769516,0.003966760018240742,2017-03-07 21:00:00,1.057,0.00028386242325250527,1.0,0.4621171572600098,,,,,,
0.029169587818969788,0.22799934727718377,0.1595768614183909,0.18693021840859608,0.23305382982498155,-0.12301084557004552,0.004014078257064617,2017-03-07 22:00:00,1.0567,-0.00028386242325250527,1.0,0.4621171572600098,,,,,,
