level_0,index,spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,LDN,NY,Asia,target,Date,CCY,logret,Predictions,erf_signal,scaled_signal,scaled_signal_erf,strat_returns,strat_returns_sum,strat_returns_erf,strat_returns_sum_erf
40005,57505,0.03863133814612318,-1.3882867055425172,-1.9918498690212938,-0.16079613970239814,-1.9068237027513875,-2.3283199902884015,0.0,0.0,1,0.004889792463055666,2009-03-10 01:00:00,1.2629,0.0009110174317526197,-1.0,-0.4621171572600098,,,,,,
40006,57506,0.27469037694927106,-1.3378847898094968,-1.9611891239495802,-0.12171820568387741,-1.905843323332681,-2.3284697612542344,0.0,0.0,1,0.0037459873066372626,2009-03-10 02:00:00,1.26485,0.0015428744035803075,-1.0,-0.4621171572600098,,,,,,
40007,57507,0.35389989586080545,-1.3166714829090909,-1.9481529464116045,-0.07970428706524904,-1.904767055654358,-2.3286004038699843,0.0,0.0,1,-0.0005918444016591454,2009-03-10 03:00:00,1.26565,0.0006322861305293747,-1.0,-0.4621171572600098,,,,,,
40008,57508,0.5731824708294968,-1.266501398439515,-1.9175414654114669,-0.021592708276609415,-1.9034570581420054,-2.328686474315366,0.0,0.0,1,-0.00015805278996074233,2009-03-10 04:00:00,1.2676,0.0015395246305317245,-1.0,-0.4621171572600098,,,,,,
40009,57509,0.2759875020834006,-1.3187045269628335,-1.948901638458561,0.0012978899445019506,-1.9024040265711892,-2.3288178434935114,0.0,0.0,1,-0.002088053550931654,2009-03-10 05:00:00,1.2655,-0.001658047831586934,-1.0,-0.4621171572600098,,,,,,
40010,57510,0.8776904157694446,-1.1928172652001217,-1.8724208562885765,0.07935222108504077,-1.9007552688898226,-2.3288381792889328,0.0,0.0,1,-0.00556225422707389,2009-03-10 06:00:00,1.27045,0.0039038674158189115,-1.0,-0.4621171572600098,,,,,,
40011,57511,0.895563187691245,-1.1783739785515175,-1.8632985535281867,0.15020209365140766,-1.8990469396802259,-2.3288452412436835,1.0,0.0,0,-0.00500385197261867,2009-03-10 07:00:00,1.271,0.00043282378845627134,-1.0,-0.4621171572600098,,,,,,
40012,57512,0.996320487566877,-1.147571326983087,-1.8442484150498708,0.22275831075478073,-1.8972012138444692,-2.3288246668116312,1.0,0.0,0,-0.0039029439858069147,2009-03-10 08:00:00,1.2722,0.0009436930552498836,-1.0,-0.4621171572600098,,,,,,
40013,57513,0.7633701362074133,-1.1837370958009015,-1.8657301579391046,0.264929682636275,-1.8955389059257557,-2.3288352196908697,1.0,0.0,0,1.3444106938820255e-17,2009-03-10 09:00:00,1.27075,-0.0011404079176919324,-1.0,-0.4621171572600098,,,,,,
40014,57514,0.36641576603207526,-1.2563709933764025,-1.909353456020112,0.2646323526193093,-1.894233159593317,-2.328908932977928,1.0,0.0,0,0.0014955922183244453,2009-03-10 10:00:00,1.26785,-0.002284724857395587,-1.0,-0.4621171572600098,,,,,,
