level_0,index,spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,LDN,NY,Asia,target,Date,CCY,logret,Predictions,erf_signal,scaled_signal,scaled_signal_erf,strat_returns,strat_returns_sum,strat_returns_erf,strat_returns_sum_erf
20005,37505,-0.1674951296678792,-0.8142964125070455,-1.5615145969674118,0.14585740436856645,-1.2865155610284131,-2.4748207782462206,0.5,0.5,0,22.850571721755067,2005-12-28 17:00:00,1.1874,-0.0033210750440828,-8.173566691640179,-0.9994361382618816,,,,,,
20006,37506,-0.7661042282565294,-0.9521433621112829,-1.643616331446935,0.04469958096220247,-1.2868270866569484,-2.4744833345915755,0.0,1.0,0,23.2826122242342,2005-12-28 18:00:00,1.1836,-0.003205401310520467,-5.861569240139701,-0.9943226164109277,,,,,,
20007,37507,-0.802984306132704,-0.9713727793004073,-1.6551548413271706,-0.04773380623050499,-1.2872272001549916,-2.474164153277236,0.0,1.0,0,23.4550801559865,2005-12-28 19:00:00,1.18305,-0.00046479201394503117,-5.294880544456284,-0.9900156661887561,,,,,,
20008,37508,-0.8008209737142505,-0.9814495106110012,-1.6612600013717078,-0.12881189580127353,-1.287671917405709,-2.4738547838575,0.0,1.0,0,23.25506649097677,2005-12-28 20:00:00,1.18275,-0.00025361400085213703,-4.8694429468434555,-0.9847617122003824,,,,,,
20009,37509,-0.67237427259356,-0.9624059280847154,-1.6500118716278764,-0.18757923995578302,-1.2880225758019679,-2.4735283375073114,0.0,1.0,0,22.392773338055218,2005-12-28 21:00:00,1.18325,0.00042265427509988185,-4.7331651178520175,-0.9825563227937477,,,,,,
20010,37510,-0.6358727958979131,-0.9616049625143278,-1.6496160222086222,-0.2358470270841843,-1.2883664162452413,-2.4732016488385886,0.0,1.0,0,21.052684470613116,2005-12-28 22:00:00,1.18325,0.0,-4.5460312173948925,-0.9790042948857922,,,,,,
20011,37511,-0.5225832392720666,-0.9426270709224075,-1.6383799279001334,-0.2673670966639871,-1.2886170827351127,-2.4728579353590394,0.0,0.0,1,20.6364630393002,2005-12-28 23:00:00,1.18375,0.0004224757139307811,-4.398691132693958,-0.9757117460373208,,,,,,
20012,37512,-0.3530552533311458,-0.9091734621654796,-1.6184857308813774,-0.27862057081656,-1.288706234266792,-2.472483836576258,0.0,0.0,1,20.016652145310747,2005-12-29 00:00:00,1.18465,0.0007600067921978149,-4.740442528658237,-0.9826817115592065,,,,,,
20013,37513,-0.21921507908853433,-0.8812807833444419,-1.6018622809921337,-0.275535736070064,-1.2886612241584168,-2.4720844674391986,0.0,0.0,1,20.422587347141675,2005-12-29 01:00:00,1.1854,0.0006328980612519131,-5.114455144931912,-0.9880532885619409,,,,,,
20014,37514,-0.2643933888187336,-0.8916578131961753,-1.608016958045843,-0.27744055315196303,-1.2886646913672357,-2.4716951303481784,0.0,0.0,1,20.60173031441923,2005-12-29 02:00:00,1.1851,-0.00025311115933482337,-4.986744778632602,-0.9864368978209879,,,,,,
20015,37515,-0.347365891229253,-0.9110912270309312,-1.6195843176843852,-0.28746234000144943,-1.2887594121378234,-2.4713241846942817,0.0,0.0,1,19.931990757794566,2005-12-29 03:00:00,1.18455,-0.00046420358270332635,-4.734126018422856,-0.9825729303995978,,,,,,
20016,37516,-0.33605280999379733,-0.9104638269052802,-1.6192188506830067,-0.2953563741557717,-1.288849535148148,-2.470953131197962,0.0,0.0,1,19.52577123796963,2005-12-29 04:00:00,1.18455,0.0,-4.734925342150243,-0.9825867334702608,,,,,,
20017,37517,-0.3095405979907386,-0.9062030413349965,-1.6166864442824544,-0.2998804826478765,-1.2889178187497063,-2.4705786172830932,0.0,0.0,1,19.98418559029679,2005-12-29 05:00:00,1.18465,8.441668078623675e-05,-4.788678547488827,-0.9834905175169911,,,,,,
20018,37518,-0.22802990756430544,-0.889231138293834,-1.6065715823076732,-0.296011269137044,-1.2889039715550337,-2.470188917607827,0.0,0.0,1,18.444424606455435,2005-12-29 06:00:00,1.1851,0.0003797869019170896,-5.028109419144053,-0.9869829085390436,,,,,,
20019,37519,-0.09469232156188383,-0.8595890672842925,-1.5888822231904114,-0.27961751878524227,-1.288748235907312,-2.4697723410446772,1.0,0.0,0,17.786722237174367,2005-12-29 07:00:00,1.1859,0.0006748207763465075,-5.672001792338468,-0.9931416588095376,,,,,,
20020,37520,0.014551878119063522,-0.833675331549574,-1.5733757679267157,-0.25451637925618203,-1.2884691549904608,-2.4693323089463872,1.0,0.0,0,18.498170580380634,2005-12-29 08:00:00,1.1866,0.0005900948537934657,-5.955086252592483,-0.9948281681861677,,,,,,
20021,37521,-0.004047223362898438,-0.8351092025559058,-1.5741333767811712,-0.234283644780776,-1.2881974313368971,-2.4688940159882447,1.0,0.0,0,19.763859263754927,2005-12-29 09:00:00,1.18655,-4.2138086515819406e-05,-6.064969433843564,-0.9953651080347311,,,,,,
20022,37522,-0.32130509783418243,-0.9037924660388028,-1.6149693873714033,-0.24773307507521414,-1.288252697304344,-2.468519438951969,1.0,0.0,0,17.88821964749901,2005-12-29 10:00:00,1.18465,-0.0016025644455412436,-5.631177021431819,-0.9928568954511215,,,,,,
20023,37523,-0.22864510285670472,-0.8850101320995626,-1.603775423625723,-0.25051065705409953,-1.2882173172873088,-2.4681280147592197,1.0,0.0,0,18.974819398217186,2005-12-29 11:00:00,1.18515,0.0004219765443660151,-5.720697653934272,-0.9934665656377573,,,,,,
20024,37524,-0.38588048018218657,-0.9208148148094377,-1.6250834083844237,-0.26850457367209923,-1.288351306433435,-2.467770023654212,1.0,0.0,0,19.96627595956036,2005-12-29 12:00:00,1.18415,-0.0008441312281093072,-5.45709770534529,-0.9915044040245958,,,,,,
20025,37525,-0.4199825066786306,-0.9310595340972728,-1.631208984931045,-0.28781105100768223,-1.2885322004447428,-2.4674219367072596,0.5,0.5,0,19.582831237029524,2005-12-29 13:00:00,1.18385,-0.0002533783797339373,-5.097640456121132,-0.9878519404201273,,,,,,
20026,37526,-0.509675565940121,-0.9540002354043946,-1.6449114772195168,-0.31378107458318866,-1.288820044735254,-2.4670954565783676,0.5,0.5,0,19.54498498309852,2005-12-29 14:00:00,1.1832,-0.0005492068324186028,-4.854440664353108,-0.9845331609234248,,,,,,
20027,37527,-0.5134091495460659,-0.9586932705089007,-1.6477723785236638,-0.33719660045354966,-1.2891274901072236,-2.466773788808597,0.5,0.5,0,19.292636396538086,2005-12-29 15:00:00,1.18305,-0.00012678288448050856,-4.737867242361579,-0.9826374422107867,,,,,,
20028,37528,-0.24957402158792896,-0.9033966045261077,-1.614900268335826,-0.3320299978156864,-1.2891692453071923,-2.4664016983502606,0.5,0.5,0,19.738778479649177,2005-12-29 16:00:00,1.18455,0.001267106099590104,-5.118095485559887,-0.9880964412246338,,,,,,
20029,37529,-0.22196698870614973,-0.8973468091033551,-1.61129154224672,-0.32491742611110525,-1.2891809389775457,-2.466024494481905,0.5,0.5,0,19.70421982781391,2005-12-29 17:00:00,1.1847,0.0001266223490138385,-5.202627366101393,-0.9890560358486475,,,,,,
20030,37530,-0.28523316279496247,-0.911303873199718,-1.619592796558906,-0.3250203162657912,-1.289257884465142,-2.4656605857424068,0.0,1.0,0,20.235647802782786,2005-12-29 18:00:00,1.1843,-0.0003376952332642125,-4.795740771036156,-0.9836057480691662,,,,,,
20031,37531,-0.3525606710577208,-0.9270338788351312,-1.628968403131799,-0.33187817396372626,-1.2894081422893366,-2.4653116094639675,0.0,1.0,0,20.658111777207928,2005-12-29 19:00:00,1.18385,-0.0003800434984406187,-4.63905548733667,-0.9808514580711044,,,,,,
