,spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,LDN,NY,Asia,target,Date,CCY,logret
320,0.1591861766841474,1.0843856774611178,1.5997851442001254,0.8283938045829027,1.2473530917877542,2.304887031896749,1.0,0.0,0,0.006157870718832265,2002-11-06 12:00:00,0.99565,-0.0004016669231087346
321,0.17469500184271658,1.0828227344803545,1.5991086684702764,0.7939881948229137,1.2483230267672616,2.3048987041089974,0.5,0.5,0,0.006154173477433743,2002-11-06 13:00:00,0.99565,0.0
322,0.3038505618167184,1.1092148827479014,1.6162759371127096,0.7757552852355909,1.2494253618099689,2.3049391211212367,0.5,0.5,0,0.006154173477433743,2002-11-06 14:00:00,0.99625,0.0006024398997405753
323,0.30793424372887707,1.107576264801309,1.6155847196234498,0.7594470527716686,1.250512671806143,2.304978164724337,0.5,0.5,0,0.010373640480701489,2002-11-06 15:00:00,0.99625,0.0
324,0.523883302499617,1.1571806997786094,1.6476019958212458,0.7657428039209925,1.2518531704985694,2.305070912058186,0.5,0.5,0,0.010373640480701489,2002-11-06 16:00:00,0.99735,0.0011035314121488416
325,0.5135074133156395,1.1553931100113797,1.646882978607206,0.7696877752550838,1.2531765127012422,2.305162160125082,0.5,0.5,0,0.012364917970949825,2002-11-06 17:00:00,0.99735,0.0
326,0.3686227571606332,1.1210116563215127,1.6253541020922606,0.758329886851074,1.2543122620954723,2.3052168767374965,0.0,1.0,0,0.012364917970949825,2002-11-06 18:00:00,0.99665,-0.0007021063477989299
327,0.36801549513923976,1.119344898221556,1.624655371361729,0.7477223981640039,1.255432666424493,2.305270186450395,0.0,1.0,0,0.006360902031730089,2002-11-06 19:00:00,0.99665,0.0
328,1.5855049193095343,1.411078993444263,1.8112202176355126,0.8579627371795858,1.2580729555475563,2.3056373216853823,0.0,1.0,0,0.006360902031730089,2002-11-06 20:00:00,1.00295,0.006301281101931915
329,1.5108856715557317,1.4084793279909908,1.8103485900200298,0.9475070717372426,1.2606844678681042,2.306002290876237,0.0,1.0,0,0.005763132008421013,2002-11-06 21:00:00,1.00295,0.0
330,1.5512313275370497,1.431503191376586,1.8258227346999258,1.0303205307664003,1.26340144889087,2.3063926106879933,0.0,1.0,0,0.005763132008421013,2002-11-06 22:00:00,1.0035,0.0005482319656863002
331,1.4861322880435508,1.428846450207698,1.8249372773756463,1.0969470586127734,1.2660889380363647,2.3067807072359274,0.0,0.0,1,0.0027806761052390693,2002-11-06 23:00:00,1.0035,0.0
332,1.8243697533281198,1.5216482242946905,1.8849622875218117,1.1892199840492441,1.269246606826796,2.3072690991438263,0.0,0.0,1,0.0027806761052390693,2002-11-07 00:00:00,1.00555,0.0020407662442189184
333,1.7483400592445577,1.5187057473985295,1.8840195269200073,1.2633803462085085,1.2723708194048486,2.3077550284046953,0.0,0.0,1,0.0042713882365180735,2002-11-07 01:00:00,1.00555,0.0
334,1.487091540165794,1.469235727402277,1.8533804691003677,1.3033957841076662,1.2752183145767728,2.3081885251966687,0.0,0.0,1,0.0042713882365180735,2002-11-07 02:00:00,1.00455,-0.0009949754564428656
335,1.437631414358802,1.466486542005287,1.8524773236776366,1.3342552966218397,1.2780351418270448,2.3086197081232043,0.0,0.0,1,0.003725509114886937,2002-11-07 03:00:00,1.00455,0.0
336,1.4216185231555674,1.470735175240684,1.856031348946805,1.36037192959327,1.2808581003963488,2.3090560805376255,0.0,0.0,1,0.003725509114886937,2002-11-07 04:00:00,1.0047,0.00014930944409957854
337,1.3786896072535573,1.4679929871291792,1.8551269953608807,1.3796710237254985,1.2836505820337787,2.3094901326215314,0.0,0.0,1,0.0028323703995639764,2002-11-07 05:00:00,1.0047,0.0
338,1.3585919930628985,1.4699169852831349,1.857191399773571,1.3952208863930975,1.2864371877832017,2.309926862968582,0.0,0.0,1,0.0028323703995639764,2002-11-07 06:00:00,1.0048,9.952724566562441e-05
339,1.3210589363380782,1.46718566664845,1.8562844706771675,1.405744470933678,1.2891935978467508,2.3103612682098356,1.0,0.0,0,0.0066587405643272705,2002-11-07 07:00:00,1.0048,0.0
340,0.9094446293456327,1.3737224427338386,1.7974852326713808,1.3749142839453983,1.2914451803567104,2.310695955697907,1.0,0.0,0,0.0066587405643272705,2002-11-07 08:00:00,1.00285,-0.0019425702818783093
341,0.8998514606268961,1.3713155392604701,1.7966358035804288,1.3472148703387041,1.2936713091967922,2.311028564550549,1.0,0.0,0,0.008950385442762034,2002-11-07 09:00:00,1.00285,0.0
342,0.5417882121171607,1.2851671758722252,1.7423599804484349,1.2878199121946328,1.2954339059255258,2.3112692263968255,1.0,0.0,0,0.008950385442762034,2002-11-07 10:00:00,1.00105,-0.0017964973143474105
343,0.5521026573974043,1.283060882291301,1.741566398233535,1.236705784673983,1.2971754080015148,2.3115080427549657,1.0,0.0,0,0.009289915044041105,2002-11-07 11:00:00,1.00105,0.0
344,0.7044981327385518,1.315856695455921,1.763029632999757,1.2068077224667497,1.2990785889403187,2.311782451205629,1.0,0.0,0,0.009289915044041105,2002-11-07 12:00:00,1.0018,0.0007489328058080235
345,0.7008472966789274,1.3136532335358873,1.762213650275482,1.1801590944773097,1.3009593825076116,2.31205492666739,0.5,0.5,0,0.0066121695578659975,2002-11-07 13:00:00,1.0018,0.0
346,0.8122319708611725,1.339371175503066,1.7791999524206294,1.1676743002685521,1.3029640376826497,2.3123554107468074,0.5,0.5,0,0.0066121695578659975,2002-11-07 14:00:00,1.0024,0.000598742658342054
347,0.799948154500436,1.3370950056647963,1.7783662435490872,1.1554537595585925,1.3049453615963142,2.312653893330173,0.5,0.5,0,0.004801157538533656,2002-11-07 15:00:00,1.0024,0.0
348,1.82177202566778,1.58369478133784,1.9362504933051912,1.245472446806923,1.3082059138281128,2.3132172740699897,0.5,0.5,0,0.004801157538533656,2002-11-07 16:00:00,1.00775,0.005322998415416586
349,1.7477011782702505,1.5806219001939563,1.935261629991363,1.3176734207245475,1.31143187536171,2.3137780082382573,0.5,0.5,0,0.00415369236869342,2002-11-07 17:00:00,1.00775,0.0
350,1.9325847949724044,1.638023342770576,1.9728276457174674,1.3998339578202226,1.3149399351911861,2.3144009265374046,0.0,1.0,0,0.00415369236869342,2002-11-07 18:00:00,1.00905,0.0012891711424494075
351,1.8578137773409082,1.6347783515825853,1.9717981266188127,1.465287930421766,1.3184111179845643,2.315021042051609,0.0,1.0,0,0.0038564272059812416,2002-11-07 19:00:00,1.00905,0.0
352,1.8485454655966373,1.6455003544771838,1.979664039179029,1.5225680155570833,1.3219187284833382,2.3156533127697716,0.0,1.0,0,0.0038564272059812416,2002-11-07 20:00:00,1.00935,0.00029726516271217854
353,1.7842710481122277,1.6422422850477503,1.9786261613502327,1.56729095081931,1.3253894034130649,2.3162827508391812,0.0,1.0,0,0.003856617882706359,2002-11-07 21:00:00,1.00935,0.0
354,1.7162813908683467,1.6366770443419705,1.9761081889006098,1.6006277979263481,1.3288112947851562,2.3169068734945952,0.0,1.0,0,0.003856617882706359,2002-11-07 22:00:00,1.0093,-4.953805762277636e-05
355,1.6636605473292714,1.6334613702632943,1.975075241009024,1.6254693644110259,1.3321969850417195,2.3175281849350453,0.0,0.0,1,0.0042553255701383574,2002-11-07 23:00:00,1.0093,0.0
356,1.431915101486517,1.586097315709549,1.9458854439043882,1.6251587071881568,1.335315609472334,2.318099355365603,0.0,0.0,1,0.0042553255701383574,2002-11-08 00:00:00,1.00835,-0.0009416896589630255
357,1.3984896450287367,1.583061791310233,1.944883514356035,1.6222054657321285,1.3384007052792966,2.318667842758206,0.0,0.0,1,0.0035620677845914182,2002-11-08 01:00:00,1.00835,0.0
358,1.4635750863684893,1.6032840542143705,1.95869987916051,1.6266040377317599,1.3415742097673244,2.3192585596636555,0.0,0.0,1,0.0035620677845914182,2002-11-08 02:00:00,1.00885,0.0004957366748361385
359,1.4280097512708818,1.600202944483996,1.9576854428288386,1.6275321074797724,1.344713657006758,2.319846544532995,0.0,0.0,1,0.004452367105805197,2002-11-08 03:00:00,1.00885,0.0
360,1.3175010820583184,1.5785458925737204,1.9448170144428154,1.6179774633179902,1.3477219605269821,2.320411867753618,0.0,0.0,1,0.004452367105805197,2002-11-08 04:00:00,1.00845,-0.00039656967753155803
361,1.290867661679775,1.575557189941574,1.943812701605534,1.6074137818933272,1.3506975890211834,2.3209745030944013,0.0,0.0,1,0.005739464570475327,2002-11-08 05:00:00,1.00845,0.0
