level_0,index,spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,LDN,NY,Asia,target,Date,CCY,logret,Predictions,erf_signal,scaled_signal,scaled_signal_erf,strat_returns,strat_returns_sum,strat_returns_erf,strat_returns_sum_erf
80005,97505,-0.03479804710825549,-0.27400400608608766,-1.1042694718618504,0.6345751351022765,-0.6937770018375324,-1.7903892138140765,0.5,0.5,0,-9.965770723026733,2015-07-29 17:00:00,1.10235,-0.0006348054987822678,-3.792057451317411,-0.955896183444354,,,,,,
80006,97506,0.21148414569476828,-0.23191062317829886,-1.0822596821719288,0.6133726979909303,-0.6927053538426409,-1.7900224789048678,0.0,1.0,0,-8.83316303958606,2015-07-29 18:00:00,1.1035,0.0010426820538011472,-5.091852999998033,-0.9877818609695139,,,,,,
80007,97507,0.4506816730804223,-0.18812167199737143,-1.0593261742212663,0.6176912654967059,-0.6914492949103163,-1.7896288295824152,0.0,1.0,0,-6.958250923534543,2015-07-29 19:00:00,1.1047,0.0010868581814384296,-6.192365940160955,-0.9959183814026039,,,,,,
80008,97508,-0.2865126891488991,-0.3265516096686998,-1.1304166372543039,0.5488078363772195,-0.6908004869767942,-1.78932033214071,0.0,1.0,0,-4.896891057637613,2015-07-29 20:00:00,1.1009,-0.0034457778018719964,-3.1137650710832814,-0.9149139665011312,,,,,,
80009,97509,-0.7581557214716971,-0.4226729752052415,-1.179829268524803,0.4413233125767568,-0.6905718975204299,-1.7890710380377184,0.0,1.0,0,-4.896441717436606,2015-07-29 21:00:00,1.09825,-0.002410023220468557,-1.9593488996496653,-0.7529249423333155,,,,,,
80010,97510,-0.6753383806725151,-0.41834598091778935,-1.1775018095227332,0.3540086521489953,-0.6903253170622257,-1.7888192202584232,0.0,1.0,0,-4.92979068282377,2015-07-29 22:00:00,1.09835,9.104980430581222e-05,-2.5850116486263817,-0.8597814064054771,,,,,,
80011,97511,-0.7168571554157134,-0.4358841151000797,-1.1864561193400958,0.27216815740852224,-0.6901557125294119,-1.7885783236534776,0.0,0.0,1,-5.503450678786382,2015-07-29 23:00:00,1.09785,-0.0004553319448488968,-0.5140811240014234,-0.251525393648224,,,,,,
80012,97512,-0.4515405238928667,-0.395098502675931,-1.16532603271813,0.22513965461352922,-0.6898096037136467,-1.788312494685257,0.0,0.0,1,-4.943074658087722,2015-07-30 00:00:00,1.09895,0.0010014567479370298,-1.9683291673697783,-0.7548630720830232,,,,,,
80013,97513,-0.5704633382994757,-0.4236342851979242,-1.1799284796797378,0.17109472660917951,-0.6895887469657643,-1.7880643334838973,0.0,0.0,1,-3.4991890782739183,2015-07-30 01:00:00,1.09815,-0.0007282327025214946,-1.633545457860479,-0.6733095045074176,,,,,,
80014,97514,-0.7896818376778292,-0.47211153983295745,-1.2048570009278854,0.10098290203162505,-0.6895789444068515,-1.7878461148964278,0.0,0.0,1,-3.9404132733416484,2015-07-30 02:00:00,1.0968,-0.0012300965126567087,-1.0568295586473377,-0.4841684076158521,,,,,,
80015,97515,-0.6901149265175229,-0.46216755191699677,-1.1996910839265216,0.04789217564290885,-0.6895255406321629,-1.787621951215382,0.0,0.0,1,-4.383229322702035,2015-07-30 03:00:00,1.09705,0.00022790983985433722,-1.663342892439057,-0.6813724727230723,,,,,,
80016,97516,-0.5510522409155275,-0.44314984825073256,-1.1898306486293637,0.013644996820230224,-0.6893894194711668,-1.7873862597944752,0.0,0.0,1,-3.877407889279812,2015-07-30 04:00:00,1.09755,0.00045566391018972424,-2.3442061651898056,-0.8249451991666698,,,,,,
80017,97517,-0.5856768574326131,-0.4551471598820795,-1.1959533839193432,-0.021021100825857574,-0.689305604147294,-1.7871580921366148,0.0,0.0,1,-3.908007519544706,2015-07-30 05:00:00,1.0972,-0.00031894293470056956,-2.3189613035894565,-0.8208705569360097,,,,,,
