index,spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,LDN,NY,Asia,target,Date,CCY,logret,Predictions,erf_signal,scaled_signal,scaled_signal_erf,strat_returns,strat_returns_sum,strat_returns_erf,strat_returns_sum_erf
62520,-0.06333339265152214,-0.5144230478411908,-0.476975555609899,-0.23816745834261338,-0.16570578122279223,-0.05145933574716093,0.0,0.0,1,0.42205591125817077,2009-12-28 00:00:00,1.43775,-0.001355366938445901,1.7663506147378796,0.7080064941455813,,,,,,
62521,-0.2676170480512394,-0.5571232551587587,-0.5031722757141412,-0.25849141705439704,-0.16659434593064643,-0.052185584946942996,0.0,0.0,1,-3.03070760847749,2009-12-28 01:00:00,1.43595,-0.001252740533391694,2.5217022058030527,0.8512985802320268,,,,,,
62522,0.06254042781268486,-0.4883804083784861,-0.46188191831429687,-0.24428682851397215,-0.1671547308404674,-0.0528575799294675,0.0,0.0,1,-5.009051902307713,2009-12-28 02:00:00,1.43875,0.001948029975620436,0.7292297840107707,0.3492724624682422,,,,,,
62523,0.15059986134288011,-0.4670401191632061,-0.4492216094325281,-0.22294345626598308,-0.1676131188252138,-0.05351240142763431,0.0,0.0,1,-4.7565348795913165,2009-12-28 03:00:00,1.4396,0.0005906161687832534,0.3296219084504733,0.16333475700159172,,,,,,
62524,0.07488082831528904,-0.4796438645148072,-0.4571039447531203,-0.2110555655976848,-0.16813072674970692,-0.0541766316540444,0.0,0.0,1,-0.39187430648267174,2009-12-28 04:00:00,1.43905,-0.0003821235695152802,0.5667817241868004,0.27604048732931696,,,,,,
62525,-0.08638119693193368,-0.511567559300823,-0.47671497511122074,-0.2157373246388231,-0.16879865509649253,-0.054865426425172774,0.0,0.0,1,-2.6958216255898018,2009-12-28 05:00:00,1.4377,-0.0009385592068135716,1.8675887581336732,0.7323580601638953,,,,,,
62526,0.07466707895795524,-0.4768492560946519,-0.45597871477961216,-0.20400868495886698,-0.16930065582960074,-0.05552658617172909,0.0,0.0,1,-1.2333090249143617,2009-12-28 06:00:00,1.4391,0.0009733037475812,0.6224315961703654,0.30154274991226093,,,,,,
62527,0.049798170114009936,-0.47974582958263146,-0.45799025764851675,-0.19571045876461443,-0.16981568138698086,-0.0561895566998214,1.0,0.0,0,3.520895467129487,2009-12-28 07:00:00,1.43895,-0.0001042372440617223,0.5563957403591615,0.27123634940231756,,,,,,
62528,-0.052679671020066134,-0.49957222572026155,-0.4702673802303995,-0.197911251183086,-0.17042378119899795,-0.0568676105716946,1.0,0.0,0,3.833842477480294,2009-12-28 08:00:00,1.4381,-0.0005908830397323706,0.8567903232815905,0.40397924995936285,,,,,,
62529,0.07265067274322981,-0.4721536133148137,-0.4539365612647589,-0.18744602562431217,-0.17090082645702181,-0.05752373801718279,1.0,0.0,0,3.632205124501342,2009-12-28 09:00:00,1.4392,0.0007646057439894549,0.5409143598903411,0.26405019100573224,,,,,,
62530,0.04268401842716099,-0.4762785075768278,-0.45668437101193277,-0.1807651143508153,-0.17139684189866347,-0.05818263442682035,1.0,0.0,0,2.2208560056006976,2009-12-28 10:00:00,1.439,-0.00013897574895549436,0.6120456123427265,0.29681458514870607,,,,,,
62531,0.09432283496025502,-0.4634541207903352,-0.4491643978085812,-0.16956280953864625,-0.17183149880881834,-0.05883101935818118,1.0,0.0,0,3.2112847929547725,2009-12-28 11:00:00,1.4395,0.00034740316486270295,0.31856939602066586,0.1579511269719256,,,,,,
62532,0.21116149637338155,-0.4361534032255686,-0.43285060220347377,-0.1480878101138423,-0.1721366238308303,-0.05945753308178615,1.0,0.0,0,3.5743707359040817,2009-12-28 12:00:00,1.4406,0.0007638624030320562,-0.02685920895848575,-0.013428797175283336,,,,,,
62533,0.2361771491681397,-0.42708581836233395,-0.4275479785905614,-0.1263748779309118,-0.1723992376155215,-0.0600764390167019,0.5,0.5,0,3.0395265138158862,2009-12-28 13:00:00,1.44095,0.0002429248159643293,0.23856530744664828,0.11872012321838765,,,,,,
62534,0.11850916190049088,-0.4482927326432502,-0.4405822013197163,-0.11817146852504913,-0.17276286275703712,-0.060711457951701873,0.5,0.5,0,2.4561110551609535,2009-12-28 14:00:00,1.44005,-0.0006247830817607826,0.5446296011571535,0.2657774444648886,,,,,,
