index,spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,LDN,NY,Asia,target,Date,CCY,logret,Predictions,erf_signal,scaled_signal,scaled_signal_erf,strat_returns,strat_returns_sum,strat_returns_erf,strat_returns_sum_erf
45015,0.5369461736374062,0.42353735160273326,0.2321685843381107,0.044647998190458574,0.47355189109125134,-0.07775779633809961,0.5,0.5,0,1.6913132383434784,2007-03-12 15:00:00,1.31745,0.001215205405306341,0.9510484153360477,0.4426519478599229,,,,,,
45016,0.7319262838454328,0.4773537151253916,0.26384526613808734,0.10339866344922988,0.4741329889175549,-0.07751789819396523,0.5,0.5,0,3.854026911212838,2007-03-12 16:00:00,1.31865,0.00091043593406126,0.7395615918182425,0.35379996200375907,,,,,,
45017,0.576235734311269,0.4490371334470352,0.24754129618511245,0.1403854073733257,0.4745712258347501,-0.07729763742719128,0.5,0.5,0,3.1379656015460404,2007-03-12 17:00:00,1.31805,-0.0004551143553355175,1.1961372317791779,0.5356738117239039,,,,,,
45018,0.6402791047186916,0.4709099242137338,0.2605633573052023,0.17989821361818004,0.47511490365097,-0.07706205067039427,0.0,1.0,0,0.8718022138476412,2007-03-12 18:00:00,1.31855,0.0003792763452885594,0.9252218646800359,0.4322098015460185,,,,,,
45019,0.6639198253747016,0.48360142125732736,0.268243884470617,0.217693059024426,0.47571815980271215,-0.0768175183588828,0.0,1.0,0,-0.24818795966595975,2007-03-12 19:00:00,1.31885,0.0002274967781101811,1.0883548858767316,0.49614361865118006,,,,,,
45020,0.7065174402300938,0.5008099631877858,0.2785851976202306,0.2558766239972792,0.4764029337826219,-0.07656087986257852,0.0,1.0,0,1.03929020392523,2007-03-12 20:00:00,1.31925,0.00030324855241670173,1.0854683080299057,0.49505482864706507,,,,,,
45021,0.6154021037838999,0.4860872101709992,0.27026573928323266,0.28124448062301455,0.47701130508561784,-0.07631438398898319,0.0,1.0,0,0.3071657240190545,2007-03-12 21:00:00,1.31895,-0.00022742779265638727,1.0804437116984849,0.4931558849461637,,,,,,
45022,0.6731467564758365,0.50556953631686,0.28193982061630235,0.31000532817149934,0.4777123809504301,-0.07605419588046165,0.0,1.0,0,0.6190251442088496,2007-03-12 22:00:00,1.3194,0.0003411222956495319,1.0611900447280365,0.485835797413968,,,,,,
45023,0.5389600735896878,0.47944864302331913,0.26695541077224666,0.3228387638414265,0.47828075985499047,-0.07581209645865376,0.0,0.0,1,-0.06149655466231666,2007-03-12 23:00:00,1.31885,-0.00041694305540984633,0.7074992069413181,0.339696681341795,,,,,,
45024,0.5369150767883821,0.4830096482855579,0.26930158810765065,0.3346490049680555,0.4788635662637859,-0.0755674142040569,0.0,0.0,1,1.3577844157634802,2007-03-13 00:00:00,1.31895,7.582075976031444e-05,0.8444378434744297,0.3987981062285928,,,,,,
45025,0.4028887349286174,0.4546852904360699,0.25299341462367797,0.33252108871405894,0.47930348100225384,-0.07534238170110633,0.0,0.0,1,0.36782564662501016,2007-03-13 01:00:00,1.31835,-0.00045501081435705965,1.1425703976071024,0.5163025089383448,,,,,,
45026,0.4477196879002356,0.4674349698393914,0.2606798596688731,0.33570757472590873,0.4798038635951931,-0.0751083839340581,0.0,0.0,1,0.12274643580080835,2007-03-13 02:00:00,1.31865,0.00022753128653352217,0.8812176989814486,0.414148989348865,,,,,,
45027,0.4707870775713217,0.47559096520643784,0.2656958565146736,0.34140531137723595,0.4803417222491505,-0.07486861279378,0.0,0.0,1,0.9163369870331509,2007-03-13 03:00:00,1.31885,0.0001516587680632231,0.8787884268108328,0.41314218092827915,,,,,,
45028,0.416806020153269,0.46551002923962786,0.2600506973636873,0.3416946815583084,0.4808269115826237,-0.07463577989255629,0.0,0.0,1,0.9164069070072871,2007-03-13 04:00:00,1.31865,-0.0001516587680632231,0.9072143627931215,0.42485959433114484,,,,,,
45029,0.3851568548239502,0.46001377041076785,0.25707328878648,0.339388267560491,0.4812823411918433,-0.07440669825964279,0.0,0.0,1,2.750521619309463,2007-03-13 05:00:00,1.31855,-7.583801004695799e-05,1.2132103472079787,0.5417329800456057,,,,,,
45030,0.20385875679171353,0.4181055649863811,0.23277837249718344,0.31999743811373005,0.48152862024213505,-0.07420676884825289,0.0,0.0,1,4.49547732793105,2007-03-13 06:00:00,1.31765,-0.0006828010279693598,1.103945884457288,0.5019974303143502,,,,,,
45031,0.11853951756959978,0.3968204928803997,0.22049176023656597,0.294949069462624,0.4816686320020593,-0.07402164904010189,1.0,0.0,0,3.239316107761074,2007-03-13 07:00:00,1.3172,-0.00034157542507184946,1.3999397316963913,0.604348649429653,,,,,,
45032,-0.00032208996803405955,0.36649064665299447,0.20288082800715443,0.26153464192807313,0.4816583785141651,-0.073857667706659,1.0,0.0,0,3.5307541688663653,2007-03-13 08:00:00,1.31655,-0.0004935927959727748,1.7335174847209995,0.6997235846764955,,,,,,
45033,0.0006331658719876493,0.3635796682258944,0.2012727312877352,0.23248430650255145,0.48163391934044075,-0.07369573009594005,1.0,0.0,0,3.782269263372121,2007-03-13 09:00:00,1.3165,-3.7978769872326616e-05,1.7264409251834911,0.6979132184340631,,,,,,
45034,-0.06603620571516344,0.3447427147597646,0.1903400006926164,0.20054413038585195,0.4815167962474013,-0.07354694755511408,1.0,0.0,0,2.7313074906907655,2007-03-13 10:00:00,1.3161,-0.00030388209608606115,2.019852044943089,0.7657314187781581,,,,,,
