Accuracy_Score,Info_Ratio,data_size,ntree,run_time,test_date_st,train_date_st
2.018133333333333,-0.0062888791460287575,45000,150,0 days 00:00:39.218003000,2009-12-25 05:00:00,2002-10-18 04:00:00
2.0242222222222224,-0.030923849067854774,45000,150,0 days 00:00:46.202910000,2010-10-25 00:00:00,2002-10-18 04:00:00
