Accuracy_Score,Info_Ratio,data_size,ntree,run_time,test_date_st,train_date_st
44.33483332915291,-0.029731003431961254,10000,150,0 days 00:00:05.956966000,2004-05-25 01:00:00,2002-10-18 04:00:00
46.8211606275251,0.006906443139458394,10000,150,0 days 00:00:10.551903000,2004-05-25 06:00:00,2002-10-18 09:00:00
