Accuracy_Score,Info_Ratio,data_size,ntree,run_time,test_date_st,train_date_st
0.594,0.9225975089238629,500,5,0 days 00:00:00.016955000,2002-11-18 01:00:00,2002-10-18 04:00:00
0.38,-0.9261445409351906,500,5,0 days 00:00:00.045064000,2002-12-16 21:00:00,2002-10-18 04:00:00
0.51,0.22333459149115886,500,5,0 days 00:00:00.109741000,2003-01-14 17:00:00,2002-10-18 04:00:00
0.55,0.16390421926768428,500,5,0 days 00:00:00.183217000,2003-02-12 13:00:00,2002-10-18 04:00:00
0.522,-0.07630443519362227,500,5,0 days 00:00:00.302126000,2003-03-13 09:00:00,2002-10-18 04:00:00
