level_0,index,spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,LDN,NY,Asia,target,Date,CCY,logret,Predictions,erf_signal,scaled_signal,scaled_signal_erf,strat_returns,strat_returns_sum,strat_returns_erf,strat_returns_sum_erf
90005,107505,-0.238021518986137,0.005917686836306121,0.009454458583820984,-0.3401324559540262,0.2001541162231916,-0.13254586898287085,1.0,0.0,0,11.301247118782182,2017-03-03 09:00:00,1.0519,-0.0002851575514783849,1.0137610700374449,0.467511102647316,,,,,,
90006,107506,-0.2691510373242397,-0.0015623483656512444,0.00462530928811047,-0.3381077014956372,0.1994388130610893,-0.13257578325686692,1.0,0.0,0,8.797736990614942,2017-03-03 10:00:00,1.0517,-0.0001901502192456703,1.0742421345773252,0.49080563020736223,,,,,,
90007,107507,0.11074102720716837,0.08536754546835265,0.05816742382583682,-0.2985360982764202,0.1991290572899055,-0.13255132985851195,1.0,0.0,0,8.19838949428757,2017-03-03 11:00:00,1.0537,0.0018998770794991797,0.5766301769801778,0.2805832841190987,,,,,,
90008,107508,0.13333278587085748,0.09480243817362918,0.0639244393842656,-0.2613575549759916,0.19886457530297583,-0.13252105779557255,1.0,0.0,0,5.570057083366909,2017-03-03 12:00:00,1.0539,0.00018978933440910037,0.6776020548502366,0.3264065818571549,,,,,,
90009,107509,0.47201968232122177,0.17714658111623247,0.11479229435001402,-0.19475920164467148,0.1989819704010544,-0.13243918140201189,0.5,0.5,0,8.575360647510964,2017-03-03 13:00:00,1.0558,0.0018012044496248313,0.5192258843982849,0.25393346877082545,,,,,,
90010,107510,0.6430214638125432,0.22491073885919438,0.14440376630678334,-0.11880208250361957,0.19931935826958,-0.1323273219615068,0.5,0.5,0,8.224940519517128,2017-03-03 14:00:00,1.0569,0.0010413216257856713,0.33752465188433156,0.1671782125091359,,,,,,
90011,107511,0.41590942250299445,0.18243083910349644,0.11826534359526711,-0.07410467894454603,0.1994585537113094,-0.13224210338042608,0.5,0.5,0,10.13834749410412,2017-03-03 15:00:00,1.0559,-0.0009466112028328476,0.9864900790449784,0.4567881801136111,,,,,,
90012,107512,0.4654522941705758,0.20014892332782935,0.12930115676623063,-0.029368144293501368,0.19967880625398898,-0.13214576099648506,0.5,0.5,0,12.3194245402151,2017-03-03 16:00:00,1.0563,0.0003787520166477834,0.9671581087043428,0.44910537265695316,,,,,,
90013,107513,0.23487303383774316,0.153454251265078,0.10051056349450017,-0.012428047778942323,0.1996820319059004,-0.1320787410775151,0.5,0.5,0,11.501566017637973,2017-03-03 17:00:00,1.0552,-0.001041913426011773,1.4657333565345034,0.6248160217173393,,,,,,
90014,107514,0.41010572711037085,0.19700938182158975,0.12749091211109445,0.020408066230475853,0.1998864699562427,-0.131984390400399,0.0,1.0,0,10.570033034121156,2017-03-03 18:00:00,1.0562,0.0009472388697280497,0.8679589526909801,0.4086416422037795,,,,,,
90015,107515,0.7798432320802715,0.28762746845783255,0.18366744487944192,0.08665767417218238,0.20050848849709318,-0.13183308494785737,0.0,1.0,0,10.176264475906583,2017-03-03 19:00:00,1.0583,0.0019862858268460053,0.07711668182543008,0.038539243454601246,,,,,,
90016,107516,1.0355920967727184,0.3565126378223216,0.2265399094264012,0.1711129169992169,0.20144534840146802,-0.1316383831999228,0.0,1.0,0,7.858505564820931,2017-03-03 20:00:00,1.0599,0.0015107169335304704,-0.5537694183993018,-0.2700193638062507,,,,,,
90017,107517,1.29692775491693,0.4294766107251357,0.2720482625725369,0.2722980707268577,0.20271416457424274,-0.13139764465004097,0.0,1.0,0,5.424635159222654,2017-03-03 21:00:00,1.0616,0.0016026399847885592,-1.3054277737779216,-0.5734941024321029,,,,,,
90018,107518,1.3504708328381179,0.45716126248218697,0.2896439050671572,0.36768836626049844,0.2041038481874169,-0.13113925601976534,0.0,1.0,0,5.424635159222654,2017-03-03 22:00:00,1.06225,0.0006120959769230215,-1.580195317173592,-0.6584643557473654,,,,,,
90019,107519,1.2836977814731014,0.45687309079314636,0.28996479740995995,0.4461118619681204,0.20548445412423655,-0.13088077812591925,0.0,0.0,1,7.334383673831097,2017-03-03 23:00:00,1.06225,0.0,-0.7205124791830038,-0.3454397169872514,,,,,,
90020,107520,1.2151228022686054,0.45444364104597823,0.28895754303050014,0.5094814567242182,0.2068461412425191,-0.13062356017280138,0.0,0.0,1,7.684973264701987,2017-03-06 00:00:00,1.0622,-4.707100662205282e-05,-0.6357781826768836,-0.30759698105816813,,,,,,
90021,107521,0.9769985806129063,0.41125976399490727,0.26270804688059174,0.5427477382458202,0.20800064817641592,-0.13039324200877517,0.0,0.0,1,8.456303506116143,2017-03-06 01:00:00,1.0612,-0.0009418857247142988,-0.04473143999402751,-0.02236199144241746,,,,,,
90022,107522,0.8483804462942464,0.3896671913688812,0.2497576369029301,0.5603743750990112,0.209048924216138,-0.13017629076268644,0.0,0.0,1,9.496010592573539,2017-03-06 02:00:00,1.0607,-0.0004712757521599941,0.21294331212228457,0.10607114360453629,,,,,,
90023,107523,0.8215585692209059,0.3895985879088715,0.2501012765596805,0.5743199275811669,0.21009105332054914,-0.12995918907564133,0.0,0.0,1,9.820006941614636,2017-03-06 03:00:00,1.0607,0.0,0.20100817521141146,0.10016704965550471,,,,,,
90024,107524,0.7783506215856913,0.38524139241205696,0.2477870056171996,0.5833550695373967,0.21110724930678446,-0.12974463746975878,0.0,0.0,1,10.593651984706806,2017-03-06 04:00:00,1.0606,-9.428180839491512e-05,0.23663131765809453,0.11776664843898788,,,,,,
90025,107525,0.6638718852514345,0.36373667060435066,0.23484207275467667,0.5809235422181065,0.21201839091570546,-0.12954343566010543,0.0,0.0,1,10.161134357507844,2017-03-06 05:00:00,1.0601,-0.00047154242397757373,0.45546086894297133,0.2238736345251373,,,,,,
90026,107526,0.7051724986309851,0.3766287855057705,0.2431703532613792,0.5838372975596071,0.2129840756688099,-0.1293339557163915,0.0,0.0,1,12.01478934265205,2017-03-06 06:00:00,1.0604,0.0002829521358184497,0.30628121369974437,0.15195457803778423,,,,,,
90027,107527,0.6137723610666794,0.35944404340776986,0.23288318042414716,0.5782045577389053,0.21386495879509324,-0.12913512112550485,1.0,0.0,0,10.27638938249654,2017-03-06 07:00:00,1.06,-0.00037728730875760674,0.0800006725334832,0.03997901604044718,,,,,,
90028,107528,0.5836483377278211,0.35518951471481974,0.23057900527203617,0.5710812078554921,0.21472129190445338,-0.1289388106814644,1.0,0.0,0,5.225151211182898,2017-03-06 08:00:00,1.0599,-9.43440729035891e-05,0.10195387961710445,0.05093282861222237,,,,,,
90029,107529,1.0566666245147072,0.4668129997445563,0.30007661959833287,0.6126936236597436,0.21608896354058324,-0.12867204847374225,1.0,0.0,0,6.998065989567205,2017-03-06 09:00:00,1.0625,0.002450057765362605,-0.9806698742244784,-0.4544822276124787,,,,,,
90030,107530,0.5905757244374505,0.3678207472081747,0.23922298799585043,0.6037873741099705,0.21699136137030528,-0.1284673803442209,1.0,0.0,0,8.890669947424644,2017-03-06 10:00:00,1.0602,-0.0021670522448661513,-0.06518918431871867,-0.03258305415017815,,,,,,
90031,107531,0.39549693716493967,0.3249244604818833,0.2129759431481005,0.5772696342584842,0.21769043187804804,-0.1282895784046656,1.0,0.0,0,9.73118644117837,2017-03-06 11:00:00,1.0592,-0.00094366337096205,0.26244511864782893,0.1304745216938099,,,,,,
90032,107532,0.17457717695432304,0.273574976859747,0.18141756777906778,0.5325647671930934,0.21814821478379254,-0.12814401734413103,1.0,0.0,0,7.849120836974042,2017-03-06 12:00:00,1.058,-0.0011335727644989494,0.5918748301051693,0.28759040611839803,,,,,,
90033,107533,0.3560390422696867,0.3125049429851073,0.20574235298051732,0.5117815360949916,0.21878349866436475,-0.1279738605719442,0.5,0.5,0,8.047656857887635,2017-03-06 13:00:00,1.0589,0.0008503000181639754,0.35496038241698713,0.17563987932899483,,,,,,
90034,107534,0.5248699822724932,0.3513124964622577,0.23005351852502498,0.5107674468726532,0.21959473833678875,-0.12777914118212153,0.5,0.5,0,7.375991255685927,2017-03-06 14:00:00,1.0598,0.0008495776222530588,0.020791112922125876,0.010395182002990833,,,,,,
90035,107535,0.534109586633933,0.3556738439389232,0.23306889253204255,0.5112653897795395,0.22042167470625212,-0.12758153288743537,0.5,0.5,0,7.703006921293628,2017-03-06 15:00:00,1.0599,9.435297454751108e-05,-0.03320784157071799,-0.016602395107604306,,,,,,
90036,107536,0.5241186028890146,0.35573164960394354,0.2334215613762893,0.511159752880535,0.22124432249900813,-0.12738374532555674,0.5,0.5,0,8.667506516259055,2017-03-06 16:00:00,1.0599,0.0,-0.048581276330304846,-0.024285861849367207,,,,,,
90037,107537,0.2546026857839783,0.2957109271875854,0.19651453383774692,0.48465583943770046,0.22178486584866716,-0.1272236665722285,0.5,0.5,0,9.02312719621557,2017-03-06 17:00:00,1.0585,-0.0013217524582894435,0.4176150521465338,0.20582482435399907,,,,,,
90038,107538,0.131275354591203,0.26591779232441465,0.17825679562195657,0.44936723937569467,0.2221846643084531,-0.1270823001726299,0.0,1.0,0,8.583573434041305,2017-03-06 18:00:00,1.0578,-0.0006615319430402293,0.0366484307300059,0.018322164691211063,,,,,,
90039,107539,0.23726736992422173,0.28771678476966106,0.19195168779744592,0.4290902264899062,0.22268310957149404,-0.12692713515327428,0.0,1.0,0,7.457208550195384,2017-03-06 19:00:00,1.0583,0.00047256746779920233,-0.06487792561187966,-0.03242758923441602,,,,,,
