level_0,index,spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,LDN,NY,Asia,target,Date,CCY,logret,Predictions,erf_signal,scaled_signal,scaled_signal_erf,strat_returns,strat_returns_sum,strat_returns_erf,strat_returns_sum_erf
60057,77557,-0.30211207001875834,-0.8554615514574359,-1.0743817870839945,-0.2545915829533826,-0.8199258263476293,-1.02300957575717,0.5,0.5,0,-0.005939637877113033,2012-05-22 13:00:00,1.27615,0.0003526853103938965,1.0,0.4621171572600098,1.0,0.46211715726000985,0.0003526853103938965,-0.000979029272850568,0.00016298193304659165,-0.0004524262244440389
60058,77558,-0.44950627944883953,-0.890916217037383,-1.0976429931104361,-0.28893589568523254,-0.8207586077575074,-1.0236634867062806,0.5,0.5,0,-0.008464784101012937,2012-05-22 14:00:00,1.2749,-0.000979988710561791,1.0,0.4621171572600098,1.0,0.46211715726000985,-0.000979988710561791,-0.001959017983412359,-0.0004528695970717175,-0.0009052958215157564
60059,77559,-0.3664677920134634,-0.8760561269750574,-1.088469769883586,-0.3109286643896309,-0.8215145928817099,-1.0243035220357632,0.5,0.5,0,-0.013692627858842912,2012-05-22 15:00:00,1.27535,0.0003529065814492083,1.0,0.4621171572600098,1.0,0.46211715726000985,0.0003529065814492083,-0.0016061114019631506,0.00016308418619765625,-0.0007422116353181002
60060,77560,-0.2897596813339045,-0.861243890400364,-1.0793041015741525,-0.32269245434181765,-0.8221944470525232,-1.0249297071377066,0.5,0.5,0,-0.013201772765558242,2012-05-22 16:00:00,1.2758,0.0003527820823292505,1.0,0.4621171572600098,1.0,0.46211715726000985,0.0003527820823292505,-0.0012533293196339002,0.00016302665301826,-0.0005791849822998402
60061,77561,-0.5981316478343437,-0.9321297921117647,-1.1254468845089134,-0.3630641796630512,-0.8232210254832117,-1.025621281195933,0.5,0.5,0,-0.014074159968872887,2012-05-22 17:00:00,1.27335,-0.0019222099557685,1.0,0.4621171572600098,1.0,0.46211715726000985,-0.0019222099557685,-0.0031755392754024003,-0.0008882862004166285,-0.0014674711827164686
60062,77562,-0.5285224656155658,-0.9215736370913147,-1.1191136116106348,-0.39182385414390974,-0.8241909375455239,-1.0263030056266433,0.0,1.0,0,-0.011544824386657729,2012-05-22 18:00:00,1.27365,0.00023557126139561732,1.0,0.4621171572600098,1.0,0.46211715726000985,0.00023557126139561732,-0.002939968014006783,0.00010886152164829738,-0.0013586096610681713
60063,77563,-0.7264437481852885,-0.9701246907571811,-1.150925020077618,-0.43651970289132414,-0.8253958448935925,-1.0270295264617548,0.0,1.0,0,-0.011624359899306033,2012-05-22 19:00:00,1.27195,-0.0013356381621019429,1.0,0.4621171572600098,1.0,0.46211715726000985,-0.0013356381621019429,-0.004275606176108726,-0.000617221310598534,-0.0019758309716667055
60064,77564,-0.6910784315010989,-0.9683137754305635,-1.1502941979223316,-0.4725594247123618,-0.8265861902280093,-1.027754325177845,0.0,1.0,0,-0.006447169568056257,2012-05-22 20:00:00,1.27195,0.0,1.0,0.4621171572600098,1.0,0.46211715726000985,0.0,-0.004275606176108726,0.0,-0.0019758309716667055
60065,77565,-1.1503751900126453,-1.0772779570486468,-1.2211782425273578,-0.5493337779871279,-0.8283080441987739,-1.0285798268607504,0.0,1.0,0,-0.008113875628015785,2012-05-22 21:00:00,1.2682,-0.002952583685448901,1.0,0.4621171572600098,1.0,0.46211715726000985,-0.002952583685448901,-0.007228189861557627,-0.0013644395792919294,-0.003340270550958635
60066,77566,-1.066434940463151,-1.0692300352450106,-1.2166833539417239,-0.609095233244676,-0.8299816744501117,-1.029397954342786,0.0,1.0,0,-0.00728254623644313,2012-05-22 22:00:00,1.2684,0.0001576913982609951,1.0,0.4621171572600098,1.0,0.46211715726000985,0.0001576913982609951,-0.007070498463296632,7.287190068872712e-05,-0.0032673986502699077
60067,77567,-1.0820754747578958,-1.0818877047453432,-1.2255413291648318,-0.6636691501191219,-0.8317094083684364,-1.03022783966603,0.0,0.0,1,-0.006528858882463476,2012-05-22 23:00:00,1.2679,-0.0003942751302899172,1.0,0.4621171572600098,1.0,0.46211715726000985,-0.0003942751302899172,-0.007464773593586549,-0.00018220130238789654,-0.0034495999526578044
60068,77568,-1.0532277738009082,-1.0841688595164676,-1.2277173906378211,-0.7093979241036105,-0.8334398106596786,-1.0310599015149065,0.0,0.0,1,-0.007889821877277839,2012-05-23 00:00:00,1.26775,-0.00011831285877392242,1.0,0.4621171572600098,1.0,0.46211715726000985,-0.00011831285877392242,-0.007583086452360471,-5.4674401963910045e-05,-0.0035042743546217143
60069,77569,-1.2245010399956318,-1.1307547798627697,-1.2584966591980251,-0.7669296122548895,-0.8353912407372149,-1.0319351025783006,0.0,0.0,1,-0.0065399864486670595,2012-05-23 01:00:00,1.2661,-0.0013023661489209026,1.0,0.4621171572600098,1.0,0.46211715726000985,-0.0013023661489209026,-0.008885452601281374,-0.0006018457424509942,-0.004106120097072709
60070,77570,-1.2366745515170618,-1.1432272238376062,-1.2673226279891818,-0.8194007856007389,-0.8373943229957401,-1.032821952301564,0.0,0.0,1,-0.007602792620511625,2012-05-23 02:00:00,1.2656,-0.0003949915128180215,1.0,0.4621171572600098,1.0,0.46211715726000985,-0.0003949915128180215,-0.009280444114099395,-0.00018253235504529482,-0.004288652452118003
60071,77571,-0.9361708482544715,-1.0847663029980275,-1.230373634568511,-0.8369248810916168,-0.8390991692950839,-1.0336548831550718,0.0,0.0,1,-0.008037896416506471,2012-05-23 03:00:00,1.2675,0.0015001384519488235,1.0,0.4621171572600098,1.0,0.46211715726000985,0.0015001384519488235,-0.007780305662150572,0.0006932397169110222,-0.003595412735206981
60072,77572,-0.8585796768077372,-1.072280532153012,-1.2230111724371915,-0.8454036703896683,-0.8407340563590217,-1.0344763284926106,0.0,0.0,1,-0.00681136801008532,2012-05-23 04:00:00,1.26785,0.00027609600427805364,1.0,0.4621171572600098,1.0,0.46211715726000985,0.00027609600427805364,-0.007504209657872518,0.00012758870062782167,-0.0034678240345791594
60073,77573,-0.9564532174081131,-1.0982417896432866,-1.240446063347379,-0.8630266278113622,-0.8424888658009194,-1.035321812223959,0.0,0.0,1,-0.00788294600808738,2012-05-23 05:00:00,1.2669,-0.0007495808616088394,1.0,0.4621171572600098,1.0,0.46211715726000985,-0.0007495808616088394,-0.008253790519481358,-0.0003463941769031857,-0.003814218211482345
60074,77574,-0.8851455634913993,-1.0871968996371857,-1.2340303426968022,-0.8721821989853022,-0.8441805420067866,-1.0361571514460057,0.0,0.0,1,-0.008119017252043323,2012-05-23 06:00:00,1.2672,0.00023677045215397818,1.0,0.4621171572600098,1.0,0.46211715726000985,0.00023677045215397818,-0.00801702006732738,0.00010941568827256357,-0.0037048025232097816
60075,77575,-0.8056958030182829,-1.0732336200198316,-1.2257112326729687,-0.8730577407247085,-0.8457950727757432,-1.0369796351527578,1.0,0.0,0,-0.0072448306749842845,2012-05-23 07:00:00,1.2676,0.0003156067566042476,1.0,0.4621171572600098,1.0,0.46211715726000985,0.0003156067566042476,-0.007701413310723132,0.00014584729717400673,-0.0035589552260357747
60076,77576,-0.790253370570357,-1.0726120605080367,-1.2259805192210267,-0.8728541260268443,-0.847398646280147,-1.037801576145146,1.0,0.0,0,-0.009801471296751393,2012-05-23 08:00:00,1.26755,-3.944539771341682e-05,1.0,0.4621171572600098,1.0,0.46211715726000985,-3.944539771341682e-05,-0.007740858708436549,-1.8228395058314674e-05,-0.003577183621094089
60077,77577,-0.9459023369441517,-1.1104033818043342,-1.2510418643204206,-0.8883826845517592,-0.849180634230362,-1.0386584750509849,1.0,0.0,0,-0.007221680461132321,2012-05-23 09:00:00,1.2662,-0.001065614309026186,1.0,0.4621171572600098,1.0,0.46211715726000985,-0.001065614309026186,-0.008806473017462735,-0.0004924386552227708,-0.00406962227631686
60078,77578,-1.1183351831854542,-1.153987798856683,-1.2798984173998886,-0.9194219975303319,-0.8511685889564717,-1.039555726129599,1.0,0.0,0,-0.005514683393269784,2012-05-23 10:00:00,1.26465,-0.0012248850732317351,1.0,0.4621171572600098,1.0,0.46211715726000985,-0.0012248850732317351,-0.01003135809069447,-0.0005660404080120684,-0.004635662684328929
60079,77579,-1.1958861708104307,-1.1782327385174198,-1.2963363634880514,-0.9548946168839266,-0.8532660580899638,-1.0404755027735582,1.0,0.0,0,-0.006616374842865522,2012-05-23 11:00:00,1.26375,-0.0007119127021132933,1.0,0.4621171572600098,1.0,0.46211715726000985,-0.0007119127021132933,-0.010743270792807763,-0.00032898707411788727,-0.0049646497584468164
60080,77580,-0.83150114821244,-1.1034294711784167,-1.2488769604834433,-0.951130016654985,-0.8549842917675229,-1.0413262841854019,1.0,0.0,0,-0.008322812785741193,2012-05-23 12:00:00,1.2662,0.0019367977753450285,1.0,0.4621171572600098,1.0,0.46211715726000985,0.0019367977753450285,-0.008806473017462735,0.0008950274821299558,-0.00406962227631686
60081,77581,-0.7259195805199918,-1.0820471580950985,-1.2357805139919484,-0.938016493564732,-0.8565886943954015,-1.0421573529491948,0.5,0.5,0,-0.006491216143151333,2012-05-23 13:00:00,1.26685,0.0005132153050804443,1.0,0.4621171572600098,1.0,0.46211715726000985,0.0005132153050804443,-0.00829325771238229,0.00023716559784610363,-0.0038324566784707567
60082,77582,-0.646158684036816,-1.0651664095540907,-1.2255543569297735,-0.9191296811387132,-0.8581020969441164,-1.04297284246508,0.5,0.5,0,-0.0055507239495706665,2012-05-23 14:00:00,1.26735,0.00039460185185691277,1.0,0.4621171572600098,1.0,0.46211715726000985,0.00039460185185691277,-0.007898655860525378,0.00018235228602965208,-0.0036501043924411047
60083,77583,-0.9960247689059477,-1.1443673701675485,-1.2773140613013731,-0.9370688468348696,-0.8599985244980042,-1.0438615249773424,0.5,0.5,0,-0.00019867681308281904,2012-05-23 15:00:00,1.2646,-0.0021722396424506962,1.0,0.4621171572600098,1.0,0.46211715726000985,-0.0021722396424506962,-0.010070895502976074,-0.001003829208456816,-0.004653933600897921
