level_0,index,spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,LDN,NY,Asia,target,Date,CCY,logret,Predictions,erf_signal,scaled_signal,scaled_signal_erf,strat_returns,strat_returns_sum,strat_returns_erf,strat_returns_sum_erf
20005,37505,-0.1674951296678792,-0.8142964125070455,-1.5615145969674118,0.14585740436856645,-1.2865155610284131,-2.4748207782462206,0.5,0.5,0,0.0005912412013946945,2005-12-28 17:00:00,1.1874,-0.0033210750440828,-1.0,-0.4621171572600098,,,,,,
20006,37506,-0.7661042282565294,-0.9521433621112829,-1.643616331446935,0.04469958096220247,-1.2868270866569484,-2.4744833345915755,0.0,1.0,0,0.000675989716899107,2005-12-28 18:00:00,1.1836,-0.003205401310520467,-1.0,-0.4621171572600098,,,,,,
20007,37507,-0.802984306132704,-0.9713727793004073,-1.6551548413271706,-0.04773380623050499,-1.2872272001549916,-2.474164153277236,0.0,1.0,0,0.0013096472161918627,2005-12-28 19:00:00,1.18305,-0.00046479201394503117,-1.0,-0.4621171572600098,,,,,,
20008,37508,-0.8008209737142505,-0.9814495106110012,-1.6612600013717078,-0.12881189580127353,-1.287671917405709,-2.4738547838575,0.0,1.0,0,0.0012668920613403646,2005-12-28 20:00:00,1.18275,-0.00025361400085213703,-1.0,-0.4621171572600098,,,,,,
20009,37509,-0.67237427259356,-0.9624059280847154,-1.6500118716278764,-0.18757923995578302,-1.2880225758019679,-2.4735283375073114,0.0,1.0,0,0.0005914160361638567,2005-12-28 21:00:00,1.18325,0.00042265427509988185,-1.0,-0.4621171572600098,,,,,,
20010,37510,-0.6358727958979131,-0.9616049625143278,-1.6496160222086222,-0.2358470270841843,-1.2883664162452413,-2.4732016488385886,0.0,1.0,0,0.0003378521084545185,2005-12-28 22:00:00,1.18325,0.0,-1.0,-0.4621171572600098,,,,,,
20011,37511,-0.5225832392720666,-0.9426270709224075,-1.6383799279001334,-0.2673670966639871,-1.2886170827351127,-2.4728579353590394,0.0,0.0,1,0.0002110105302084398,2005-12-28 23:00:00,1.18375,0.0004224757139307811,-1.0,-0.4621171572600098,,,,,,
20012,37512,-0.3530552533311458,-0.9091734621654796,-1.6184857308813774,-0.27862057081656,-1.288706234266792,-2.472483836576258,0.0,0.0,1,-0.0008017385496020034,2005-12-29 00:00:00,1.18465,0.0007600067921978149,-1.0,-0.4621171572600098,,,,,,
20013,37513,-0.21921507908853433,-0.8812807833444419,-1.6018622809921337,-0.275535736070064,-1.2886612241584168,-2.4720844674391986,0.0,0.0,1,-0.0005064145955627529,2005-12-29 01:00:00,1.1854,0.0006328980612519131,-1.0,-0.4621171572600098,,,,,,
20014,37514,-0.2643933888187336,-0.8916578131961753,-1.608016958045843,-0.27744055315196303,-1.2886646913672357,-2.4716951303481784,0.0,0.0,1,0.0016026996260669014,2005-12-29 02:00:00,1.1851,-0.00025311115933482337,-1.0,-0.4621171572600098,,,,,,
20015,37515,-0.347365891229253,-0.9110912270309312,-1.6195843176843852,-0.28746234000144943,-1.2887594121378234,-2.4713241846942817,0.0,0.0,1,0.0021082821099772343,2005-12-29 03:00:00,1.18455,-0.00046420358270332635,-1.0,-0.4621171572600098,,,,,,
20016,37516,-0.33605280999379733,-0.9104638269052802,-1.6192188506830067,-0.2953563741557717,-1.288849535148148,-2.470953131197962,0.0,0.0,1,0.0029921846291550936,2005-12-29 04:00:00,1.18455,0.0,-1.0,-0.4621171572600098,,,,,,
20017,37517,-0.3095405979907386,-0.9062030413349965,-1.6166864442824544,-0.2998804826478765,-1.2889178187497063,-2.4705786172830932,0.0,0.0,1,0.0017283174288484594,2005-12-29 05:00:00,1.18465,8.441668078623675e-05,-1.0,-0.4621171572600098,,,,,,
20018,37518,-0.22802990756430544,-0.889231138293834,-1.6065715823076732,-0.296011269137044,-1.2889039715550337,-2.470188917607827,0.0,0.0,1,0.00197965652336934,2005-12-29 06:00:00,1.1851,0.0003797869019170896,-1.0,-0.4621171572600098,,,,,,
20019,37519,-0.09469232156188383,-0.8595890672842925,-1.5888822231904114,-0.27961751878524227,-1.288748235907312,-2.4697723410446772,1.0,0.0,0,-0.0003793067161692906,2005-12-29 07:00:00,1.1859,0.0006748207763465075,-1.0,-0.4621171572600098,,,,,,
20020,37520,0.014551878119063522,-0.833675331549574,-1.5733757679267157,-0.25451637925618203,-1.2884691549904608,-2.4693323089463872,1.0,0.0,0,-0.0010962139557995118,2005-12-29 08:00:00,1.1866,0.0005900948537934657,-1.0,-0.4621171572600098,,,,,,
20021,37521,-0.004047223362898438,-0.8351092025559058,-1.5741333767811712,-0.234283644780776,-1.2881974313368971,-2.4688940159882447,1.0,0.0,0,-0.0010134708016658095,2005-12-29 09:00:00,1.18655,-4.2138086515819406e-05,-1.0,-0.4621171572600098,,,,,,
20022,37522,-0.32130509783418243,-0.9037924660388028,-1.6149693873714033,-0.24773307507521414,-1.288252697304344,-2.468519438951969,1.0,0.0,0,-0.0017734993247423597,2005-12-29 10:00:00,1.18465,-0.0016025644455412436,-1.0,-0.4621171572600098,,,,,,
20023,37523,-0.22864510285670472,-0.8850101320995626,-1.603775423625723,-0.25051065705409953,-1.2882173172873088,-2.4681280147592197,1.0,0.0,0,-0.0005068209763426962,2005-12-29 11:00:00,1.18515,0.0004219765443660151,-1.0,-0.4621171572600098,,,,,,
20024,37524,-0.38588048018218657,-0.9208148148094377,-1.6250834083844237,-0.26850457367209923,-1.288351306433435,-2.467770023654212,1.0,0.0,0,-0.0027067049724398317,2005-12-29 12:00:00,1.18415,-0.0008441312281093072,-1.0,-0.4621171572600098,,,,,,
20025,37525,-0.4199825066786306,-0.9310595340972728,-1.631208984931045,-0.28781105100768223,-1.2885322004447428,-2.4674219367072596,0.5,0.5,0,-0.003301590300665712,2005-12-29 13:00:00,1.18385,-0.0002533783797339373,-1.0,-0.4621171572600098,,,,,,
20026,37526,-0.509675565940121,-0.9540002354043946,-1.6449114772195168,-0.31378107458318866,-1.288820044735254,-2.4670954565783676,0.5,0.5,0,-0.0025814110523991783,2005-12-29 14:00:00,1.1832,-0.0005492068324186028,-1.0,-0.4621171572600098,,,,,,
20027,37527,-0.5134091495460659,-0.9586932705089007,-1.6477723785236638,-0.33719660045354966,-1.2891274901072236,-2.466773788808597,0.5,0.5,0,-0.004357121045295902,2005-12-29 15:00:00,1.18305,-0.00012678288448050856,-1.0,-0.4621171572600098,,,,,,
20028,37528,-0.24957402158792896,-0.9033966045261077,-1.614900268335826,-0.3320299978156864,-1.2891692453071923,-2.4664016983502606,0.5,0.5,0,-0.00037991515685232137,2005-12-29 16:00:00,1.18455,0.001267106099590104,-1.0,-0.4621171572600098,,,,,,
20029,37529,-0.22196698870614973,-0.8973468091033551,-1.61129154224672,-0.32491742611110525,-1.2891809389775457,-2.466024494481905,0.5,0.5,0,-0.0008869929410919891,2005-12-29 17:00:00,1.1847,0.0001266223490138385,-1.0,-0.4621171572600098,,,,,,
20030,37530,-0.28523316279496247,-0.911303873199718,-1.619592796558906,-0.3250203162657912,-1.289257884465142,-2.4656605857424068,0.0,1.0,0,-0.0008450585705923369,2005-12-29 18:00:00,1.1843,-0.0003376952332642125,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.0003376952332642125,0.0003376952332642125,0.0001560547612163138,0.0001560547612163138
20031,37531,-0.3525606710577208,-0.9270338788351312,-1.628968403131799,-0.33187817396372626,-1.2894081422893366,-2.4653116094639675,0.0,1.0,0,-0.0010137704678321352,2005-12-29 19:00:00,1.18385,-0.0003800434984406187,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.0003800434984406187,0.0007177387317048312,0.0001756246211345277,0.0003316793823508415
20032,37532,-0.2695116691846974,-0.9100083363163226,-1.618854058760838,-0.32988100680925136,-1.2894755356679015,-2.4649474355104726,0.0,1.0,0,-0.0006754760251765119,2005-12-29 20:00:00,1.1843,0.0003800434984406187,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.0003800434984406187,0.00033769523326421247,-0.0001756246211345277,0.0001560547612163138
20033,37533,-0.19168913261595863,-0.8930374545065929,-1.6087493841666982,-0.3205801616243992,-1.289460799049418,-2.464568104799017,0.0,1.0,0,0.0008020770001731754,2005-12-29 21:00:00,1.18475,0.0003798991202483837,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.0003798991202483837,-4.220388698417121e-05,-0.00017555790149476172,-1.9503140278447908e-05
20034,37534,-0.32184646441263487,-0.9215559236470419,-1.6257132933860996,-0.3253055194009877,-1.289580630071201,-2.464215457257371,0.0,1.0,0,0.0006331652139517325,2005-12-29 22:00:00,1.18395,-0.000675476025176508,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.000675476025176508,0.0006332721381923367,0.0003121490605518587,0.00029264592027341077
20035,37535,-0.2811447008337699,-0.913640006989249,-1.621017061533605,-0.32556903466886394,-1.2896610530859616,-2.463855994183408,0.0,0.0,1,-0.001055498187540558,2005-12-29 23:00:00,1.18415,0.00016891178622144287,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.00016891178622144287,0.00046436035197089387,-7.805703447636367e-05,0.00021458888579704708
20036,37536,-0.15353421572003847,-0.8857592892151696,-1.6044211609450534,-0.31333232671755856,-1.2896073930373921,-2.463471349114827,0.0,0.0,1,-0.0005911663038477323,2005-12-30 00:00:00,1.1849,0.0006331652139517362,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.0006331652139517362,-0.00016880486198084233,-0.00029259650874730226,-7.800762295025518e-05
20037,37537,-0.2288673768125644,-0.9015778918781475,-1.6138097147016162,-0.31003720940885937,-1.2896281723221097,-2.463101689094332,0.0,0.0,1,-0.00037997931680941807,2005-12-30 01:00:00,1.18445,-0.00037985101855853015,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.00037985101855853015,0.00021104615657768783,0.0001755356728785872,9.752804992833202e-05
20038,37538,-0.21784022393370064,-0.8991750638411721,-1.6123694353892022,-0.3061097688138354,-1.2896363443523156,-2.4627302685482415,0.0,0.0,1,-0.0017293380103304314,2005-12-30 02:00:00,1.1845,4.221279470442707e-05,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-4.221279470442707e-05,0.00016883336187326076,-1.9507256688810237e-05,7.802079323952179e-05
20039,37539,0.10191696720148151,-0.8277332190929314,-1.5698193961152622,-0.27120365149793757,-1.2893037536741443,-2.4622936235778625,0.0,0.0,1,-0.0029528410892769898,2005-12-30 03:00:00,1.18645,0.001644910638926328,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.001644910638926328,-0.0014760772770530672,-0.0007601414284073812,-0.0006821206351678594
20040,37540,0.18294472305567494,-0.8055664728808668,-1.5565130861014123,-0.23242801615913192,-1.2888666910832134,-2.461836998903873,0.0,0.0,1,-0.0038366722864872117,2005-12-30 04:00:00,1.18705,0.0005055824839103329,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.0005055824839103329,-0.0019816597609634,-0.0002336383402250977,-0.0009157589753929572
20041,37541,0.3499287566722562,-0.7634822318205342,-1.5313200170357035,-0.18170429959956416,-1.2882310632975473,-2.4613420820395717,0.0,0.0,1,-0.0033751034021912464,2005-12-30 05:00:00,1.1882,0.0009683191999640961,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.0009683191999640961,-0.0029499789609274962,-0.00044747691600769513,-0.0013632358914006523
20042,37542,0.15021485920756722,-0.8014774166925596,-1.553744127201698,-0.156485461692739,-1.287778716014843,-2.460882429130973,0.0,0.0,1,-0.004259004097528777,2005-12-30 06:00:00,1.18715,-0.0008840802983895445,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.0008840802983895445,-0.0020658986625379516,0.0004085486742813576,-0.0009546872171192946
20043,37543,0.31435308258585737,-0.761222522173258,-1.529638330400493,-0.11787466416387272,-1.2871365863626008,-2.4603861758231313,1.0,0.0,0,-0.001518667239782782,2005-12-30 07:00:00,1.18825,0.000926159870867388,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.000926159870867388,-0.0029920585334053396,-0.0004279943666935352,-0.0013826815838128299
20044,37544,-0.051327020280131905,-0.8373768506001945,-1.5747725511041628,-0.11959766032043787,-1.2868591934941835,-2.459960222614539,1.0,0.0,0,-4.218608281742286e-05,2005-12-30 08:00:00,1.18615,-0.0017688683857451648,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.0017688683857451648,-0.0012231901476601748,0.0008174244299876581,-0.0005652571538251718
20045,37545,-0.19827065482567366,-0.8696832818945408,-1.5939090559486708,-0.13535301324673887,-1.28673599397785,-2.4595643380488186,1.0,0.0,0,0.0012666780953886308,2005-12-30 09:00:00,1.18525,-0.0007590453261460406,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.0007590453261460406,-0.00046414482151413416,0.0003507678683501053,-0.0002144892854750665
20046,37546,-0.48294670407526236,-0.9345883612043805,-1.6324908751734224,-0.17709460462965776,-1.2869211035798855,-2.4592284671864895,1.0,0.0,0,0.0012671060995901,2005-12-30 10:00:00,1.18345,-0.0015198212914075413,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.0015198212914075413,0.0010556764698934071,0.0007023354947284901,0.00048784620925342357
20047,37547,-0.5232172222994058,-0.9484159911382555,-1.6407594502706635,-0.2177535845178751,-1.2871699325776425,-2.458905747928291,1.0,0.0,0,-0.00012674538980620266,2005-12-30 11:00:00,1.18305,-0.0003380519787105352,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.0003380519787105352,0.0013937284486039423,0.0001562196194078339,0.0006440658286612574
20048,37548,-0.4161177867666121,-0.9294967506853357,-1.6295577114099393,-0.24301443865825134,-1.2873264440959293,-2.4585661243123864,1.0,0.0,0,0.0022420111339443403,2005-12-30 12:00:00,1.18355,0.0004225471202903564,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.0004225471202903564,0.000971181328313586,-0.00019526627403698292,0.0004487995546242745
20049,37549,-0.8704037738291286,-1.0341760883583835,-1.6918823671960193,-0.3100650718458943,-1.2879787946060628,-2.4583230226149335,0.5,0.5,0,0.0029211934153330586,2005-12-30 13:00:00,1.18065,-0.0024532623758310728,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.0024532623758310728,0.0034244437041446585,0.0011336946351319932,0.0015824941897562678
20050,37550,-1.046049286198836,-1.0822066999669384,-1.720635274296761,-0.38662587369869234,-1.2888548145026728,-2.4581245151024995,0.5,0.5,0,0.0021586853105614555,2005-12-30 14:00:00,1.1793,-0.0011440921606444832,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.0011440921606444832,0.004568535864789142,0.0005287046169204911,0.002111198806676759
20051,37551,-0.8799505947719913,-1.055603208159328,-1.7050415066083406,-0.4380226376817756,-1.2895983940755018,-2.457902144387043,0.5,0.5,0,0.002667289203868075,2005-12-30 15:00:00,1.18,0.0005933963637860251,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.0005933963637860251,0.0039751395010031165,-0.0002742186407612246,0.0018369801659155346
20052,37552,-0.9382980672250236,-1.0763190477593396,-1.7175656788945548,-0.4894268947530066,-1.2904352599382474,-2.4576993065486548,0.5,0.5,0,-0.0020286554440543426,2005-12-30 16:00:00,1.1794,-0.0005086038933066195,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.0005086038933066195,0.004483743394309736,0.00023503458534622834,0.002072014751261763
20053,37553,-0.10792124142561446,-0.8989685350768937,-1.6122745472175157,-0.45332609004358965,-1.290423170294626,-2.457334331431434,0.5,0.5,0,-0.0008454872623721334,2005-12-30 17:00:00,1.18425,0.004103828237457419,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.004103828237457419,0.00037991515685231736,-0.001896449438977179,0.00017556531228458397
20054,37554,-0.281571114091688,-0.9347149566961872,-1.6335254325537567,-0.43892903229323926,-1.2905801527121687,-2.457002562110853,0.0,1.0,0,-0.0008034676402214648,2005-12-30 18:00:00,1.18325,-0.0008447730175038802,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.0008447730175038802,0.0012246881743561977,0.00039038410537885367,0.0005659494176634376
20055,37555,-0.34575114385054295,-0.9485497358563828,-1.6417882121821799,-0.4328377778045073,-1.290801067186639,-2.456683922529337,0.0,1.0,0,-0.0008032977918488761,2005-12-30 19:00:00,1.18285,-0.0003381091279409665,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.0003381091279409665,0.0015627973022971642,0.0001562460290477404,0.000722195446711178
20056,37556,-0.2998718795325295,-0.9387461185314994,-1.6360059183500575,-0.423197247299142,-1.2909730326760696,-2.4563567584450907,0.0,1.0,0,-0.001056345565449899,2005-12-30 20:00:00,1.1831,0.00021133160120082042,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.00021133160120082042,0.0013514657010963438,-9.765995878612922e-05,0.0006245354879250488
20057,37557,-0.15878533813563445,-0.9071777013266422,-1.6172637650567323,-0.40101818797763333,-1.2909928488673477,-2.4560011119016907,0.0,1.0,0,-0.0024081635668875036,2005-12-30 21:00:00,1.18395,0.000718193562904007,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.000718193562904007,0.0006332721381923367,-0.0003318895676516378,0.00029264592027341104
20058,37558,-0.009543100491261253,-0.8720942630304592,-1.5963881029534028,-0.36693513095148034,-1.2908445713075183,-2.4556137484588416,0.0,1.0,0,-0.0024081635668875036,2005-12-30 22:00:00,1.1849,0.0008020770001731793,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.0008020770001731793,-0.00016880486198084254,-0.00037065354322366606,-7.800762295025502e-05
20059,37559,-0.023139833073816847,-0.8716327243129844,-1.5960581079111475,-0.3383275754733247,-1.2906937770241798,-2.4552263786906163,0.0,0.0,1,-0.001775748817710674,2005-12-30 23:00:00,1.1849,0.0,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.0,-0.00016880486198084254,-0.0,-7.800762295025502e-05
20060,37560,-0.2383629892820389,-0.9165746334295298,-1.6227310488414421,-0.33434081568636737,-1.290756390375119,-2.4548806034944946,0.0,0.0,1,-3.469446951953614e-18,2006-01-02 00:00:00,1.18365,-0.0010554981875405542,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,0.0010554981875405542,0.0008866933255597117,0.0004877638219193337,0.0004097561989690787
20061,37561,-0.21957743069285462,-0.9123344816744109,-1.6202143920536425,-0.3290128890823236,-1.2907973556581032,-2.454531385995817,0.0,0.0,1,0.0018563056421068112,2006-01-02 01:00:00,1.18375,8.448086513429542e-05,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-8.448086513429542e-05,0.0008022124604254163,-3.904005723872688e-05,0.0003707161417303518
20062,37562,-0.1691642815068172,-0.9008467898351431,-1.61338185610137,-0.3193786946108391,-1.290782319852723,-2.454172084858811,0.0,0.0,1,0.0022770408320521816,2006-01-02 02:00:00,1.18405,0.00025339978174274136,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.00025339978174274136,0.0005488126786826749,-0.00011710038678926258,0.0002536157549410892
20063,37563,-0.11339770810660489,-0.8875796808910696,-1.605475849964584,-0.3054032062642829,-1.2907031464288794,-2.453801063912979,0.0,0.0,1,0.0030370799908515343,2006-01-02 03:00:00,1.1844,0.00029555194540531465,-1.0,-0.4621171572600098,-1.0,-0.46211715726000985,-0.00029555194540531465,0.00025326073327736027,-0.00013657962483336962,0.00011703613010771957
