,index,spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,LDN,NY,Asia,target,Date,CCY,logret
94519,112019,0.08972480725847538,0.6655969825864043,1.3785397241949808,0.16342886534453407,0.9470648781233699,2.142815593949257,1.0,0.0,0,10.191295579325404,2017-11-22 11:00:00,1.175,-0.0005955672954360558
94520,112020,0.14404953241135474,0.6770546951780594,1.3848022444941734,0.1671137515904222,0.947167991243166,2.142442970734853,1.0,0.0,0,10.571042962742645,2017-11-22 12:00:00,1.1753,0.00025528656054907284
94521,112021,-0.05049859066214317,0.6365243322814169,1.3628606109350134,0.15101418967400565,0.9470976281394234,2.1420411731486295,0.5,0.5,0,9.912562124824737,2017-11-22 13:00:00,1.1743,-0.0008512087677730594
94522,112022,0.10682809087055267,0.6680573599218637,1.3799803304258547,0.15250201550730758,0.9471613053247607,2.1416628955422246,0.5,0.5,0,6.941264062398127,2017-11-22 14:00:00,1.1751,0.0006810249688599668
94523,112023,0.5753007251864597,0.7674532358577193,1.4339599163913113,0.20050188047122094,0.9476469574990788,2.1413577738064142,0.5,0.5,0,7.470400447397398,2017-11-22 15:00:00,1.1776,0.0021252186347164304
94524,112024,0.7323439146437041,0.8065902222623006,1.4553588581172754,0.25856005466095716,0.9482959179865215,2.141081788537035,0.5,0.5,0,8.13648263957535,2017-11-22 16:00:00,1.1786,0.0008488244292012559
94525,112025,0.7494890290002634,0.8176274158869618,1.461557731544248,0.3116423305099531,0.9489877520080375,2.140814412362859,0.5,0.5,0,6.61582513334017,2017-11-22 17:00:00,1.1789,0.0002545068942687856
94526,112026,0.8244406396165983,0.8406281696964026,1.4742580777181948,0.3661792753219755,0.9497731225777652,2.1405643906206886,0.0,1.0,0,6.726339472303822,2017-11-22 18:00:00,1.1795,0.0005088195496479042
94527,112027,0.8590664013763236,0.855565052656228,1.482610028501224,0.41806064716407454,0.9506172136707862,2.1403258379906496,0.0,1.0,0,4.565416511681394,2017-11-22 19:00:00,1.1799,0.00033906925814378147
94528,112028,1.309143831350115,0.958449712641694,1.5386848103605855,0.5090753427702294,0.9518939146262695,2.140162996025711,0.0,1.0,0,3.6996836794578587,2017-11-22 20:00:00,1.1825,0.002201152260214612
