level_0,index,spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,LDN,NY,Asia,target,Date,CCY,logret,Predictions,erf_signal,scaled_signal,scaled_signal_erf,strat_returns,strat_returns_sum,strat_returns_erf,strat_returns_sum_erf
80005,97505,-0.03479804710825549,-0.27400400608608766,-1.1042694718618504,0.6345751351022765,-0.6937770018375324,-1.7903892138140765,0.5,0.5,0,-0.011117300577746944,2015-07-29 17:00:00,1.10235,-0.0006348054987822678,-1.0,-0.4621171572600098,,,,,,
80006,97506,0.21148414569476828,-0.23191062317829886,-1.0822596821719288,0.6133726979909303,-0.6927053538426409,-1.7900224789048678,0.0,1.0,0,-0.011929295044046148,2015-07-29 18:00:00,1.1035,0.0010426820538011472,-1.0,-0.4621171572600098,,,,,,
80007,97507,0.4506816730804223,-0.18812167199737143,-1.0593261742212663,0.6176912654967059,-0.6914492949103163,-1.7896288295824152,0.0,1.0,0,-0.008254521843980872,2015-07-29 19:00:00,1.1047,0.0010868581814384296,-1.0,-0.4621171572600098,,,,,,
80008,97508,-0.2865126891488991,-0.3265516096686998,-1.1304166372543039,0.5488078363772195,-0.6908004869767942,-1.78932033214071,0.0,1.0,0,-0.004471626359557224,2015-07-29 20:00:00,1.1009,-0.0034457778018719964,-1.0,-0.4621171572600098,,,,,,
80009,97509,-0.7581557214716971,-0.4226729752052415,-1.179829268524803,0.4413233125767568,-0.6905718975204299,-1.7890710380377184,0.0,1.0,0,-0.0046541423671646875,2015-07-29 21:00:00,1.09825,-0.002410023220468557,-1.0,-0.4621171572600098,,,,,,
80010,97510,-0.6753383806725151,-0.41834598091778935,-1.1775018095227332,0.3540086521489953,-0.6903253170622257,-1.7888192202584232,0.0,1.0,0,-0.004198810422315791,2015-07-29 22:00:00,1.09835,9.104980430581222e-05,-1.0,-0.4621171572600098,,,,,,
80011,97511,-0.7168571554157134,-0.4358841151000797,-1.1864561193400958,0.27216815740852224,-0.6901557125294119,-1.7885783236534776,0.0,0.0,1,-0.005291741740386116,2015-07-29 23:00:00,1.09785,-0.0004553319448488968,-1.0,-0.4621171572600098,,,,,,
80012,97512,-0.4515405238928667,-0.395098502675931,-1.16532603271813,0.22513965461352922,-0.6898096037136467,-1.788312494685257,0.0,0.0,1,-0.0037405389841010245,2015-07-30 00:00:00,1.09895,0.0010014567479370298,-1.0,-0.4621171572600098,,,,,,
80013,97513,-0.5704633382994757,-0.4236342851979242,-1.1799284796797378,0.17109472660917951,-0.6895887469657643,-1.7880643334838973,0.0,0.0,1,-0.0027846905762804602,2015-07-30 01:00:00,1.09815,-0.0007282327025214946,-1.0,-0.4621171572600098,,,,,,
80014,97514,-0.7896818376778292,-0.47211153983295745,-1.2048570009278854,0.10098290203162505,-0.6895789444068515,-1.7878461148964278,0.0,0.0,1,-0.0027840551060323987,2015-07-30 02:00:00,1.0968,-0.0012300965126567087,-1.0,-0.4621171572600098,,,,,,
80015,97515,-0.6901149265175229,-0.46216755191699677,-1.1996910839265216,0.04789217564290885,-0.6895255406321629,-1.787621951215382,0.0,0.0,1,-0.0030112259271440484,2015-07-30 03:00:00,1.09705,0.00022790983985433722,-1.0,-0.4621171572600098,,,,,,
80016,97516,-0.5510522409155275,-0.44314984825073256,-1.1898306486293637,0.013644996820230224,-0.6893894194711668,-1.7873862597944752,0.0,0.0,1,-0.002281126952936488,2015-07-30 04:00:00,1.09755,0.00045566391018972424,-1.0,-0.4621171572600098,,,,,,
80017,97517,-0.5856768574326131,-0.4551471598820795,-1.1959533839193432,-0.021021100825857574,-0.689305604147294,-1.7871580921366148,0.0,0.0,1,-0.002691423288330913,2015-07-30 05:00:00,1.0972,-0.00031894293470056956,-1.0,-0.4621171572600098,,,,,,
80018,97518,-0.48487513829708717,-0.4416129646748739,-1.188915130931577,-0.04277982072772488,-0.6891630360451836,-1.786921763794643,0.0,0.0,1,-0.0034690558799309462,2015-07-30 06:00:00,1.09755,0.00031894293470056956,-1.0,-0.4621171572600098,,,,,,
80019,97519,-0.5067032954156393,-0.4499720490226958,-1.1931581595691774,-0.06516309780432644,-0.6890570265787853,-1.7866907202642317,1.0,0.0,0,-0.0010492941038930947,2015-07-30 07:00:00,1.0973,-0.00022780600139531149,-1.0,-0.4621171572600098,,,,,,
80020,97520,-0.6240863898743529,-0.47651612134733395,-1.2067942013476003,-0.09745033933444788,-0.6890662562344038,-1.7864761399855453,1.0,0.0,0,-0.0025574293520606306,2015-07-30 08:00:00,1.09655,-0.0006837295432394197,-1.0,-0.4621171572600098,,,,,,
