level_0,index,spot_v_HF,spot_v_MF,spot_v_LF,HF_ema_diff,MF_ema_diff,LF_ema_diff,LDN,NY,Asia,target,Date,CCY,logret,Predictions,erf_signal,scaled_signal,scaled_signal_erf,strat_returns,strat_returns_sum,strat_returns_erf,strat_returns_sum_erf
50005,67505,0.668749423658165,1.3746967223387232,0.586270591415435,0.8479999259179878,0.8760279982953681,-0.8331711515235942,0.5,0.5,0,0.007355074573922593,2010-10-13 17:00:00,1.39625,7.162297668156237e-05,-1.0,-0.4621171572600098,,,,,,
50006,67506,0.5495524398858312,1.3504266126597604,0.5728973571030765,0.8342311012988074,0.8773830203823001,-0.8319683223236455,0.0,1.0,0,0.007810450018936932,2010-10-13 18:00:00,1.39525,-0.0007164607148674729,-1.0,-0.4621171572600098,,,,,,
50007,67507,0.6739771753093907,1.3759115421896744,0.5884549652263842,0.8341232435317003,0.8788554681932311,-0.8307482012145759,0.0,1.0,0,0.006566761642006369,2010-10-13 19:00:00,1.3965,0.0008954957166885101,-1.0,-0.4621171572600098,,,,,,
50008,67508,0.6484801207247304,1.3715120335184627,0.5866494544807532,0.8316842017451659,0.8803018624278178,-0.8295316225368508,0.0,1.0,0,0.008206125684723897,2010-10-13 20:00:00,1.3964,-7.161015435047657e-05,-1.0,-0.4621171572600098,,,,,,
50009,67509,0.5562200894970112,1.3527883244529995,0.5764937322040677,0.8207800267831827,0.8816538759097681,-0.8283285962552476,0.0,1.0,0,0.008771360522059068,2010-10-13 21:00:00,1.39565,-0.000537239675535317,-1.0,-0.4621171572600098,,,,,,
50010,67510,0.600894970898888,1.3617311505259675,0.5824179830188688,0.8155072833872727,0.8830442585670124,-0.8271198348447193,0.0,1.0,0,0.008416297317079047,2010-10-13 22:00:00,1.39615,0.00035819185138319387,-1.0,-0.4621171572600098,,,,,,
50011,67511,0.5899047414254857,1.3596084247005455,0.5819106262657476,0.8098514844266675,0.884419906820891,-0.8259130538974845,0.0,0.0,1,0.0078124003874811,2010-10-13 23:00:00,1.39615,0.0,1.0,0.4621171572600098,,,,,,
50012,67512,0.579385332843102,1.357493814929365,0.581403612034299,0.8038888114561494,0.8857809407615033,-0.824708249852728,0.0,0.0,1,0.0031419620249252818,2010-10-14 00:00:00,1.39615,0.0,1.0,0.4621171572600098,,,,,,
50013,67513,0.7848550447698689,1.4006314248329936,0.6072495030061758,0.8183344579977357,0.8873437578856864,-0.823473826567191,0.0,0.0,1,7.124536908115111e-05,2010-10-14 01:00:00,1.3982,0.0014672466711559418,1.0,0.4621171572600098,,,,,,
50014,67514,1.3247917897521122,1.5164682532336684,0.675506060403025,0.8828413638988052,0.8894547766561205,-0.8221589796653925,0.0,0.0,1,-0.003877145732227861,2010-10-14 02:00:00,1.40355,0.003819046312146857,1.0,0.4621171572600098,,,,,,
50015,67515,1.7801494289531485,1.6208821086679586,0.737288010256236,0.9835011667727032,0.8920563996437281,-0.8207715593045022,0.0,0.0,1,-0.003699755198539268,2010-10-14 03:00:00,1.4084,0.003449566890865785,1.0,0.4621171572600098,,,,,,
50016,67516,1.6690467856467741,1.6112977008150688,0.7328184469660577,1.0619323002851415,0.894600930213632,-0.819391066579492,0.0,0.0,1,-0.002170240111792399,2010-10-14 04:00:00,1.4081,-0.00021303035763159397,1.0,0.4621171572600098,,,,,,
50017,67517,1.4738611830997597,1.581886793152289,0.7167800853343269,1.11282520846003,0.8969938903122012,-0.8180313599526352,0.0,0.0,1,-0.002027424265934941,2010-10-14 05:00:00,1.4069,-0.0008525755400983215,1.0,0.4621171572600098,,,,,,
50018,67518,1.4458804138765118,1.5845751521328175,0.7193958011725885,1.155522360542507,0.8993895916953087,-0.8166700541556217,0.0,0.0,1,-0.001812850403174582,2010-10-14 06:00:00,1.40715,0.00017767985690203547,1.0,0.4621171572600098,,,,,,
50019,67519,1.4740810238786084,1.5982909639126177,0.7284388572036691,1.1964232670078538,0.9018407535821694,-0.8152994456867134,1.0,0.0,0,-0.000496612404232766,2010-10-14 07:00:00,1.4079,0.0005328502284119851,-1.0,-0.4621171572600098,,,,,,
50020,67520,1.6335928650636424,1.639543850939062,0.7535479835808048,1.2483649946054198,0.9044787616297394,-0.813900285074198,1.0,0.0,0,-0.001950251491325661,2010-10-14 08:00:00,1.4099,0.0014195474028337318,-1.0,-0.4621171572600098,,,,,,
50021,67521,1.7377075502032848,1.6707334715595725,0.772854661723257,1.3047928761483276,0.9072544810829191,-0.8124795593336693,1.0,0.0,0,0.0015263114153101773,2010-10-14 09:00:00,1.41145,0.0010987648862715305,-1.0,-0.4621171572600098,,,,,,
50022,67522,1.2646596579004798,1.5815961581524804,0.7220762547242584,1.3099299282438643,0.90959169048898,-0.8111213098657559,1.0,0.0,0,0.0010293727060333155,2010-10-14 10:00:00,1.40755,-0.0027669403960173256,1.0,0.4621171572600098,,,,,,
50023,67523,1.2689767982873708,1.5865172035996769,0.7259790853482734,1.3155581210790939,0.9119426419495844,-0.8097599166282299,1.0,0.0,0,0.0009238860723969067,2010-10-14 11:00:00,1.4079,0.00024862810691206333,-1.0,-0.4621171572600098,,,,,,
